timestamp;lat [deg];lon [deg];sog [kn];draught [m];heading [deg];cog [deg];rot [deg/min];zone  [UTM];band  [UTM];easting [UTM];northing [UTM]
2023-09-23T03:28:54;-6.80238;112.6390467;7.2;-1;511;118.5;-128;49;M;681133;9247790
2023-09-23T03:29:04;-6.80254;112.6393367;7.2;-1;511;118.3;-128;49;M;681165;9247772
2023-09-23T03:29:24;-6.802865;112.6399167;7.2;-1;511;117.4;-128;49;M;681229;9247736
2023-09-23T03:29:43;-6.80318;112.640465;7;-1;511;122.1;-128;49;M;681290;9247701
2023-09-23T03:29:54;-6.803363333;112.6407817;7.2;-1;511;119.6;-128;49;M;681325;9247680
2023-09-23T03:30:33;-6.804;112.6419033;7.2;-1;511;119;-128;49;M;681448;9247610
2023-09-23T03:30:43;-6.804158333;112.6421933;7.1;-1;511;119.5;-128;49;M;681480;9247592
2023-09-23T03:30:54;-6.804333333;112.6425133;7.2;-1;511;117.4;-128;49;M;681516;9247572
2023-09-23T03:31:04;-6.804493333;112.6428033;7.2;-1;511;118.4;-128;49;M;681548;9247555
2023-09-23T03:31:23;-6.804796667;112.6433567;7.1;-1;511;118.5;-128;49;M;681609;9247521
2023-09-23T03:31:33;-6.804958333;112.6436483;7.1;-1;511;119.6;-128;49;M;681641;9247503
2023-09-23T03:31:54;-6.805296667;112.64426;7.2;-1;511;118.5;-128;49;M;681708;9247465
2023-09-23T03:32:04;-6.805463333;112.64455;7.2;-1;511;120;-128;49;M;681740;9247447
2023-09-23T03:32:23;-6.805778333;112.6450933;7.1;-1;511;120.2;-128;49;M;681800;9247412
2023-09-23T03:32:33;-6.805943333;112.6453833;7.2;-1;511;119.4;-128;49;M;681832;9247393
2023-09-23T03:32:44;-6.806121667;112.6457017;7;-1;511;119.8;-128;49;M;681867;9247374
2023-09-23T03:32:54;-6.806286667;112.64599;7.1;-1;511;120.3;-128;49;M;681899;9247355
2023-09-23T03:33:04;-6.80645;112.64628;7.2;-1;511;118.6;-128;49;M;681931;9247337
2023-09-23T03:33:33;-6.806903333;112.6471317;7.2;-1;511;117.1;-128;49;M;682025;9247287
2023-09-23T03:33:44;-6.807075;112.647455;7.2;-1;511;116.2;-128;49;M;682061;9247267
2023-09-23T03:34:33;-6.807815;112.6489067;7.1;-1;511;117.1;-128;49;M;682221;9247185
2023-09-23T03:34:44;-6.807983333;112.6492317;7.1;-1;511;117.8;-128;49;M;682257;9247166
2023-09-23T03:34:54;-6.808153333;112.6495583;7.1;-1;511;118.4;-128;49;M;682293;9247147
2023-09-23T03:35:35;-6.808776667;112.6507433;7.2;-1;511;117.5;-128;49;M;682424;9247078
2023-09-23T03:35:44;-6.808918333;112.65101;7.1;-1;511;118.6;-128;49;M;682453;9247062
2023-09-23T03:35:54;-6.80909;112.6513333;7.2;-1;511;117.4;-128;49;M;682489;9247043
2023-09-23T03:36:35;-6.809711667;112.6525167;7.2;-1;511;116.8;-128;49;M;682619;9246974
2023-09-23T03:36:54;-6.810025;112.65311;7.2;-1;511;119.2;-128;49;M;682685;9246939
2023-09-23T03:37:34;-6.81069;112.6542717;7.2;-1;511;119.5;-128;49;M;682813;9246865
2023-09-23T03:37:54;-6.811023333;112.6548567;7.2;-1;511;119.9;-128;49;M;682878;9246828
2023-09-23T03:38:24;-6.811518333;112.65573;7.3;-1;511;119.4;-128;49;M;682974;9246773
2023-09-23T03:38:35;-6.811686667;112.6560233;7.3;-1;511;119.9;-128;49;M;683006;9246754
2023-09-23T03:39:14;-6.812353333;112.6571517;7.3;-1;511;121.2;-128;49;M;683131;9246680
2023-09-23T03:39:24;-6.812526667;112.6574433;7.3;-1;511;121.6;-128;49;M;683163;9246661
2023-09-23T03:39:34;-6.81272;112.6577617;7.2;-1;511;122.4;-128;49;M;683198;9246639
2023-09-23T03:52:14;-6.822146667;112.6739967;4;-1;511;127.9;-128;49;M;684989;9245591
2023-09-24T20:07:55;-6.84389;112.70653;7.4;-1;511;299.7;-128;49;M;688577;9243173
