timestamp;lat [deg];lon [deg];sog [kn];draught [m];heading [deg];cog [deg];rot [deg/min];zone  [UTM];band  [UTM];easting [UTM];northing [UTM]
2023-09-30T00:31:51;-7.111103333;112.65964;6.6;-1;511;178.1;-128;49;M;683290;9213640
2023-09-30T00:32:21;-7.111993333;112.6597067;6.6;-1;511;175.4;-128;49;M;683297;9213541
2023-09-30T00:32:31;-7.112305;112.65972;6.6;-1;511;175.2;-128;49;M;683298;9213507
2023-09-30T00:32:51;-7.112956667;112.6598;6.6;-1;511;171.5;-128;49;M;683307;9213435
2023-09-30T00:33:01;-7.113263333;112.6598533;6.6;-1;511;171.1;-128;49;M;683312;9213401
2023-09-30T00:33:11;-7.113535;112.6598933;6.6;-1;511;170.8;-128;49;M;683317;9213371
2023-09-30T00:33:21;-7.11384;112.6599467;6.6;-1;511;170.6;-128;49;M;683323;9213337
2023-09-30T00:34:42;-7.116323333;112.66032;6.7;-1;511;173;-128;49;M;683363;9213062
2023-09-30T00:35:11;-7.117215;112.6604133;6.6;-1;511;173.1;-128;49;M;683373;9212964
2023-09-30T00:35:21;-7.117518333;112.6604667;6.6;-1;511;171.6;-128;49;M;683379;9212930
2023-09-30T00:36:51;-7.120306667;112.66084;6.6;-1;511;172;-128;49;M;683419;9212622
2023-09-30T00:37:02;-7.120611667;112.66088;6.6;-1;511;171.4;-128;49;M;683423;9212588
2023-09-30T00:37:11;-7.120888333;112.66092;6.7;-1;511;170.6;-128;49;M;683427;9212557
2023-09-30T00:37:21;-7.121196667;112.6609733;6.7;-1;511;172.8;-128;49;M;683433;9212523
2023-09-30T00:37:31;-7.12151;112.661;6.7;-1;511;172.7;-128;49;M;683436;9212488
2023-09-30T00:37:51;-7.122163333;112.6610933;6.6;-1;511;174.8;-128;49;M;683446;9212416
2023-09-30T00:38:10;-7.122743333;112.6611467;6.5;-1;511;175;-128;49;M;683452;9212352
2023-09-30T00:38:40;-7.123651667;112.6612133;6.4;-1;511;175.3;-128;49;M;683459;9212251
2023-09-30T00:39:10;-7.124538333;112.6612667;6.2;-1;511;177.7;-128;49;M;683464;9212153
2023-09-30T00:39:22;-7.12486;112.66128;6.1;-1;511;177.3;-128;49;M;683465;9212118
2023-09-30T00:39:30;-7.125118333;112.6612933;6.1;-1;511;176.1;-128;49;M;683467;9212089
2023-09-30T00:39:51;-7.125723333;112.6613333;6.1;-1;511;178.2;-128;49;M;683471;9212022
2023-09-30T00:40:02;-7.12601;112.6613467;6.1;-1;511;177.8;-128;49;M;683472;9211991
2023-09-30T00:40:10;-7.126266667;112.66136;6.1;-1;511;175.4;-128;49;M;683474;9211962
2023-09-30T00:40:30;-7.126846667;112.6614;6.1;-1;511;177.2;-128;49;M;683478;9211898
2023-09-30T00:40:42;-7.12716;112.6614133;6;-1;511;174.3;-128;49;M;683479;9211863
2023-09-30T00:40:51;-7.127438333;112.66144;6;-1;511;171.5;-128;49;M;683482;9211833
2023-09-30T00:41:01;-7.127688333;112.6614933;5.9;-1;511;168.9;-128;49;M;683488;9211805
2023-09-30T00:41:10;-7.127961667;112.6615467;6;-1;511;171.9;-128;49;M;683494;9211775
2023-09-30T00:41:22;-7.128271667;112.6615733;6.1;-1;511;172;-128;49;M;683497;9211740
2023-09-30T00:41:30;-7.128528333;112.6616267;6.1;-1;511;171.9;-128;49;M;683502;9211712
2023-09-30T00:41:42;-7.128846667;112.6616533;6.3;-1;511;173.9;-128;49;M;683505;9211677
2023-09-30T00:41:51;-7.129133333;112.6616933;6.3;-1;511;171.8;-128;49;M;683509;9211645
2023-09-30T00:42:10;-7.129678333;112.6618133;6.3;-1;511;164;-128;49;M;683522;9211585
2023-09-30T00:42:22;-7.129998333;112.6619067;6.4;-1;511;164.7;-128;49;M;683533;9211549
2023-09-30T00:42:30;-7.130256667;112.6619867;6.4;-1;511;161.4;-128;49;M;683541;9211521
2023-09-30T00:42:42;-7.13056;112.6620933;6.4;-1;511;159.5;-128;49;M;683553;9211487
