timestamp;lat [deg];lon [deg];sog [kn];draught [m];heading [deg];cog [deg];rot [deg/min];zone  [UTM];band  [UTM];easting [UTM];northing [UTM]
2023-09-03T23:13:07;-6.763248333;112.7392583;12.5;-1;126;119.2;17;49;M;692226;9252079
2023-09-03T23:13:17;-6.76356;112.739755;12.5;-1;128;122;18;49;M;692281;9252044
2023-09-03T23:13:37;-6.764206667;112.740725;12.5;-1;133;124.8;20;49;M;692388;9251972
2023-09-03T23:13:47;-6.76456;112.7411883;12.5;-1;135;126.7;20;49;M;692439;9251933
2023-09-03T23:13:57;-6.764928333;112.7416417;12.5;-1;138;128.8;20;49;M;692489;9251892
2023-09-03T23:14:17;-6.765716667;112.74249;12.5;-1;143;133.3;21;49;M;692583;9251805
2023-09-03T23:14:27;-6.766096667;112.7428467;12.5;-1;146;136.4;22;49;M;692622;9251762
2023-09-03T23:14:37;-6.766573333;112.7432633;12.5;-1;150;139;22;49;M;692668;9251710
2023-09-03T23:14:47;-6.767031667;112.743615;12.4;-1;153;142.1;22;49;M;692707;9251659
2023-09-03T23:14:57;-6.767458333;112.7439117;12.4;-1;156;145.1;22;49;M;692739;9251611
2023-09-03T23:15:10;-6.768148333;112.744325;12.3;-1;161;150;22;49;M;692785;9251535
2023-09-03T23:15:21;-6.768663333;112.7445833;12.2;-1;164;153.1;23;49;M;692813;9251478
2023-09-03T23:15:31;-6.769188333;112.7448117;12.2;-1;168;156.3;22;49;M;692838;9251420
2023-09-03T23:15:45;-6.769946667;112.74507;12.2;-1;172;161.7;21;49;M;692866;9251336
2023-09-03T23:15:57;-6.77061;112.7452233;12.1;-1;175;166.8;17;49;M;692883;9251262
2023-09-03T23:16:23;-6.772113333;112.7454017;12;-1;178;175.1;11;49;M;692902;9251096
2023-09-03T23:16:41;-6.773065;112.745435;12.1;-1;178;178.9;-9;49;M;692905;9250991
2023-09-03T23:16:53;-6.773795;112.74545;12.1;-1;178;178.6;5;49;M;692907;9250910
2023-09-03T23:17:05;-6.774415;112.745465;12;-1;178;178.7;5;49;M;692908;9250841
2023-09-03T23:17:23;-6.775476667;112.7454717;11.9;-1;178;179.6;0;49;M;692909;9250724
2023-09-03T23:17:53;-6.777128333;112.7455033;11.8;-1;178;180.4;-7;49;M;692911;9250541
2023-09-03T23:18:03;-6.777675;112.7455183;11.7;-1;178;178.6;5;49;M;692913;9250481
2023-09-03T23:18:23;-6.778705;112.74554;11.7;-1;178;179.3;7;49;M;692915;9250367
2023-09-03T23:18:33;-6.77925;112.7455533;11.6;-1;178;178.4;-7;49;M;692916;9250307
2023-09-03T23:19:33;-6.78247;112.7456333;11.4;-1;178;179.7;-5;49;M;692924;9249951
2023-09-03T23:19:44;-6.783098333;112.7456283;11.3;-1;178;180;-8;49;M;692923;9249881
2023-09-03T23:19:55;-6.783618333;112.74563;11.1;-1;177;179.1;-7;49;M;692923;9249824
2023-09-03T23:20:07;-6.784236667;112.7456533;11;-1;178;177.4;9;49;M;692925;9249755
2023-09-03T23:20:17;-6.784741667;112.74567;10.9;-1;179;177.4;12;49;M;692927;9249699
2023-09-03T23:20:27;-6.785241667;112.74569;10.8;-1;179;178.1;5;49;M;692929;9249644
2023-09-03T23:20:37;-6.785773333;112.745695;10.7;-1;179;180;0;49;M;692929;9249585
2023-09-03T23:21:33;-6.788446667;112.7457617;10.2;-1;179;179.3;0;49;M;692935;9249289
2023-09-03T23:21:44;-6.789011667;112.7457633;10.1;-1;178;179.7;-8;49;M;692935;9249227
2023-09-03T23:21:55;-6.78948;112.7457617;10;-1;178;179.3;-5;49;M;692935;9249175
2023-09-03T23:22:13;-6.790313333;112.7457683;9.8;-1;178;179.5;7;49;M;692935;9249083
2023-09-03T23:22:23;-6.79077;112.7457833;9.8;-1;178;177.8;5;49;M;692937;9249033
2023-09-03T23:22:35;-6.791311667;112.745795;9.7;-1;178;179.3;0;49;M;692938;9248973
2023-09-03T23:22:55;-6.792205;112.745805;9.5;-1;178;178.7;7;49;M;692939;9248874
2023-09-03T23:23:13;-6.792998333;112.7458283;9.5;-1;178;178.6;-7;49;M;692941;9248786
2023-09-03T23:23:23;-6.793438333;112.7458317;9.4;-1;178;179.4;5;49;M;692941;9248737
2023-09-03T23:23:35;-6.793955;112.74586;9.3;-1;178;176.5;8;49;M;692944;9248680
2023-09-03T23:23:55;-6.794806667;112.7458633;9;-1;178;179.1;-8;49;M;692944;9248586
2023-09-03T23:24:04;-6.79518;112.74587;8.9;-1;178;179.2;0;49;M;692945;9248545
2023-09-03T23:24:23;-6.795955;112.7459017;8.7;-1;178;177.5;9;49;M;692948;9248459
2023-09-03T23:25:13;-6.797938333;112.745955;8.3;-1;178;178.5;5;49;M;692953;9248240
2023-09-03T23:25:35;-6.798773333;112.7459767;8.1;-1;179;177.1;11;49;M;692955;9248147
2023-09-03T23:26:47;-6.80141;112.746005;7.5;-1;179;178.6;12;49;M;692957;9247856
2023-09-03T23:26:57;-6.80172;112.7460267;7.4;-1;181;176.7;14;49;M;692959;9247821
2023-09-03T23:27:14;-6.802335;112.74605;7.3;-1;182;178.8;12;49;M;692962;9247753
2023-09-03T23:27:24;-6.802671667;112.7460417;7.3;-1;183;180.7;5;49;M;692961;9247716
2023-09-03T23:27:34;-6.803006667;112.74602;7.2;-1;183;183.1;0;49;M;692958;9247679
2023-09-03T23:28:45;-6.805281667;112.7458767;6.8;-1;182;183.5;5;49;M;692941;9247428
2023-09-03T23:30:34;-6.808673333;112.7457067;6.4;-1;182;184.3;0;49;M;692921;9247053
2023-09-03T23:31:03;-6.809538333;112.7456633;6.3;-1;182;183.7;0;49;M;692916;9246957
2023-09-03T23:31:34;-6.81045;112.745605;6.3;-1;182;182.8;5;49;M;692909;9246856
2023-09-03T23:32:54;-6.812715;112.745455;6.1;-1;182;183.6;8;49;M;692892;9246606
2023-09-03T23:33:34;-6.813863333;112.7453867;6;-1;182;185.3;-5;49;M;692884;9246479
2023-09-03T23:33:54;-6.81439;112.7453567;5.9;-1;182;182.3;7;49;M;692880;9246420
2023-09-03T23:40:00;-6.823488333;112.7450333;4.8;-1;177;174.4;8;49;M;692841;9245414
2023-09-03T23:40:17;-6.823871667;112.74505;4.8;-1;177;177.7;5;49;M;692843;9245372
2023-09-03T23:41:24;-6.825405;112.74509;5;-1;176;177.5;0;49;M;692846;9245202
2023-09-03T23:41:44;-6.825851667;112.7451117;5;-1;176;177.4;5;49;M;692849;9245153
2023-09-03T23:42:14;-6.826561667;112.7451383;5.1;-1;176;178.6;0;49;M;692851;9245074
2023-09-03T23:42:24;-6.826823333;112.745155;5.1;-1;176;177;0;49;M;692853;9245045
2023-09-03T23:43:14;-6.827958333;112.74523;4.7;-1;176;176.6;-5;49;M;692861;9244920
2023-09-04T00:35:13;-6.919081667;112.7245133;8.1;-1;200;198.7;-7;49;M;690535;9234850
2023-09-04T00:35:54;-6.920595;112.7240267;8.1;-1;200;198.6;5;49;M;690480;9234683
2023-09-04T00:38:45;-6.926621667;112.7218767;8;-1;200;200.5;-7;49;M;690240;9234018
2023-09-04T00:39:04;-6.927331667;112.721635;8;-1;200;200.5;7;49;M;690213;9233939
2023-09-04T00:39:13;-6.927623333;112.7215417;8;-1;200;198.7;8;49;M;690203;9233907
2023-09-04T00:39:23;-6.92802;112.7214083;8;-1;201;198.7;11;49;M;690188;9233863
2023-09-04T00:39:35;-6.928403333;112.7212617;8;-1;201;200.2;5;49;M;690171;9233821
2023-09-04T00:40:13;-6.92971;112.7207167;7.9;-1;200;201;5;49;M;690111;9233676
2023-09-04T00:40:35;-6.930478333;112.72044;7.9;-1;201;200.8;8;49;M;690080;9233592
2023-09-04T00:40:57;-6.931258333;112.7201;7.9;-1;199;204.9;-14;49;M;690042;9233505
2023-09-04T00:41:17;-6.931938333;112.7198533;7.8;-1;199;198.3;5;49;M;690014;9233430
2023-09-04T00:41:45;-6.93286;112.7195167;7.8;-1;199;200.7;-5;49;M;689977;9233329
2023-09-04T00:42:04;-6.933541667;112.719275;7.8;-1;199;199.5;5;49;M;689950;9233253
2023-09-04T00:42:25;-6.934236667;112.7190417;7.8;-1;199;200;0;49;M;689924;9233176
2023-09-04T00:42:45;-6.934916667;112.7187867;7.8;-1;199;199.4;-5;49;M;689895;9233101
2023-09-04T00:43:04;-6.935596667;112.7185283;7.8;-1;199;199.7;0;49;M;689866;9233026
2023-09-04T00:45:25;-6.940405;112.716965;7.7;-1;198;196.3;8;49;M;689692;9232495
2023-09-04T00:46:24;-6.942451667;112.7163733;7.6;-1;197;195.1;7;49;M;689626;9232269
2023-09-04T00:52:54;-6.955618333;112.7122967;7.5;-1;198;199.1;-5;49;M;689170;9230814
2023-09-04T00:54:15;-6.958295;112.7113783;7.5;-1;200;200.3;7;49;M;689067;9230519
2023-09-04T00:54:23;-6.958591667;112.7112817;7.5;-1;200;199.2;5;49;M;689056;9230486
2023-09-04T00:54:54;-6.959576667;112.7109233;7.5;-1;201;199.8;9;49;M;689016;9230377
2023-09-04T00:55:05;-6.959941667;112.7108;7.5;-1;201;198.7;11;49;M;689003;9230337
2023-09-04T00:55:15;-6.960271667;112.710675;7.5;-1;201;201.2;-7;49;M;688989;9230300
