timestamp;lat [deg];lon [deg];sog [kn];draught [m];heading [deg];cog [deg];rot [deg/min];zone  [UTM];band  [UTM];easting [UTM];northing [UTM]
2023-09-07T08:26:19;-6.760733333;112.640535;10.7;-1;121;120.1;0;49;M;681313;9252395
2023-09-07T08:26:28;-6.760971667;112.640925;10.7;-1;121;120.1;0;49;M;681356;9252368
2023-09-07T08:26:37;-6.761163333;112.6412633;10.7;-1;121;120.2;0;49;M;681394;9252347
2023-09-07T08:26:48;-6.761458333;112.6417817;10.7;-1;121;120.2;0;49;M;681451;9252314
2023-09-07T08:26:58;-6.76169;112.6421883;10.7;-1;120;120;0;49;M;681496;9252289
2023-09-07T08:27:08;-6.761931667;112.642625;10.7;-1;120;120.1;0;49;M;681544;9252262
2023-09-07T08:27:19;-6.762203333;112.6430883;10.7;-1;119;120.2;0;49;M;681595;9252231
2023-09-07T08:27:37;-6.762658333;112.6439083;10.7;-1;119;119.1;0;49;M;681685;9252181
2023-09-07T08:27:48;-6.762915;112.644395;10.7;-1;118;118.5;0;49;M;681739;9252152
2023-09-07T08:27:58;-6.763131667;112.6447883;10.7;-1;118;118.3;0;49;M;681783;9252128
2023-09-07T08:28:08;-6.763368333;112.6452283;10.7;-1;118;117.8;0;49;M;681831;9252102
2023-09-07T08:28:19;-6.763618333;112.64571;10.7;-1;118;117.5;0;49;M;681884;9252074
2023-09-07T08:28:28;-6.76385;112.646145;10.7;-1;118;117.4;0;49;M;681932;9252048
2023-09-07T08:28:37;-6.764056667;112.6465483;10.7;-1;118;117.4;0;49;M;681977;9252025
2023-09-07T08:28:48;-6.764288333;112.646995;10.7;-1;119;117.4;0;49;M;682026;9251999
2023-09-07T08:28:58;-6.764513333;112.647425;10.7;-1;119;117.7;0;49;M;682074;9251974
2023-09-07T08:29:08;-6.764746667;112.6478633;10.7;-1;119;118;0;49;M;682122;9251948
2023-09-07T08:29:19;-6.76501;112.6483383;10.7;-1;118;118.1;0;49;M;682174;9251919
2023-09-07T08:29:28;-6.765221667;112.648735;10.7;-1;118;118;127;49;M;682218;9251896
2023-09-07T08:29:35;-6.765375;112.64905;10.7;-1;118;117.7;0;49;M;682253;9251878
2023-09-07T08:29:42;-6.765528333;112.6493583;10.7;-1;118;117.3;0;49;M;682287;9251861
2023-09-07T08:29:45;-6.765596667;112.6494917;10.7;-1;118;117.1;-127;49;M;682302;9251854
