"timestamp";"lat [deg]";"lon [deg]";"sog [kn]";"draught [m]";"heading [deg]";"cog [deg]";"rot [deg/min]";"zone  [UTM]";"band  [UTM]";"easting [UTM]";"northing [UTM]"
2023-09-03T06:44:02;-6.80666666667;112.843286667;9.3;-1;511;237.6;-128;49;M;703709;9247234
2023-09-03T06:44:13;-6.80692166667;112.842873333;9.4;-1;511;238.4;-128;49;M;703664;9247206
2023-09-03T06:44:23;-6.80713166667;112.842535;9.3;-1;511;238.3;-128;49;M;703626;9247183
2023-09-03T06:44:33;-6.80739;112.842123333;9.4;-1;511;236.8;-128;49;M;703581;9247155
2023-09-03T06:45:02;-6.80810833333;112.841083333;9.3;-1;511;234.2;-128;49;M;703465;9247076
2023-09-03T06:45:13;-6.80838833333;112.8407;9.2;-1;511;233.2;-128;49;M;703423;9247045
2023-09-03T06:45:33;-6.80890833333;112.839996667;9.3;-1;511;233.8;-128;49;M;703345;9246988
2023-09-03T06:45:53;-6.8094;112.839316667;9.3;-1;511;234.5;-128;49;M;703269;9246934
2023-09-03T06:46:13;-6.80993;112.838578333;9.3;-1;511;234;-128;49;M;703188;9246875
2023-09-03T06:46:42;-6.810655;112.837595;9.3;-1;511;233.6;-128;49;M;703079;9246796
2023-09-03T06:46:53;-6.810935;112.837195;9.3;-1;511;234.3;-128;49;M;703034;9246765
2023-09-03T06:47:13;-6.81145333333;112.836438333;9.3;-1;511;236.1;-128;49;M;702950;9246708
2023-09-03T06:47:23;-6.81167166667;112.836108333;9.3;-1;511;235.7;-128;49;M;702914;9246684
2023-09-03T06:47:33;-6.811945;112.835706667;9.3;-1;511;234.4;-128;49;M;702869;9246654
2023-09-03T06:47:43;-6.81218666667;112.835338333;9.3;-1;511;236.3;-128;49;M;702828;9246627
2023-09-03T06:48:02;-6.81265333333;112.834651667;9.3;-1;511;234.9;-128;49;M;702752;9246576
2023-09-03T06:48:13;-6.81294;112.834265;9.3;-1;511;233.6;-128;49;M;702709;9246544
2023-09-03T06:48:23;-6.81317666667;112.833953333;9.3;-1;511;232.9;-128;49;M;702675;9246518
2023-09-03T06:48:33;-6.81346666667;112.833565;9.3;-1;511;232.8;-128;49;M;702632;9246486
2023-09-03T06:48:43;-6.81372666667;112.833213333;9.4;-1;511;233.6;-128;49;M;702593;9246458
2023-09-03T06:48:52;-6.81396;112.832896667;9.3;-1;511;233.6;-128;49;M;702558;9246432
2023-09-03T06:49:02;-6.81421833333;112.832546667;9.3;-1;511;232.8;-128;49;M;702519;9246404
2023-09-03T06:49:13;-6.814505;112.832158333;9.3;-1;511;233;-128;49;M;702476;9246372
2023-09-03T06:49:24;-6.81476833333;112.831808333;9.3;-1;511;232.2;-128;49;M;702437;9246343
2023-09-03T06:49:33;-6.81503;112.831458333;9.5;-1;511;232.9;-128;49;M;702398;9246314
2023-09-03T06:49:43;-6.81529166667;112.831106667;9.4;-1;511;233.3;-128;49;M;702359;9246286
