timestamp,sog [kn],lat [deg],lon[deg],STATE
2023-07-18T09:47:37,12.0,-6.96078,112.710121667,P5
2023-07-18T09:47:46,12.1,-6.96125666667,112.709945,P5
2023-07-18T09:47:57,12.1,-6.96183833333,112.709725,P5
2023-07-18T09:48:06,12.1,-6.96231333333,112.709546667,P5
2023-07-18T09:48:16,12.1,-6.96283833333,112.709343333,P5
2023-07-18T09:48:37,12.1,-6.963955,112.708943333,P5
2023-07-18T09:48:46,12.1,-6.964435,112.708776667,P5
2023-07-18T09:48:57,12.1,-6.96502,112.708563333,P5
2023-07-18T09:49:07,12.1,-6.965555,112.708371667,P5
2023-07-18T09:49:17,12.1,-6.96609166667,112.708188333,P5
2023-07-18T09:49:27,12.1,-6.96662166667,112.707993333,P5
2023-07-18T09:49:37,12.1,-6.967155,112.707801667,P5
2023-07-18T09:50:07,12.2,-6.96876333333,112.707243333,P5
2023-07-18T09:50:17,12.2,-6.96929333333,112.707031667,P5
2023-07-18T09:50:27,12.2,-6.96980166667,112.706803333,P5
2023-07-18T09:50:36,12.2,-6.97025833333,112.706576667,P5
2023-07-18T09:50:46,12.1,-6.970755,112.706303333,P5
2023-07-18T09:51:17,12.1,-6.97222833333,112.70539,P5
2023-07-18T09:51:27,12.1,-6.97271333333,112.705085,P5
2023-07-18T09:51:46,12.0,-6.97359666667,112.704488333,P5
2023-07-18T09:51:56,12.1,-6.97406333333,112.704165,P5
2023-07-18T09:52:07,12.1,-6.97457333333,112.70381,P5
2023-07-18T09:52:27,12.1,-6.97548833333,112.70316,P5
2023-07-18T09:52:36,12.1,-6.975905,112.702861667,P5
2023-07-18T09:52:46,12.1,-6.976355,112.702525,P5
2023-07-18T09:52:56,12.1,-6.97680333333,112.702185,P5
2023-07-18T09:53:15,12.1,-6.97767166667,112.701538333,P5
2023-07-18T09:53:36,12.1,-6.97861833333,112.70082,P5
2023-07-18T09:53:56,12.1,-6.97950666667,112.700138333,P5
2023-07-18T09:54:07,12.1,-6.98001333333,112.69977,P5
2023-07-18T09:54:27,12.1,-6.980945,112.699113333,P5
2023-07-18T09:54:36,12.1,-6.98131333333,112.698846667,P5
2023-07-18T09:54:46,12.1,-6.98177333333,112.698513333,P5
2023-07-18T09:54:56,12.1,-6.98228,112.69815,P5
2023-07-18T09:55:07,12.1,-6.98278333333,112.69779,P5
2023-07-18T09:55:15,12.1,-6.98315333333,112.69753,P5
2023-07-18T09:55:27,12.1,-6.98371166667,112.697133333,P5
2023-07-18T09:55:36,12.1,-6.98412166667,112.696836667,P5
2023-07-18T09:55:46,12.1,-6.984535,112.696538333,P5
2023-07-18T09:55:56,12.1,-6.98504833333,112.696176667,P5
2023-07-18T09:56:15,12.1,-6.98592333333,112.695566667,P5
2023-07-18T09:56:27,12.1,-6.98649,112.695175,P5
2023-07-18T09:56:36,12.2,-6.98686666667,112.69491,P5
2023-07-18T09:56:46,12.2,-6.98733,112.694573333,P5
2023-07-18T09:56:56,12.2,-6.98784,112.694221667,P5
2023-07-18T09:57:06,12.2,-6.98830166667,112.693903333,P5
2023-07-18T09:57:15,12.2,-6.98872,112.693605,P5
2023-07-18T09:57:27,12.2,-6.98926833333,112.693205,P5
2023-07-18T09:57:46,12.2,-6.99012333333,112.692573333,P5
2023-07-18T09:57:56,12.2,-6.99058,112.692241667,P5
2023-07-18T09:59:15,12.2,-6.99424666667,112.689575,P5
2023-07-18T09:59:36,12.2,-6.99521,112.688871667,P5
2023-07-18T10:00:16,12.2,-6.99709666667,112.687513333,P5
2023-07-18T10:00:27,12.3,-6.997565,112.687171667,P5
2023-07-18T10:00:36,12.4,-6.99798333333,112.686866667,P5
2023-07-18T10:00:46,12.4,-6.998445,112.686513333,P5
2023-07-18T10:00:56,12.5,-6.99892666667,112.686173333,P5
2023-07-18T10:01:06,12.6,-6.99940166667,112.685828333,P5
2023-07-18T10:01:16,12.6,-6.99988,112.68549,P5
2023-07-18T10:01:27,12.7,-7.000365,112.685155,P5
2023-07-18T10:01:37,12.7,-7.000895,112.684771667,P5
2023-07-18T10:01:46,12.8,-7.00132833333,112.684463333,P5
2023-07-18T10:01:56,12.8,-7.00181,112.684113333,P5
2023-07-18T10:02:06,12.8,-7.00230333333,112.683771667,P5
2023-07-18T10:02:16,12.8,-7.00280333333,112.68344,P5
2023-07-18T10:02:27,12.9,-7.00332,112.683126667,P5
2023-07-18T10:02:37,12.9,-7.00389666667,112.682788333,P5
2023-07-18T10:02:46,13.0,-7.00436166667,112.682505,P5
2023-07-18T10:02:56,13.0,-7.00488166667,112.682195,P5
2023-07-18T10:03:07,13.1,-7.00545666667,112.68186,P5
2023-07-18T10:03:17,13.1,-7.005985,112.68155,P5
2023-07-18T10:03:46,13.2,-7.00754,112.680648333,P5
2023-07-18T10:03:56,13.3,-7.00807333333,112.680328333,P5
2023-07-18T10:04:07,13.3,-7.00866833333,112.679985,P5
2023-07-18T10:04:17,13.4,-7.009155,112.679701667,P5
2023-07-18T10:04:25,13.4,-7.00963833333,112.679415,P5
2023-07-18T10:04:37,13.4,-7.010285,112.679038333,P5
2023-07-18T10:04:56,13.5,-7.01132,112.678443333,P5
2023-07-18T10:05:07,13.5,-7.01186666667,112.678126667,P5
2023-07-18T10:05:16,13.6,-7.01241333333,112.677803333,P3
2023-07-18T10:05:25,13.6,-7.01290833333,112.677516667,P3
2023-07-18T10:05:36,13.6,-7.01351166667,112.677161667,P3
2023-07-18T10:05:46,13.6,-7.01411833333,112.676811667,P3
2023-07-18T10:05:56,13.7,-7.01461333333,112.67652,P3
2023-07-18T10:06:07,13.7,-7.01522166667,112.676163333,P3
2023-07-18T10:06:16,13.7,-7.01572,112.675873333,P3
2023-07-18T10:06:25,13.7,-7.01621666667,112.675583333,P3
2023-07-18T10:06:36,13.6,-7.01682,112.675231667,P3
2023-07-18T10:06:46,13.5,-7.01736333333,112.67491,P5
2023-07-18T10:06:56,13.4,-7.01790666667,112.674593333,P5
2023-07-18T10:07:07,13.4,-7.01845666667,112.6743,P5
2023-07-18T10:07:16,13.3,-7.01901166667,112.674023333,P5
2023-07-18T10:07:25,13.2,-7.01951166667,112.673786667,P5
2023-07-18T10:07:36,13.2,-7.02012333333,112.673498333,P5
2023-07-18T10:07:46,13.1,-7.02068166667,112.673241667,P5
2023-07-18T10:07:56,13.1,-7.02123333333,112.672978333,P5
2023-07-18T10:08:07,13.0,-7.02184,112.672691667,P5
2023-07-18T10:08:16,13.0,-7.02233666667,112.672461667,P5
2023-07-18T10:08:25,12.9,-7.02283166667,112.672238333,P5
2023-07-18T10:08:37,12.9,-7.02348166667,112.671938333,P5
2023-07-18T10:08:46,12.9,-7.02402666667,112.671683333,P5
2023-07-18T10:08:56,12.8,-7.02451666667,112.671455,P5
2023-07-18T10:09:07,12.8,-7.02505666667,112.671201667,P5
2023-07-18T10:09:16,12.7,-7.02559833333,112.670945,P5
2023-07-18T10:09:25,12.7,-7.02608833333,112.670718333,P5
2023-07-18T10:09:37,12.7,-7.02674166667,112.670415,P5
2023-07-18T10:09:46,12.7,-7.027225,112.67019,P5
2023-07-18T10:09:56,12.6,-7.02775666667,112.669945,P5
2023-07-18T10:10:07,12.6,-7.02829666667,112.669705,P5
2023-07-18T10:10:16,12.6,-7.02883166667,112.669466667,P5
2023-07-18T10:10:25,12.5,-7.02936,112.669223333,P5
2023-07-18T10:10:46,12.5,-7.03041666667,112.66875,P5
2023-07-18T10:10:56,12.5,-7.03095333333,112.668508333,P5
2023-07-18T10:11:07,12.4,-7.031535,112.668236667,P5
2023-07-18T10:11:25,12.4,-7.03251333333,112.667781667,P5
2023-07-18T10:11:36,12.4,-7.03309333333,112.667506667,P5
2023-07-18T10:11:46,12.3,-7.03356833333,112.667291667,P5
2023-07-18T10:11:56,12.3,-7.03409,112.667055,P5
2023-07-18T10:12:16,12.2,-7.03514833333,112.666643333,P5
2023-07-18T10:12:25,12.2,-7.03567833333,112.666435,P5
2023-07-18T10:12:36,12.2,-7.03621333333,112.666236667,P5
2023-07-18T10:12:46,12.1,-7.03674666667,112.666036667,P5
2023-07-18T10:12:56,12.1,-7.03728,112.665841667,P5
2023-07-18T10:13:07,12.1,-7.037865,112.665626667,P5
2023-07-18T10:13:16,12.1,-7.03834,112.665448333,P5
2023-07-18T10:13:25,12.0,-7.03886333333,112.665251667,P5
2023-07-18T10:13:46,11.9,-7.039905,112.664855,P5
2023-07-18T10:13:56,11.9,-7.040435,112.66468,P5
2023-07-18T10:14:16,11.8,-7.04144333333,112.664363333,P5
2023-07-18T10:14:27,11.7,-7.04207666667,112.664193333,P5
2023-07-18T10:14:36,11.7,-7.04255666667,112.664076667,P5
2023-07-18T10:14:46,11.7,-7.04309,112.663941667,P5
2023-07-18T10:15:05,11.7,-7.04410166667,112.663753333,P5
2023-07-18T10:15:16,11.7,-7.04463833333,112.663666667,P5
2023-07-18T10:15:27,11.7,-7.04528333333,112.663558333,P5
2023-07-18T10:15:36,11.7,-7.04577666667,112.663473333,P5
2023-07-18T10:15:46,11.7,-7.04631333333,112.663371667,P5
2023-07-18T10:15:56,11.7,-7.04685,112.663268333,P5
2023-07-18T10:16:06,11.7,-7.04738833333,112.663175,P5
2023-07-18T10:16:16,11.7,-7.04792,112.663068333,P5
2023-07-18T10:16:27,11.7,-7.04851333333,112.662955,P5
2023-07-18T10:16:36,11.7,-7.04899833333,112.662865,P5
2023-07-18T10:16:46,11.7,-7.04954,112.662758333,P5
2023-07-18T10:16:56,11.7,-7.05007166667,112.662655,P5
2023-07-18T10:17:05,11.7,-7.05055166667,112.66256,P5
2023-07-18T10:17:16,11.7,-7.05108666667,112.662455,P5
2023-07-18T10:17:27,11.7,-7.05173666667,112.662336667,P5
2023-07-18T10:17:36,11.8,-7.05223166667,112.662246667,P5
2023-07-18T10:17:47,11.8,-7.05283333333,112.662133333,P5
2023-07-18T10:18:05,11.8,-7.05385833333,112.661945,P5
2023-07-18T10:18:16,11.8,-7.05439833333,112.661843333,P5
2023-07-18T10:18:27,11.8,-7.05499333333,112.661726667,P5
2023-07-18T10:18:36,11.8,-7.05547833333,112.661635,P5
2023-07-18T10:18:47,11.8,-7.05607333333,112.661521667,P5
2023-07-18T10:18:57,11.8,-7.05661333333,112.66142,P5
2023-07-18T10:19:05,11.8,-7.05704166667,112.661333333,P5
2023-07-18T10:19:16,11.8,-7.05763333333,112.661216667,P5
2023-07-18T10:19:27,11.8,-7.05822833333,112.66111,P5
2023-07-18T10:19:36,11.8,-7.05871166667,112.661008333,P5
2023-07-18T10:19:47,11.8,-7.05930666667,112.6609,P5
2023-07-18T10:19:57,11.8,-7.05984666667,112.660795,P5
2023-07-18T10:20:05,11.8,-7.06027833333,112.66071,P5
2023-07-18T10:20:16,11.8,-7.06087,112.6606,P5
2023-07-18T10:20:27,11.8,-7.06146166667,112.660483333,P5
2023-07-18T10:20:36,11.8,-7.06195166667,112.66039,P5
2023-07-18T10:20:47,11.8,-7.06254333333,112.66028,P5
2023-07-18T10:20:55,11.8,-7.063035,112.660181667,P5
2023-07-18T10:21:05,11.8,-7.06352333333,112.660088333,P5
2023-07-18T10:21:16,11.8,-7.06412,112.659975,P5
2023-07-18T10:21:27,11.8,-7.06472166667,112.659858333,P5
2023-07-18T10:21:36,11.8,-7.06521,112.659765,P5
2023-07-18T10:21:47,11.8,-7.0658,112.659656667,P5
2023-07-18T10:21:55,11.8,-7.06622833333,112.659576667,P5
2023-07-18T10:22:06,11.7,-7.06686833333,112.659466667,P5
2023-07-18T10:22:16,11.6,-7.06734666667,112.659373333,P5
2023-07-18T10:22:27,11.5,-7.067925,112.65926,P5
2023-07-18T10:22:36,11.5,-7.06840166667,112.659171667,P5
2023-07-18T10:22:47,11.4,-7.068975,112.659063333,P5
2023-07-18T10:23:06,11.2,-7.06995666667,112.658868333,P5
2023-07-18T10:23:16,11.2,-7.07046833333,112.658771667,P5
2023-07-18T10:23:27,11.1,-7.07102666667,112.658656667,P5
2023-07-18T10:23:36,11.1,-7.07149,112.658565,P5
2023-07-18T10:23:47,11.0,-7.07206166667,112.658453333,P5
2023-07-18T10:23:55,11.0,-7.07247833333,112.658385,P5
2023-07-18T10:24:06,10.9,-7.07303,112.658276667,P5
2023-07-18T10:24:16,10.9,-7.07352833333,112.658203333,P5
2023-07-18T10:24:27,10.8,-7.07407166667,112.658108333,P5
2023-07-18T10:24:36,10.8,-7.07451833333,112.658036667,P5
2023-07-18T10:24:46,10.7,-7.07500833333,112.657951667,P3
2023-07-18T10:24:55,10.7,-7.07549833333,112.657871667,P3
2023-07-18T10:25:06,10.7,-7.076045,112.657781667,P3
2023-07-18T10:25:16,10.7,-7.07648666667,112.657711667,P3
2023-07-18T10:25:26,10.6,-7.07697666667,112.657636667,P3
2023-07-18T10:25:36,10.6,-7.07746166667,112.657556667,P3
2023-07-18T10:25:46,10.6,-7.07794333333,112.65747,P3
2023-07-18T10:25:56,10.5,-7.07842,112.657398333,P3
2023-07-18T10:26:07,10.5,-7.07895,112.657336667,P3
2023-07-18T10:26:16,10.4,-7.07938833333,112.657293333,P3
2023-07-18T10:26:26,10.4,-7.079875,112.657225,P3
2023-07-18T10:26:36,10.3,-7.08035666667,112.657175,P3
2023-07-18T10:26:46,10.3,-7.08084166667,112.657138333,P3
2023-07-18T10:26:56,10.3,-7.08132666667,112.6571,P3
2023-07-18T10:27:07,10.3,-7.081855,112.657056667,P3
2023-07-18T10:27:16,10.2,-7.08227666667,112.657018333,P3
2023-07-18T10:27:26,10.0,-7.08273666667,112.656998333,P3
2023-07-18T10:27:36,9.9,-7.08319,112.656976667,P3
2023-07-18T10:27:56,9.6,-7.084095,112.656948333,P3
2023-07-18T10:28:07,9.5,-7.08457666667,112.656941667,P3
2023-07-18T10:28:16,9.4,-7.08497166667,112.656941667,P3
2023-07-18T10:28:26,9.3,-7.08540333333,112.65693,P3
2023-07-18T10:28:36,9.2,-7.085835,112.656921667,P3
2023-07-18T10:28:56,9.0,-7.08667833333,112.65691,P3
2023-07-18T10:29:07,8.9,-7.08713833333,112.656903333,P3
2023-07-18T10:29:16,8.8,-7.087515,112.656896667,P3
2023-07-18T10:29:27,8.7,-7.08797333333,112.656901667,P3
2023-07-18T10:29:36,8.7,-7.08833833333,112.65691,P3
2023-07-18T10:29:57,8.5,-7.08917666667,112.656935,P3
2023-07-18T10:30:07,8.4,-7.08957333333,112.656951667,P3
2023-07-18T10:30:16,8.4,-7.08992333333,112.656956667,P3
2023-07-18T10:30:27,8.5,-7.09035333333,112.656943333,P3
2023-07-18T10:30:36,8.6,-7.09070833333,112.65695,P3
2023-07-18T10:30:46,8.7,-7.091115,112.656956667,P3
2023-07-18T10:30:57,8.7,-7.09156166667,112.65697,P3
2023-07-18T10:31:07,8.7,-7.09196833333,112.656983333,P3
2023-07-18T10:31:16,8.8,-7.09233666667,112.656993333,P3
2023-07-18T10:31:36,8.9,-7.09316,112.657018333,P3
2023-07-18T10:31:46,8.9,-7.09357333333,112.65704,P3
2023-07-18T10:31:57,9.0,-7.09403166667,112.657053333,P3
2023-07-18T10:32:07,9.0,-7.09445666667,112.657066667,P3
2023-07-18T10:32:16,9.1,-7.09484,112.657085,P3
2023-07-18T10:32:27,9.1,-7.09531166667,112.657095,P3
2023-07-18T10:32:36,9.1,-7.095695,112.657113333,P3
2023-07-18T10:32:46,9.2,-7.09612166667,112.657133333,P3
2023-07-18T10:32:57,9.2,-7.096595,112.657156667,P3
2023-07-18T10:33:07,9.3,-7.097025,112.657178333,P3
2023-07-18T10:33:15,9.3,-7.09737166667,112.65719,P3
2023-07-18T10:33:26,9.3,-7.09784666667,112.657216667,P3
2023-07-18T10:33:36,9.4,-7.09828333333,112.657231667,P3
2023-07-18T10:33:46,9.4,-7.09872,112.65725,P3
2023-07-18T10:33:57,9.4,-7.099205,112.657271667,P3
2023-07-18T10:34:07,9.5,-7.099645,112.657285,P3
2023-07-18T10:34:15,9.5,-7.09999833333,112.6573,P3
2023-07-18T10:34:26,9.5,-7.10044166667,112.657315,P3
2023-07-18T10:34:46,9.6,-7.101375,112.657346667,P3
2023-07-18T10:34:57,9.6,-7.101865,112.657358333,P3
2023-07-18T10:35:07,9.6,-7.10231166667,112.657381667,P3
2023-07-18T10:35:15,9.6,-7.10266833333,112.657395,P3
2023-07-18T10:35:36,9.7,-7.10361166667,112.657425,P3
2023-07-18T10:35:46,9.7,-7.10406166667,112.657443333,P3
2023-07-18T10:35:56,9.7,-7.10451666667,112.657463333,P3
2023-07-18T10:36:07,9.8,-7.10501666667,112.65748,P3
2023-07-18T10:36:15,9.8,-7.10538,112.657493333,P3
2023-07-18T10:36:26,9.8,-7.10583333333,112.65751,P3
2023-07-18T10:36:36,9.8,-7.106335,112.657528333,P3
2023-07-18T10:36:46,9.8,-7.10679,112.657548333,P3
2023-07-18T10:36:56,9.8,-7.10724666667,112.657565,P3
2023-07-18T10:37:05,9.8,-7.10766,112.657583333,P3
2023-07-18T10:37:15,9.9,-7.10812,112.657598333,P3
2023-07-18T10:37:26,9.8,-7.10862333333,112.657618333,P3
2023-07-18T10:37:36,9.8,-7.10908,112.65764,P3
2023-07-18T10:37:46,9.8,-7.10953833333,112.65766,P3
2023-07-18T10:37:56,9.8,-7.109995,112.657676667,P3
2023-07-18T10:38:05,9.8,-7.110405,112.657695,P3
2023-07-18T10:38:15,9.8,-7.11086,112.657718333,P3
2023-07-18T10:38:26,9.8,-7.11136166667,112.65774,P3
2023-07-18T10:38:37,9.8,-7.11187,112.657746667,P3
2023-07-18T10:39:47,9.6,-7.11506,112.657905,P3
2023-07-18T10:39:56,9.6,-7.11546166667,112.657933333,P3
2023-07-18T10:40:05,9.4,-7.11585666667,112.657965,P3
2023-07-18T10:40:15,9.3,-7.11629333333,112.657996667,P3
2023-07-18T10:40:26,9.2,-7.11676833333,112.658033333,P3
2023-07-18T10:40:37,9.1,-7.11723666667,112.658076667,P3
2023-07-18T10:40:56,8.9,-7.11803,112.658135,P3
2023-07-18T10:41:05,8.9,-7.1184,112.658165,P3
2023-07-18T10:41:15,8.8,-7.11880666667,112.658201667,P3
2023-07-18T10:41:27,8.7,-7.11925,112.658243333,P3
2023-07-18T10:41:37,8.6,-7.11968833333,112.658278333,P3
2023-07-18T10:41:47,8.5,-7.120085,112.658311667,P3
2023-07-18T10:41:56,8.5,-7.12043833333,112.65834,P3
2023-07-18T10:42:05,8.4,-7.12078833333,112.658373333,P3
2023-07-18T10:42:15,8.3,-7.121175,112.658406667,P3
2023-07-18T10:42:27,8.2,-7.12159833333,112.658438333,P3
2023-07-18T10:42:47,8.1,-7.12239333333,112.658496667,P3
2023-07-18T10:42:56,8.1,-7.12273,112.658531667,P3
2023-07-18T10:43:05,8.0,-7.12306,112.658565,P3
2023-07-18T10:43:15,7.9,-7.12346,112.658603333,P3
2023-07-18T10:43:27,7.8,-7.12386166667,112.658635,P3
2023-07-18T10:43:37,7.7,-7.12421833333,112.658665,P3
2023-07-18T10:43:47,7.6,-7.12457,112.658711667,P3
2023-07-18T10:43:56,7.5,-7.12488,112.658765,P3
2023-07-18T10:44:07,7.4,-7.12525333333,112.658841667,P3
2023-07-18T10:44:15,7.4,-7.12552166667,112.658898333,P3
2023-07-18T10:44:27,7.3,-7.125885,112.658983333,P3
2023-07-18T10:45:37,6.9,-7.12813833333,112.65964,P3
2023-07-18T10:45:47,6.9,-7.12844,112.659746667,P3
2023-07-18T10:45:57,6.8,-7.12874166667,112.659843333,P3
2023-07-18T10:46:07,6.8,-7.12903666667,112.659956667,P3
2023-07-18T10:46:17,6.8,-7.12933,112.660065,P3
2023-07-18T10:46:27,6.7,-7.12962666667,112.660168333,P3
2023-07-18T10:46:57,6.6,-7.130465,112.660488333,P3
2023-07-18T10:47:07,6.6,-7.13078333333,112.660605,P3
2023-07-18T10:47:17,6.6,-7.13107166667,112.660708333,P3
2023-07-18T10:47:27,6.5,-7.131355,112.660821667,P3
2023-07-18T10:47:37,6.5,-7.13163833333,112.660931667,P3
2023-07-18T10:47:47,6.5,-7.13191666667,112.661048333,P3
2023-07-18T10:47:56,6.5,-7.13219833333,112.66116,P3
2023-07-18T10:48:07,6.5,-7.13247666667,112.66127,P3
2023-07-18T10:48:17,6.4,-7.13275333333,112.661381667,P3
2023-07-18T10:48:27,6.4,-7.13303333333,112.661481667,P3
2023-07-18T10:48:37,6.4,-7.13331333333,112.661581667,P3
2023-07-18T10:48:47,6.4,-7.13359666667,112.661678333,P3
2023-07-18T10:48:56,6.4,-7.13384833333,112.661761667,P3
2023-07-18T10:49:07,6.4,-7.13415833333,112.661866667,P3
2023-07-18T10:49:17,6.5,-7.13441666667,112.661955,P3
2023-07-18T10:49:27,6.7,-7.13474,112.662065,P3
2023-07-18T10:49:37,6.8,-7.13504,112.662166667,P3
2023-07-18T10:49:47,7.0,-7.13535,112.662266667,P3
2023-07-18T10:49:56,7.1,-7.135665,112.662373333,P3
2023-07-18T10:50:07,7.3,-7.13598666667,112.662478333,P3
2023-07-18T10:50:16,7.4,-7.13628,112.662578333,P3
2023-07-18T10:50:26,7.5,-7.13661333333,112.662685,P3
2023-07-18T10:50:37,7.6,-7.136985,112.662801667,P3
2023-07-18T10:50:47,7.7,-7.13732666667,112.662916667,P3
2023-07-18T10:50:56,7.8,-7.13763833333,112.663021667,P3
2023-07-18T10:51:07,7.9,-7.13802166667,112.66315,P3
2023-07-18T10:51:16,8.0,-7.13833833333,112.663258333,P3
2023-07-18T10:52:26,8.4,-7.14088166667,112.664131667,P3
2023-07-18T10:52:37,8.5,-7.14129333333,112.664276667,P3
2023-07-18T10:52:47,8.6,-7.14163166667,112.66439,P3
2023-07-18T10:52:56,8.6,-7.14201,112.66452,P3
2023-07-18T10:53:06,8.6,-7.14239,112.664648333,P3
2023-07-18T10:53:16,8.7,-7.14277333333,112.66478,P3
2023-07-18T10:53:26,8.7,-7.14315333333,112.664913333,P3
2023-07-18T10:53:37,8.7,-7.14357666667,112.66506,P3
2023-07-18T10:53:47,8.7,-7.143965,112.66519,P3
2023-07-18T10:53:56,8.8,-7.14431666667,112.665301667,P3
2023-07-18T10:54:06,8.8,-7.14466833333,112.665415,P3
2023-07-18T10:54:16,8.9,-7.145095,112.665563333,P3
2023-07-18T10:54:37,8.9,-7.14590333333,112.665875,P3
2023-07-18T10:54:47,9.0,-7.14628833333,112.666036667,P3
2023-07-18T10:54:56,9.0,-7.14663166667,112.666183333,P3
2023-07-18T10:55:06,9.0,-7.14697666667,112.666335,P3
2023-07-18T10:55:16,9.0,-7.14739833333,112.66652,P3
2023-07-18T10:55:26,9.0,-7.14782,112.666708333,P3
2023-07-18T10:55:36,9.0,-7.148165,112.666863333,P3
2023-07-18T10:55:47,9.1,-7.14858833333,112.66705,P3
2023-07-18T10:55:57,9.1,-7.148975,112.667221667,P3
2023-07-18T10:56:06,9.1,-7.14928166667,112.667361667,P3
2023-07-18T10:56:16,9.1,-7.14971166667,112.66754,P3
2023-07-18T10:56:26,9.1,-7.15009833333,112.667705,P3
2023-07-18T10:56:36,9.0,-7.15048333333,112.667883333,P3
2023-07-18T10:56:47,9.0,-7.15090166667,112.66808,P3
2023-07-18T10:56:57,9.0,-7.15123666667,112.668253333,P3
2023-07-18T10:57:06,9.0,-7.15157166667,112.668433333,P3
2023-07-18T10:57:16,9.0,-7.15198,112.668653333,P3
2023-07-18T10:57:26,9.1,-7.15238666667,112.668875,P3
2023-07-18T10:57:47,9.1,-7.15312833333,112.66928,P3
2023-07-18T10:57:56,9.1,-7.15349833333,112.669483333,P3
2023-07-18T10:58:06,9.1,-7.15379166667,112.669651667,P3
2023-07-18T10:58:16,9.1,-7.1542,112.669873333,P3
2023-07-18T10:58:26,9.0,-7.15456666667,112.670075,P3
2023-07-18T10:58:36,8.9,-7.15492666667,112.670276667,P3
2023-07-18T10:58:47,8.8,-7.15532166667,112.67049,P3
2023-07-18T10:58:56,8.7,-7.15563666667,112.670668333,P3
2023-07-18T10:59:06,8.6,-7.15598833333,112.67086,P3
2023-07-18T10:59:16,8.5,-7.15633166667,112.671053333,P3
2023-07-18T10:59:27,8.4,-7.15667166667,112.671243333,P3
2023-07-18T10:59:36,8.3,-7.15701,112.671426667,P3
2023-07-18T10:59:46,8.2,-7.15734333333,112.671608333,P3
2023-07-18T10:59:57,8.1,-7.15767666667,112.671788333,P3
2023-07-18T11:00:06,8.0,-7.15800333333,112.671966667,P3
2023-07-18T11:00:16,7.9,-7.15833166667,112.672143333,P3
2023-07-18T11:00:27,7.9,-7.15868666667,112.672333333,P3
2023-07-18T11:00:37,7.8,-7.15900333333,112.672508333,P3
2023-07-18T11:00:46,7.7,-7.159285,112.67266,P3
2023-07-18T11:00:57,7.6,-7.15959666667,112.672826667,P3
2023-07-18T11:01:06,7.6,-7.15990833333,112.672993333,P3
2023-07-18T11:01:16,7.5,-7.16021666667,112.673158333,P3
2023-07-18T11:01:25,7.4,-7.160495,112.673303333,P3
2023-07-18T11:01:37,7.4,-7.160855,112.673496667,P3
2023-07-18T11:01:46,7.3,-7.16112333333,112.673645,P3
2023-07-18T11:01:57,7.2,-7.16142333333,112.673805,P3
2023-07-18T11:02:06,7.2,-7.16171666667,112.673965,P3
2023-07-18T11:02:16,7.1,-7.16201,112.67412,P3
2023-07-18T11:02:25,7.1,-7.16227,112.674261667,P3
2023-07-18T11:02:37,7.0,-7.16261333333,112.674445,P3
2023-07-18T11:02:46,6.9,-7.16287,112.674578333,P3
2023-07-18T11:02:56,6.7,-7.16315,112.674721667,P3
2023-07-18T11:03:07,6.6,-7.16345166667,112.674876667,P3
2023-07-18T11:03:16,6.5,-7.16369,112.675003333,P3
2023-07-18T11:03:25,6.4,-7.16392333333,112.67513,P3
2023-07-18T11:03:37,6.3,-7.16423166667,112.675298333,P3
2023-07-18T11:03:46,6.1,-7.16445833333,112.675421667,P3
2023-07-18T11:04:07,5.9,-7.16497166667,112.675693333,P3
2023-07-18T11:04:16,5.8,-7.165185,112.675806667,P3
2023-07-18T11:04:25,5.7,-7.16539666667,112.675918333,P3
2023-07-18T11:04:35,5.6,-7.16562333333,112.67604,P3
2023-07-18T11:04:46,5.5,-7.16587166667,112.676171667,P3
2023-07-18T11:04:56,5.4,-7.16609333333,112.676288333,P3
2023-07-18T11:05:07,5.3,-7.16633333333,112.676415,P3
2023-07-18T11:05:17,5.2,-7.16655,112.676525,P3
2023-07-18T11:05:35,5.0,-7.16692666667,112.676716667,P3
2023-07-18T11:05:46,4.9,-7.16715166667,112.676831667,P3
2023-07-18T11:05:56,4.8,-7.16735333333,112.676931667,P3
2023-07-18T11:06:07,4.8,-7.16757,112.677038333,P3
2023-07-18T11:06:17,4.7,-7.167765,112.677133333,P3
2023-07-18T11:06:25,4.6,-7.16792,112.677206667,P3
2023-07-18T11:06:46,4.4,-7.16831833333,112.677388333,P3
2023-07-18T11:06:56,4.3,-7.1685,112.677478333,P3
2023-07-18T11:07:06,4.3,-7.16867833333,112.677568333,P3
2023-07-18T11:07:17,4.2,-7.16886833333,112.677665,P3
2023-07-18T11:07:27,4.1,-7.16902,112.677746667,P3
2023-07-18T11:07:35,4.0,-7.16916833333,112.677826667,P3
2023-07-18T11:07:47,4.0,-7.16934333333,112.677925,P3
2023-07-18T11:07:56,4.1,-7.169505,112.678023333,P3
2023-07-18T11:08:06,4.3,-7.169675,112.67813,P3
2023-07-18T11:08:17,4.4,-7.169865,112.678241667,P3
2023-07-18T11:08:27,4.4,-7.17004666667,112.678338333,P3
2023-07-18T11:08:36,4.4,-7.17020833333,112.678435,P3
2023-07-18T11:08:47,4.5,-7.170405,112.678555,P3
2023-07-18T11:08:56,4.5,-7.17056166667,112.678661667,P3
2023-07-18T11:09:06,4.5,-7.17073666667,112.678778333,P3
2023-07-18T11:09:17,4.6,-7.17093,112.678911667,P3
