"timestamp";"lat [deg]";"lon [deg]";"sog [kn]";"draught [m]";"heading [deg]";"cog [deg]";"rot [deg/min]";"zone  [UTM]";"band  [UTM]";"easting [UTM]";"northing [UTM]"
2023-09-01T00:34:03;-6.88786;112.798975;0.1;-1;91;276.8;0;49;M;698777;9238273
2023-09-01T06:34:04;-6.88748166667;112.799083333;0.1;-1;124;178;0;49;M;698789;9238315
2023-09-01T06:55:04;-6.88753166667;112.799243333;0;-1;134;60.1;0;49;M;698807;9238309
2023-09-01T07:04:04;-6.887555;112.799271667;0.1;-1;137;50.7;0;49;M;698810;9238307
2023-09-01T07:22:04;-6.8876;112.799658333;1;-1;110;109.6;0;49;M;698853;9238301
2023-09-01T07:29:16;-6.88637333333;112.79784;6.8;-1;295;298.2;0;49;M;698652;9238438
2023-09-01T07:29:25;-6.88622666667;112.797558333;7.2;-1;295;297.6;0;49;M;698621;9238454
2023-09-01T07:30:25;-6.88524833333;112.795585;8.2;-1;294;295.5;0;49;M;698404;9238563
2023-09-01T07:30:55;-6.88479666667;112.794641667;8.6;-1;295;296.2;0;49;M;698299;9238614
2023-09-01T08:06:56;-6.91616166667;112.724915;6.3;-1;190;197.6;0;49;M;690580;9235173
2023-09-01T08:07:25;-6.91689166667;112.724653333;5.8;-1;189;198.5;0;49;M;690551;9235092
2023-09-01T08:07:35;-6.917165;112.724578333;5.7;-1;189;198;0;49;M;690542;9235062
2023-09-01T08:08:06;-6.91789333333;112.724348333;5.2;-1;189;196.5;0;49;M;690517;9234982
2023-09-01T08:08:46;-6.91875166667;112.724048333;4.8;-1;189;198.1;0;49;M;690483;9234887
2023-09-01T08:09:25;-6.91957333333;112.72378;4.5;-1;189;200.4;0;49;M;690453;9234796
2023-09-01T08:09:46;-6.91995666667;112.723666667;4.3;-1;189;200.7;0;49;M;690441;9234754
2023-09-01T08:09:56;-6.92015333333;112.723613333;4.3;-1;189;199.7;0;49;M;690435;9234732
2023-09-01T08:10:06;-6.92037333333;112.723538333;4.3;-1;188;199.1;0;49;M;690426;9234708
2023-09-01T08:10:45;-6.92120166667;112.723241667;5.1;-1;182;194.1;0;49;M;690393;9234616
2023-09-01T08:10:56;-6.92143666667;112.723186667;5.3;-1;182;194.1;0;49;M;690387;9234590
2023-09-01T08:11:06;-6.92172333333;112.723111667;5.5;-1;183;193.6;0;49;M;690379;9234559
2023-09-01T08:11:15;-6.92197;112.72306;5.7;-1;182;192.3;0;49;M;690373;9234531
2023-09-01T08:11:35;-6.92249166667;112.722953333;6.1;-1;184;192.5;0;49;M;690361;9234474
2023-09-01T08:11:56;-6.9231;112.722818333;6.4;-1;182;190.7;0;49;M;690346;9234407
2023-09-01T08:12:15;-6.92367833333;112.722725;6.7;-1;182;190.1;0;49;M;690335;9234343
2023-09-01T08:12:26;-6.92399666667;112.72267;6.8;-1;182;190.2;0;49;M;690329;9234308
2023-09-01T08:12:35;-6.92432333333;112.72264;7;-1;182;190.1;0;49;M;690325;9234271
2023-09-01T08:12:56;-6.92498;112.722568333;7.2;-1;182;189.1;0;49;M;690317;9234199
2023-09-01T08:13:06;-6.92530333333;112.722516667;7.3;-1;181;188.3;0;49;M;690311;9234163
2023-09-01T08:13:15;-6.92564;112.72247;7.3;-1;182;188.8;0;49;M;690306;9234126
2023-09-01T08:13:26;-6.92598333333;112.722421667;7.4;-1;183;188.8;0;49;M;690301;9234088
2023-09-01T08:13:45;-6.92666333333;112.7223;7.5;-1;183;188.8;0;49;M;690287;9234013
