"timestamp";"lat [deg]";"lon [deg]";"sog [kn]";"draught [m]";"heading [deg]";"cog [deg]";"rot [deg/min]";"zone  [UTM]";"band  [UTM]";"easting [UTM]";"northing [UTM]"
2023-09-04T04:55:06;-6.84725166667;112.817906667;9.4;-1;511;241.8;-128;49;M;700887;9242756
2023-09-04T05:01:56;-6.85478166667;112.801693333;8.9;-1;511;257.2;-128;49;M;699091;9241930
2023-09-04T05:02:45;-6.85520666667;112.799613333;9.2;-1;511;258.7;-128;49;M;698861;9241884
2023-09-04T05:35:47;-6.89600333333;112.733173333;8.3;-1;511;200.6;-128;49;M;691501;9237399
2023-09-04T05:44:36;-6.91511833333;112.725373333;8.3;-1;511;202.1;-128;49;M;690631;9235288
2023-09-04T05:45:26;-6.91696166667;112.724666667;8.3;-1;511;200.5;-128;49;M;690552;9235085
2023-09-04T05:46:46;-6.91978333333;112.723533333;8.1;-1;511;202;-128;49;M;690426;9234773
2023-09-04T05:46:56;-6.92017333333;112.723373333;8.1;-1;511;202;-128;49;M;690408;9234730
2023-09-04T05:47:46;-6.92189333333;112.722693333;8.1;-1;511;201.7;-128;49;M;690332;9234540
2023-09-04T05:48:37;-6.92367166667;112.72196;8;-1;511;202.1;-128;49;M;690250;9234344
2023-09-04T05:48:56;-6.92437166667;112.721693333;8;-1;511;202.2;-128;49;M;690221;9234266
2023-09-04T05:49:16;-6.92503333333;112.72144;8;-1;511;202.4;-128;49;M;690192;9234193
2023-09-04T05:50:16;-6.92712666667;112.72064;8;-1;511;199.2;-128;49;M;690103;9233962
2023-09-04T05:51:16;-6.929245;112.719906667;8;-1;511;199.4;-128;49;M;690021;9233728
2023-09-04T05:51:37;-6.92999;112.719666667;8;-1;511;198.1;-128;49;M;689995;9233646
2023-09-04T05:51:56;-6.9307;112.719426667;8;-1;511;198.6;-128;49;M;689968;9233567
2023-09-04T05:52:16;-6.931375;112.719186667;8.1;-1;511;198.3;-128;49;M;689941;9233493
2023-09-04T05:52:45;-6.93245;112.71884;8.1;-1;511;198.4;-128;49;M;689902;9233374
2023-09-04T05:53:26;-6.93394666667;112.718346667;8.2;-1;511;198.5;-128;49;M;689847;9233209
2023-09-04T05:53:36;-6.93430666667;112.718213333;8.3;-1;511;198.2;-128;49;M;689832;9233169
2023-09-04T05:54:56;-6.93728666667;112.717293333;8.4;-1;511;195.8;-128;49;M;689729;9232840
2023-09-04T05:55:07;-6.9377;112.71716;8.4;-1;511;196.3;-128;49;M;689714;9232794
2023-09-04T05:55:26;-6.93841666667;112.716946667;8.4;-1;511;197;-128;49;M;689691;9232715
2023-09-04T05:55:56;-6.93954833333;112.71664;8.4;-1;511;195.3;-128;49;M;689656;9232590
2023-09-04T05:56:07;-6.939965;112.71652;8.4;-1;511;195.1;-128;49;M;689643;9232544
2023-09-04T05:56:26;-6.940685;112.716306667;8.4;-1;511;196;-128;49;M;689619;9232464
2023-09-04T05:57:56;-6.944115;112.715333333;8.5;-1;511;197.8;-128;49;M;689510;9232085
2023-09-04T05:58:07;-6.94452833333;112.715186667;8.5;-1;511;197.7;-128;49;M;689494;9232040
2023-09-04T05:59:07;-6.946795;112.714453333;8.5;-1;511;198.3;-128;49;M;689412;9231789
2023-09-04T05:59:17;-6.94713333333;112.714346667;8.5;-1;511;198;-128;49;M;689400;9231752
2023-09-04T05:59:56;-6.94864666667;112.713853333;8.6;-1;511;198;-128;49;M;689345;9231585
2023-09-04T06:04:46;-6.95949833333;112.710066667;8.5;-1;511;198.9;-128;49;M;688922;9230386
2023-09-04T06:05:17;-6.960705;112.709666667;8.5;-1;511;198.1;-128;49;M;688877;9230253
2023-09-04T06:06:26;-6.96329333333;112.708786667;8.5;-1;511;198.5;-128;49;M;688779;9229967
2023-09-04T06:06:57;-6.96441333333;112.7084;8.4;-1;511;199.5;-128;49;M;688736;9229843
2023-09-04T06:07:17;-6.96519833333;112.708146667;8.4;-1;511;198.6;-128;49;M;688707;9229757
