"timestamp";"lat [deg]";"lon [deg]";"sog [kn]";"draught [m]";"heading [deg]";"cog [deg]";"rot [deg/min]";"zone  [UTM]";"band  [UTM]";"easting [UTM]";"northing [UTM]"
2023-09-26T08:44:26;-6.76278666667;112.641126667;11.6;-1;109;110.6;0;49;M;681378;9252168
2023-09-26T08:44:37;-6.76299;112.641628333;11.6;-1;110;111;0;49;M;681433;9252145
2023-09-26T08:44:48;-6.76320833333;112.642186667;11.6;-1;110;110.9;0;49;M;681495;9252121
2023-09-26T08:45:08;-6.76358333333;112.643196667;11.6;-1;110;111;0;49;M;681606;9252079
2023-09-26T08:45:26;-6.76395333333;112.644148333;11.5;-1;110;110.9;0;49;M;681712;9252038
2023-09-26T08:45:37;-6.764135;112.64465;11.5;-1;110;110.8;0;49;M;681767;9252017
2023-09-26T08:45:48;-6.764345;112.645203333;11.5;-1;110;110.9;0;49;M;681828;9251994
2023-09-26T08:46:08;-6.764745;112.646203333;11.5;-1;110;110.9;0;49;M;681938;9251949
2023-09-26T08:46:26;-6.76511833333;112.647155;11.5;-1;110;111;0;49;M;682043;9251908
2023-09-26T08:46:37;-6.76531166667;112.647655;11.5;-1;110;111;0;49;M;682099;9251886
2023-09-26T08:46:48;-6.765525;112.648208333;11.5;-1;110;110.9;0;49;M;682160;9251862
2023-09-26T08:47:08;-6.76593;112.649271667;11.5;-1;110;110.7;0;49;M;682277;9251817
2023-09-26T08:47:28;-6.76630833333;112.650238333;11.5;-1;110;110.6;0;49;M;682384;9251775
2023-09-26T08:47:48;-6.7667;112.65126;11.5;-1;110;110.8;0;49;M;682497;9251731
2023-09-26T08:48:08;-6.767115;112.652321667;11.5;-1;110;110.8;0;49;M;682614;9251685
2023-09-26T08:48:28;-6.767465;112.653278333;11.5;-1;110;110.8;0;49;M;682720;9251646
2023-09-26T08:48:37;-6.767635;112.653733333;11.5;-1;110;110.9;0;49;M;682770;9251627
2023-09-26T08:48:48;-6.76785166667;112.654283333;11.5;-1;110;111.4;0;49;M;682830;9251603
2023-09-26T08:48:58;-6.76803833333;112.65479;11.5;-1;109;110.8;0;49;M;682886;9251582
2023-09-26T08:49:08;-6.76824666667;112.655338333;11.5;-1;109;110.5;0;49;M;682947;9251559
2023-09-26T08:49:27;-6.76861166667;112.656286667;11.5;-1;110;110.7;0;49;M;683052;9251518
2023-09-26T08:49:37;-6.76877333333;112.656738333;11.5;-1;110;110.7;0;49;M;683102;9251500
2023-09-26T08:49:48;-6.76897833333;112.657291667;11.5;-1;109;110.9;0;49;M;683163;9251477
