"timestamp";"lat [deg]";"lon [deg]";"sog [kn]";"draught [m]";"heading [deg]";"cog [deg]";"rot [deg/min]";"zone  [UTM]";"band  [UTM]";"easting [UTM]";"northing [UTM]"
2023-09-13T06:47:55;-6.86429;112.827253333;10.9;-1;254;254.9;-127;49;M;701913;9240868
2023-09-13T06:48:12;-6.86448166667;112.826453333;11;-1;251;255.3;-127;49;M;701824;9240847
2023-09-13T06:49:12;-6.86548333333;112.823453333;11.6;-1;250;250;0;49;M;701492;9240738
2023-09-13T06:50:12;-6.86666666667;112.820426667;11.6;-1;239;242;-127;49;M;701157;9240608
2023-09-13T06:50:35;-6.8673;112.819306667;11.6;-1;239;240.7;-127;49;M;701033;9240538
2023-09-13T06:51:32;-6.86883833333;112.816626667;11.9;-1;237;238.4;0;49;M;700736;9240369
2023-09-13T06:56:31;-6.87752666667;112.80212;12.3;-1;246;243.6;127;49;M;699129;9239415
2023-09-13T06:56:43;-6.877825;112.801506667;12.3;-1;248;245.2;127;49;M;699061;9239382
2023-09-13T06:56:51;-6.87801666667;112.80108;12.3;-1;249;245.9;127;49;M;699014;9239361
2023-09-13T06:57:05;-6.87831;112.800333333;12.2;-1;251;250.1;127;49;M;698931;9239329
2023-09-13T06:57:13;-6.87846166667;112.799893333;12.2;-1;251;251.3;127;49;M;698883;9239312
2023-09-13T06:57:18;-6.878575;112.79956;12.2;-1;250;250.2;127;49;M;698846;9239300
2023-09-13T06:57:25;-6.87870833333;112.799186667;12.3;-1;250;250.7;0;49;M;698804;9239285
2023-09-13T06:57:31;-6.87880333333;112.798933333;12.2;-1;250;250.7;0;49;M;698776;9239275
2023-09-13T06:57:38;-6.87895333333;112.798493333;12.2;-1;250;250.9;0;49;M;698728;9239258
2023-09-13T06:57:51;-6.87917166667;112.797853333;12.2;-1;250;250.8;0;49;M;698657;9239234
2023-09-13T06:58:12;-6.87961;112.79668;12.2;-1;250;247.5;0;49;M;698527;9239186
2023-09-13T06:58:22;-6.87980666667;112.7962;12.3;-1;254;248.1;0;49;M;698474;9239165
2023-09-13T06:58:31;-6.87997833333;112.79572;12.2;-1;256;252.1;127;49;M;698421;9239146
2023-09-13T06:58:38;-6.88010666667;112.79528;12.2;-1;258;255.1;127;49;M;698372;9239132
2023-09-13T06:58:45;-6.88019833333;112.794893333;12.2;-1;259;257.6;127;49;M;698329;9239122
2023-09-13T06:58:52;-6.88028;112.794506667;12.2;-1;259;258;127;49;M;698286;9239113
2023-09-13T06:59:05;-6.88041666667;112.79384;12.2;-1;259;258.1;127;49;M;698213;9239098
2023-09-13T06:59:12;-6.88052166667;112.793373333;12.2;-1;261;256.9;127;49;M;698161;9239087
2023-09-13T06:59:35;-6.88074166667;112.792093333;12.2;-1;269;264.2;127;49;M;698019;9239063
2023-09-13T06:59:43;-6.88077833333;112.79168;12.2;-1;273;265.8;127;49;M;697974;9239059
2023-09-13T06:59:52;-6.88079166667;112.791133333;12.1;-1;276;271.9;127;49;M;697913;9239058
2023-09-13T06:59:59;-6.88077666667;112.790786667;12.1;-1;276;273.2;127;49;M;697875;9239060
2023-09-13T07:00:05;-6.88074;112.7904;12.1;-1;276;274.8;127;49;M;697832;9239064
2023-09-13T07:00:12;-6.88069833333;112.790013333;12.1;-1;276;275.5;127;49;M;697790;9239069
2023-09-13T07:00:18;-6.880665;112.789666667;12.1;-1;275;275.1;127;49;M;697751;9239073
2023-09-13T07:00:25;-6.88063;112.78928;12.1;-1;275;274.2;127;49;M;697709;9239077
2023-09-13T07:00:32;-6.88060166667;112.788933333;12.1;-1;275;274.1;127;49;M;697670;9239080
2023-09-13T07:00:38;-6.88057333333;112.788546667;12.1;-1;275;274;0;49;M;697628;9239083
2023-09-13T07:00:45;-6.88054333333;112.78816;12;-1;274;274.3;0;49;M;697585;9239087
2023-09-13T07:00:52;-6.880515;112.78776;12.1;-1;274;273.8;0;49;M;697541;9239090
2023-09-13T07:01:12;-6.88044;112.78664;12.1;-1;273;272.5;0;49;M;697417;9239099
2023-09-13T07:01:21;-6.88041666667;112.786133333;12.1;-1;274;271.5;0;49;M;697361;9239102
2023-09-13T07:01:52;-6.880275;112.784373333;12;-1;280;280;127;49;M;697166;9239118
2023-09-13T07:02:08;-6.88012333333;112.783493333;12.1;-1;279;278.7;127;49;M;697069;9239135
2023-09-13T07:02:15;-6.88006166667;112.783106667;12;-1;279;278;0;49;M;697026;9239142
2023-09-13T07:02:25;-6.87998833333;112.7826;12.1;-1;279;277.8;0;49;M;696970;9239150
