"timestamp";"lat [deg]";"lon [deg]";"sog [kn]";"draught [m]";"heading [deg]";"cog [deg]";"rot [deg/min]";"zone  [UTM]";"band  [UTM]";"easting [UTM]";"northing [UTM]"
2023-09-29T12:04:59;-7.18430166667;112.684693333;0;-1;127;134.8;0;49;M;686028;9205535
2023-09-29T12:10:57;-7.18438;112.684715;0;-1;127;134.8;0;49;M;686030;9205526
2023-09-29T12:13:56;-7.184325;112.684721667;0;-1;127;134.8;0;49;M;686031;9205532
2023-09-29T12:16:59;-7.18430333333;112.68467;0;-1;127;134.8;0;49;M;686025;9205534
2023-09-29T12:22:57;-7.18440166667;112.68465;0;-1;127;134.8;0;49;M;686023;9205523
2023-09-29T12:25:57;-7.18438666667;112.684676667;0;-1;127;134.8;0;49;M;686026;9205525
2023-09-29T12:31:56;-7.18452;112.684676667;0;-1;127;134.8;0;49;M;686026;9205510
2023-09-29T12:34:58;-7.18434166667;112.6847;0;-1;127;134.8;0;49;M;686029;9205530
2023-09-29T12:37:57;-7.184365;112.684715;0;-1;127;134.8;0;49;M;686030;9205528
2023-09-29T12:40:52;-7.18432166667;112.684655;0;-1;127;134.8;0;49;M;686024;9205532
2023-09-29T12:43:52;-7.18434;112.684683333;0;-1;127;134.8;0;49;M;686027;9205530
2023-09-29T12:49:55;-7.18435;112.684688333;0;-1;127;134.8;0;49;M;686027;9205529
2023-09-29T12:55:54;-7.18433666667;112.68468;0;-1;127;134.8;0;49;M;686026;9205531
2023-09-29T12:58:55;-7.18435166667;112.684691667;0;-1;127;134.8;0;49;M;686028;9205529
2023-09-29T13:01:55;-7.18435833333;112.68468;0;-1;127;134.8;0;49;M;686026;9205528
2023-09-29T13:04:55;-7.184375;112.684676667;0;-1;127;134.8;0;49;M;686026;9205526
2023-09-29T13:13:57;-7.184345;112.68464;0;-1;127;134.8;0;49;M;686022;9205530
2023-09-29T13:16:56;-7.18442166667;112.684678333;0;-1;127;134.8;0;49;M;686026;9205521
2023-09-29T13:19:57;-7.184375;112.684666667;0;-1;127;134.8;0;49;M;686025;9205526
2023-09-29T13:22:57;-7.18438666667;112.6847;0;-1;127;134.8;0;49;M;686028;9205525
2023-09-29T13:25:57;-7.18433833333;112.684676667;0;-1;127;134.8;0;49;M;686026;9205530
2023-09-29T13:28:57;-7.18438833333;112.68468;0;-1;127;134.8;0;49;M;686026;9205525
2023-09-29T13:31:55;-7.184365;112.684693333;0;-1;127;134.8;0;49;M;686028;9205528
2023-09-29T13:34:56;-7.18451;112.68477;0;-1;127;134.8;0;49;M;686036;9205511
2023-09-29T13:37:56;-7.18441666667;112.684706667;0;-1;127;134.8;0;49;M;686029;9205522
