"timestamp";"lat [deg]";"lon [deg]";"sog [kn]";"draught [m]";"heading [deg]";"cog [deg]";"rot [deg/min]";"zone  [UTM]";"band  [UTM]";"easting [UTM]";"northing [UTM]"
2023-09-05T13:50:38;-6.86894;112.828073333;2.2;-1;259;231.4;127;49;M;702001;9240353
2023-09-05T13:51:22;-6.869195;112.827798333;1.8;-1;271;227.1;127;49;M;701971;9240325
2023-09-05T13:51:28;-6.869235;112.827758333;1.8;-1;273;226;127;49;M;701966;9240321
2023-09-05T13:51:42;-6.86931;112.827686667;1.6;-1;277;224.5;127;49;M;701959;9240313
2023-09-05T13:51:55;-6.86937166667;112.827631667;1.5;-1;280;223;127;49;M;701952;9240306
2023-09-05T13:52:09;-6.86944333333;112.82757;1.4;-1;284;221.3;127;49;M;701946;9240298
2023-09-05T13:52:28;-6.86952166667;112.827505;1.1;-1;288;217.3;127;49;M;701938;9240289
2023-09-05T13:52:35;-6.86954833333;112.827488333;1.1;-1;289;214.4;127;49;M;701936;9240286
2023-09-05T13:52:47;-6.8696;112.827458333;1;-1;291;210;127;49;M;701933;9240281
2023-09-05T13:52:54;-6.86962833333;112.827445;0.9;-1;292;206.8;127;49;M;701932;9240277
2023-09-05T13:53:05;-6.869675;112.827423333;1;-1;294;201.9;0;49;M;701929;9240272
2023-09-05T13:53:28;-6.86977;112.827411667;0.9;-1;297;188.3;0;49;M;701928;9240262
2023-09-05T13:53:38;-6.86981166667;112.827408333;0.9;-1;298;183.6;0;49;M;701928;9240257
2023-09-05T13:53:49;-6.86985333333;112.827406667;1;-1;299;177.4;0;49;M;701927;9240253
2023-09-05T13:54:09;-6.86995;112.82742;0.9;-1;300;166.6;0;49;M;701929;9240242
2023-09-05T13:54:18;-6.86999333333;112.827435;0.9;-1;300;160.5;0;49;M;701930;9240237
2023-09-05T13:54:28;-6.87004166667;112.82745;1;-1;300;157.9;0;49;M;701932;9240232
2023-09-05T13:54:38;-6.870085;112.827468333;1.1;-1;300;156.1;0;49;M;701934;9240227
2023-09-05T13:54:49;-6.870125;112.827495;1;-1;299;147.6;0;49;M;701937;9240222
2023-09-05T13:54:59;-6.87016666667;112.827525;1;-1;298;146.9;0;49;M;701940;9240218
2023-09-05T13:55:09;-6.87020166667;112.827551667;1;-1;297;143.4;0;49;M;701943;9240214
2023-09-05T13:55:18;-6.87023333333;112.82758;1;-1;297;140.5;0;49;M;701946;9240210
2023-09-05T13:55:28;-6.87027;112.827613333;1;-1;295;139;0;49;M;701950;9240206
2023-09-05T13:55:59;-6.870375;112.827706667;1;-1;292;139.1;0;49;M;701960;9240195
2023-09-05T13:56:18;-6.87043333333;112.827755;0.9;-1;289;139.4;0;49;M;701966;9240188
2023-09-05T13:57:08;-6.87059666667;112.827843333;0.9;-1;289;167.3;127;49;M;701975;9240170
2023-09-05T13:57:22;-6.87066;112.82784;0.9;-1;293;185.3;127;49;M;701975;9240163
2023-09-05T13:57:28;-6.87068833333;112.827833333;1;-1;295;190.7;127;49;M;701974;9240160
2023-09-05T13:57:35;-6.870715;112.827828333;1;-1;297;198.8;127;49;M;701974;9240157
2023-09-05T13:57:44;-6.87076;112.827808333;1;-1;301;204.3;127;49;M;701971;9240152
2023-09-05T13:57:51;-6.87078833333;112.82779;1;-1;303;207.9;127;49;M;701969;9240149
2023-09-05T13:57:59;-6.87081833333;112.827771667;0.9;-1;306;212.3;127;49;M;701967;9240146
2023-09-05T13:58:05;-6.87084166667;112.827755;1;-1;308;214.5;127;49;M;701965;9240143
2023-09-05T13:58:15;-6.87087833333;112.827726667;0.9;-1;311;220.7;127;49;M;701962;9240139
2023-09-05T13:58:21;-6.870895;112.827706667;1;-1;313;223;127;49;M;701960;9240137
2023-09-05T13:58:28;-6.870915;112.827686667;0.9;-1;315;225.8;127;49;M;701958;9240135
2023-09-05T13:58:35;-6.87093333333;112.827665;0.9;-1;317;228.9;127;49;M;701955;9240133
2023-09-05T13:58:43;-6.87095166667;112.827641667;0.9;-1;319;232.2;127;49;M;701953;9240131
2023-09-05T13:58:49;-6.87096666667;112.827625;0.8;-1;321;234.4;127;49;M;701951;9240129
2023-09-05T13:58:54;-6.87097833333;112.827608333;0.8;-1;322;235.8;127;49;M;701949;9240128
2023-09-05T13:59:03;-6.87099833333;112.827576667;0.8;-1;324;240.5;127;49;M;701946;9240126
2023-09-05T13:59:11;-6.87101;112.827551667;0.9;-1;325;242.1;127;49;M;701943;9240125
2023-09-05T13:59:18;-6.87101833333;112.827531667;0.8;-1;326;244.5;0;49;M;701941;9240124
2023-09-05T13:59:28;-6.87103166667;112.827498333;0.7;-1;327;248.5;0;49;M;701937;9240122
2023-09-05T13:59:38;-6.87104166667;112.827471667;0.7;-1;329;249.3;0;49;M;701934;9240121
2023-09-05T13:59:49;-6.87105333333;112.827441667;0.7;-1;329;251.1;0;49;M;701931;9240120
2023-09-05T13:59:59;-6.87106166667;112.827408333;0.7;-1;330;253;0;49;M;701927;9240119
2023-09-05T14:00:08;-6.871075;112.82737;0.7;-1;331;254.1;0;49;M;701923;9240117
2023-09-05T14:00:18;-6.871085;112.827341667;0.6;-1;331;254.5;0;49;M;701920;9240116
2023-09-05T14:00:28;-6.87109833333;112.827311667;0.7;-1;332;253.3;0;49;M;701916;9240115
2023-09-05T14:00:38;-6.87111;112.827275;0.7;-1;332;254;0;49;M;701912;9240114
2023-09-05T14:00:59;-6.87112166667;112.827213333;0.7;-1;333;254.3;0;49;M;701905;9240112
2023-09-05T14:01:08;-6.87112666667;112.827188333;0.7;-1;333;256.5;0;49;M;701903;9240112
2023-09-05T14:01:18;-6.87113666667;112.827156667;0.8;-1;333;255.7;0;49;M;701899;9240111
2023-09-05T14:01:28;-6.87114;112.827125;0.7;-1;334;256.5;0;49;M;701896;9240110
2023-09-05T14:01:39;-6.87114833333;112.827091667;0.7;-1;334;258.1;0;49;M;701892;9240109
2023-09-05T14:01:49;-6.87115333333;112.827056667;0.7;-1;334;257.5;0;49;M;701888;9240109
2023-09-05T14:01:59;-6.87116;112.82702;0.7;-1;335;258.3;0;49;M;701884;9240108
2023-09-05T14:02:08;-6.871165;112.826993333;0.7;-1;335;260.1;0;49;M;701881;9240108
2023-09-05T14:02:18;-6.871175;112.826956667;0.8;-1;335;261.1;0;49;M;701877;9240107
2023-09-05T14:02:39;-6.871185;112.826885;0.8;-1;336;263.8;0;49;M;701869;9240106
2023-09-05T14:02:49;-6.87118666667;112.82685;0.7;-1;337;265.6;0;49;M;701865;9240105
2023-09-05T14:02:59;-6.87119;112.82681;0.8;-1;338;266.7;0;49;M;701861;9240105
2023-09-05T14:03:08;-6.87119333333;112.826775;0.9;-1;339;266.6;0;49;M;701857;9240105
2023-09-05T14:03:18;-6.871195;112.826731667;0.8;-1;340;267.6;0;49;M;701852;9240104
2023-09-05T14:03:28;-6.871195;112.82669;0.9;-1;341;269.2;0;49;M;701848;9240104
2023-09-05T14:03:49;-6.871195;112.826608333;0.9;-1;344;270.3;0;49;M;701839;9240105
2023-09-05T14:03:59;-6.871195;112.82656;0.9;-1;345;273.2;0;49;M;701833;9240105
2023-09-05T14:04:08;-6.87119166667;112.826525;0.9;-1;346;273.3;0;49;M;701829;9240105
2023-09-05T14:04:18;-6.87118666667;112.826483333;0.9;-1;348;275.1;0;49;M;701825;9240106
2023-09-05T14:04:28;-6.87118333333;112.826443333;0.9;-1;349;277.8;127;49;M;701820;9240106
2023-09-05T14:04:34;-6.87117833333;112.826418333;0.8;-1;350;278.2;127;49;M;701818;9240106
2023-09-05T14:04:39;-6.87117666667;112.8264;0.9;-1;351;277;0;49;M;701815;9240107
2023-09-05T14:04:46;-6.87117166667;112.826373333;0.9;-1;352;278.2;127;49;M;701813;9240107
2023-09-05T14:04:51;-6.87116833333;112.826351667;0.9;-1;353;279.4;127;49;M;701810;9240108
2023-09-05T14:04:56;-6.87116666667;112.826326667;0.9;-1;354;279.2;127;49;M;701807;9240108
2023-09-05T14:05:08;-6.871155;112.826276667;0.9;-1;356;280.8;127;49;M;701802;9240109
2023-09-05T14:05:14;-6.87114833333;112.826251667;0.8;-1;357;282.5;127;49;M;701799;9240110
2023-09-05T14:05:20;-6.87114333333;112.826231667;0.9;-1;358;283;127;49;M;701797;9240110
2023-09-05T14:05:25;-6.87113666667;112.826211667;0.8;-1;359;283.1;127;49;M;701795;9240111
2023-09-05T14:05:34;-6.87112666667;112.82618;0.8;-1;0;285.9;0;49;M;701791;9240112
2023-09-05T14:05:39;-6.87112333333;112.826161667;0.8;-1;1;286.4;127;49;M;701789;9240113
2023-09-05T14:05:46;-6.871115;112.826141667;0.8;-1;2;287;127;49;M;701787;9240114
2023-09-05T14:05:53;-6.87110666667;112.826111667;0.8;-1;3;287;0;49;M;701784;9240115
2023-09-05T14:05:58;-6.8711;112.826095;0.8;-1;4;288.1;0;49;M;701782;9240115
2023-09-05T14:06:05;-6.87108666667;112.826066667;0.7;-1;5;288.7;127;49;M;701779;9240117
2023-09-05T14:06:11;-6.87107666667;112.826048333;0.8;-1;6;289.1;127;49;M;701777;9240118
2023-09-05T14:06:18;-6.87106833333;112.826025;0.8;-1;7;289.4;0;49;M;701774;9240119
2023-09-05T14:06:28;-6.87105833333;112.825995;0.8;-1;8;290.2;0;49;M;701771;9240120
2023-09-05T14:06:39;-6.87104166667;112.825963333;0.7;-1;10;291.9;0;49;M;701767;9240122
2023-09-05T14:06:48;-6.87103166667;112.825938333;0.7;-1;11;291.3;127;49;M;701765;9240123
2023-09-05T14:06:58;-6.87102166667;112.825908333;0.7;-1;13;293.5;0;49;M;701761;9240124
2023-09-05T14:07:06;-6.87101;112.825881667;0.6;-1;14;293.7;127;49;M;701758;9240125
2023-09-05T14:07:18;-6.87099666667;112.82585;0.7;-1;16;295;0;49;M;701755;9240127
2023-09-05T14:07:28;-6.87098166667;112.825821667;0.7;-1;17;296;0;49;M;701752;9240128
2023-09-05T14:07:39;-6.870965;112.82579;0.6;-1;19;296.5;0;49;M;701748;9240130
2023-09-05T14:07:58;-6.87094166667;112.825745;0.6;-1;21;297.8;0;49;M;701743;9240133
2023-09-05T14:08:28;-6.8709;112.825676667;0.6;-1;25;299.5;0;49;M;701736;9240138
2023-09-05T14:08:39;-6.870885;112.825655;0.5;-1;26;300;0;49;M;701733;9240139
2023-09-05T14:08:48;-6.87087666667;112.82564;0.5;-1;27;301.8;0;49;M;701732;9240140
2023-09-05T14:09:09;-6.87085666667;112.825603333;0.5;-1;29;302.5;0;49;M;701728;9240142
2023-09-05T14:09:18;-6.87084333333;112.825591667;0.5;-1;30;303.5;0;49;M;701726;9240144
