"timestamp";"lat [deg]";"lon [deg]";"sog [kn]";"draught [m]";"heading [deg]";"cog [deg]";"rot [deg/min]";"zone  [UTM]";"band  [UTM]";"easting [UTM]";"northing [UTM]"
2023-09-12T09:27:32;-6.857365;112.772338333;0.1;-1;511;360;-128;49;M;695845;9241657
2023-09-13T09:24:55;-6.85810666667;112.767591667;6.2;-1;511;241.3;-128;49;M;695320;9241577
2023-09-13T09:58:06;-6.91570166667;112.726218333;8.5;-1;511;200.5;-128;49;M;690724;9235223
2023-09-13T09:59:15;-6.91827833333;112.725136667;8.5;-1;511;203.1;-128;49;M;690604;9234939
2023-09-13T09:59:34;-6.91894166667;112.724855;8.6;-1;511;203.1;-128;49;M;690572;9234866
2023-09-13T09:59:44;-6.91931166667;112.7247;8.6;-1;511;202.7;-128;49;M;690555;9234825
2023-09-13T09:59:55;-6.91971833333;112.724528333;8.5;-1;511;202.9;-128;49;M;690536;9234780
2023-09-13T10:01:04;-6.92227666667;112.723418333;8.5;-1;511;202.5;-128;49;M;690412;9234497
2023-09-13T10:01:34;-6.92333833333;112.722985;8.4;-1;511;202.6;-128;49;M;690364;9234380
2023-09-13T10:01:55;-6.92410666667;112.722685;8.4;-1;511;201.9;-128;49;M;690330;9234295
2023-09-13T10:02:04;-6.924475;112.722543333;8.4;-1;511;200.9;-128;49;M;690315;9234255
2023-09-13T10:02:15;-6.92488166667;112.722388333;8.4;-1;511;201.3;-128;49;M;690297;9234210
2023-09-13T10:02:34;-6.92555333333;112.72214;8.4;-1;511;199.8;-128;49;M;690270;9234136
2023-09-13T10:02:45;-6.92596166667;112.72199;8.4;-1;511;200.6;-128;49;M;690253;9234090
2023-09-13T10:02:54;-6.92633166667;112.721855;8.5;-1;511;200.1;-128;49;M;690238;9234050
2023-09-13T10:03:04;-6.9267;112.72172;8.4;-1;511;200.2;-128;49;M;690223;9234009
2023-09-13T10:03:15;-6.92710333333;112.72157;8.4;-1;511;200;-128;49;M;690206;9233964
2023-09-13T10:03:36;-6.92784;112.721303333;8.4;-1;511;200;-128;49;M;690176;9233883
2023-09-13T10:03:45;-6.92817166667;112.721183333;8.4;-1;511;200.4;-128;49;M;690163;9233846
2023-09-13T10:03:54;-6.92853666667;112.721045;8.4;-1;511;200;-128;49;M;690147;9233806
2023-09-13T10:04:04;-6.92890833333;112.720915;8.4;-1;511;198.1;-128;49;M;690133;9233765
2023-09-13T10:04:15;-6.92932166667;112.720781667;8.4;-1;511;197.3;-128;49;M;690118;9233719
2023-09-13T10:04:25;-6.929695;112.72066;8.4;-1;511;198.4;-128;49;M;690104;9233678
2023-09-13T10:04:45;-6.93040666667;112.72043;8.4;-1;511;197.3;-128;49;M;690079;9233600
2023-09-13T10:04:54;-6.93078333333;112.720315;8.4;-1;511;196.8;-128;49;M;690066;9233558
2023-09-13T10:05:04;-6.93116166667;112.720201667;8.4;-1;511;196.7;-128;49;M;690053;9233516
2023-09-13T10:05:16;-6.93157666667;112.72008;8.4;-1;511;196.3;-128;49;M;690040;9233470
2023-09-13T10:05:25;-6.93195666667;112.719971667;8.4;-1;511;196.1;-128;49;M;690027;9233428
2023-09-13T10:06:04;-6.93344;112.719528333;8.5;-1;511;196.2;-128;49;M;689978;9233264
2023-09-13T10:06:25;-6.93423666667;112.719283333;8.4;-1;511;199;-128;49;M;689950;9233176
2023-09-13T10:06:36;-6.93460666667;112.719148333;8.4;-1;511;200.6;-128;49;M;689935;9233136
2023-09-13T10:06:45;-6.93497666667;112.71901;8.4;-1;511;199.7;-128;49;M;689920;9233095
2023-09-13T10:07:16;-6.936095;112.718618333;8.4;-1;511;199.1;-128;49;M;689876;9232971
2023-09-13T10:07:25;-6.93646666667;112.718491667;8.4;-1;511;198.5;-128;49;M;689862;9232930
2023-09-13T10:07:45;-6.9372;112.718215;8.3;-1;511;201;-128;49;M;689831;9232849
2023-09-13T10:07:54;-6.93753;112.718085;8.4;-1;511;201.9;-128;49;M;689817;9232813
2023-09-13T10:08:16;-6.93829666667;112.71777;8.5;-1;511;202.5;-128;49;M;689782;9232728
2023-09-13T10:08:36;-6.93902666667;112.71747;8.4;-1;511;202.5;-128;49;M;689748;9232647
2023-09-13T10:08:45;-6.93939333333;112.717318333;8.4;-1;511;202.5;-128;49;M;689731;9232607
2023-09-13T10:08:54;-6.93972333333;112.71718;8.5;-1;511;202.9;-128;49;M;689716;9232570
2023-09-13T10:09:05;-6.94012333333;112.71701;8.5;-1;511;203.4;-128;49;M;689697;9232526
2023-09-13T10:10:24;-6.94297833333;112.71582;8.4;-1;511;199.9;-128;49;M;689564;9232211
2023-09-13T10:13:35;-6.94984;112.713395;8;-1;511;198.4;-128;49;M;689293;9231453
2023-09-13T10:14:35;-6.95197333333;112.712708333;8;-1;511;197.2;-128;49;M;689217;9231217
2023-09-13T10:16:14;-6.95555833333;112.711751667;7.9;-1;511;194.4;-128;49;M;689110;9230821
2023-09-13T10:16:46;-6.95667833333;112.711473333;8;-1;511;193.5;-128;49;M;689078;9230698
2023-09-13T10:17:06;-6.957405;112.7113;8;-1;511;193.7;-128;49;M;689059;9230617
2023-09-13T10:17:35;-6.95846166667;112.711046667;8;-1;511;193.4;-128;49;M;689030;9230501
2023-09-13T10:17:55;-6.95919;112.710871667;8;-1;511;193;-128;49;M;689011;9230420
2023-09-13T10:18:05;-6.95959;112.710781667;8;-1;511;193;-128;49;M;689001;9230376
2023-09-13T10:18:14;-6.959915;112.710706667;7.9;-1;511;192.7;-128;49;M;688992;9230340
2023-09-13T10:18:25;-6.96030833333;112.71062;7.8;-1;511;192.3;-128;49;M;688983;9230296
2023-09-13T10:18:35;-6.960625;112.710546667;7.7;-1;511;193.9;-128;49;M;688974;9230261
2023-09-13T10:18:45;-6.96100833333;112.710448333;7.7;-1;511;194.5;-128;49;M;688963;9230219
2023-09-13T10:18:55;-6.96131833333;112.710361667;7.7;-1;511;196;-128;49;M;688954;9230185
2023-09-13T10:19:14;-6.96201666667;112.710141667;7.9;-1;511;198.9;-128;49;M;688929;9230108
2023-09-13T10:19:35;-6.96272333333;112.709893333;8.1;-1;511;200.1;-128;49;M;688901;9230030
2023-09-13T10:19:45;-6.963115;112.70975;8.1;-1;511;199.8;-128;49;M;688885;9229986
2023-09-13T10:19:55;-6.96343666667;112.709631667;8.1;-1;511;200.8;-128;49;M;688872;9229951
2023-09-13T10:20:14;-6.96415;112.709358333;8.1;-1;511;201.8;-128;49;M;688842;9229872
2023-09-13T10:20:55;-6.96554666667;112.70876;8.1;-1;511;203.2;-128;49;M;688775;9229718
2023-09-13T10:21:05;-6.965925;112.708591667;8.1;-1;511;204.9;-128;49;M;688756;9229676
2023-09-13T10:21:34;-6.96690333333;112.708115;8.1;-1;511;206.7;-128;49;M;688703;9229568
2023-09-13T10:21:45;-6.96727;112.707928333;8.1;-1;511;208.2;-128;49;M;688682;9229528
2023-09-13T10:22:25;-6.96855166667;112.707218333;8;-1;511;209.7;-128;49;M;688603;9229386
2023-09-13T10:22:34;-6.96887833333;112.707035;8;-1;511;208.9;-128;49;M;688583;9229350
2023-09-13T10:22:55;-6.96953333333;112.706671667;8;-1;511;209.5;-128;49;M;688543;9229278
2023-09-13T10:23:16;-6.97021833333;112.706281667;8;-1;511;209.1;-128;49;M;688499;9229202
2023-09-13T10:23:25;-6.97051166667;112.706113333;8;-1;511;209.5;-128;49;M;688480;9229170
2023-09-13T10:24:16;-6.972165;112.705113333;8.2;-1;511;212;-128;49;M;688369;9228987
2023-09-13T10:24:34;-6.97277166667;112.704723333;8.2;-1;511;213.5;-128;49;M;688326;9228920
2023-09-13T10:24:54;-6.97336166667;112.704306667;8.2;-1;511;217;-128;49;M;688280;9228855
2023-09-13T10:26:45;-6.976765;112.701803333;8.2;-1;511;215.5;-128;49;M;688002;9228480
2023-09-13T10:27:04;-6.97738666667;112.701355;8.2;-1;511;216;-128;49;M;687952;9228411
2023-09-13T10:27:25;-6.978;112.700896667;8.2;-1;511;217.6;-128;49;M;687901;9228344
2023-09-13T10:27:35;-6.97830333333;112.700665;8.2;-1;511;217.1;-128;49;M;687875;9228310
2023-09-13T10:28:04;-6.97921;112.699961667;8.1;-1;511;217.4;-128;49;M;687797;9228210
2023-09-13T10:28:15;-6.979515;112.699731667;8.2;-1;511;216.2;-128;49;M;687772;9228177
2023-09-13T10:28:35;-6.98012666667;112.699278333;8.1;-1;511;215.8;-128;49;M;687721;9228109
2023-09-13T10:28:55;-6.980745;112.698841667;8.1;-1;511;215.4;-128;49;M;687673;9228041
2023-09-13T10:29:04;-6.98105833333;112.698628333;8;-1;511;214.3;-128;49;M;687649;9228006
2023-09-13T10:29:15;-6.98136666667;112.698413333;8;-1;511;215;-128;49;M;687625;9227972
2023-09-13T10:29:35;-6.98198666667;112.697983333;8;-1;511;214.3;-128;49;M;687578;9227904
2023-09-13T10:29:55;-6.98261;112.697555;8.1;-1;511;214;-128;49;M;687530;9227835
2023-09-13T10:30:15;-6.983235;112.697131667;8.1;-1;511;213.9;-128;49;M;687483;9227766
2023-09-13T10:30:35;-6.98386;112.696706667;8.1;-1;511;213.8;-128;49;M;687436;9227697
