"timestamp";"lat [deg]";"lon [deg]";"sog [kn]";"draught [m]";"heading [deg]";"cog [deg]";"rot [deg/min]";"zone  [UTM]";"band  [UTM]";"easting [UTM]";"northing [UTM]"
2023-09-16T15:55:41;-6.82198;112.84017;7.1;-1;291;288.1;0;49;M;703358;9245542
2023-09-16T15:56:01;-6.82177;112.839553333;7.1;-1;291;288.9;0;49;M;703290;9245566
2023-09-16T15:56:41;-6.82135166667;112.838315;7.1;-1;291;288.6;0;49;M;703154;9245612
2023-09-16T15:57:22;-6.820935;112.83703;7;-1;291;287.9;0;49;M;703012;9245659
2023-09-16T15:57:51;-6.82062333333;112.836126667;7;-1;291;289.5;0;49;M;702912;9245694
2023-09-16T15:58:31;-6.82021333333;112.834896667;7;-1;290;287.2;0;49;M;702776;9245740
2023-09-16T15:59:22;-6.81972833333;112.833316667;7;-1;291;288.9;0;49;M;702602;9245794
2023-09-16T15:59:52;-6.81940333333;112.832391667;7;-1;290;288.4;0;49;M;702500;9245830
2023-09-16T16:00:22;-6.81911166667;112.831455;7;-1;291;287.8;0;49;M;702396;9245863
2023-09-16T16:02:11;-6.817945;112.828133333;7;-1;291;289.2;0;49;M;702029;9245993
2023-09-16T16:02:30;-6.81773833333;112.827531667;7;-1;291;288.7;0;49;M;701963;9246016
2023-09-16T16:02:40;-6.817635;112.82722;7;-1;291;288.1;0;49;M;701929;9246028
2023-09-16T16:03:22;-6.81720166667;112.825921667;7;-1;290;289.8;0;49;M;701785;9246077
2023-09-16T16:04:11;-6.816715;112.824393333;7;-1;290;287;0;49;M;701617;9246131
2023-09-16T16:04:22;-6.81661166667;112.824048333;7;-1;291;287.1;0;49;M;701578;9246143
2023-09-16T16:04:51;-6.81633;112.82314;7;-1;290;288.9;0;49;M;701478;9246174
2023-09-16T16:05:11;-6.81611833333;112.82252;7;-1;290;288.2;0;49;M;701410;9246198
2023-09-16T16:05:22;-6.81600666667;112.822178333;7.1;-1;291;287.8;0;49;M;701372;9246210
2023-09-16T16:05:42;-6.81578666667;112.821556667;7.1;-1;291;288.1;0;49;M;701303;9246235
2023-09-16T16:06:11;-6.81551333333;112.820676667;7.1;-1;290;289.4;0;49;M;701206;9246265
2023-09-16T16:06:42;-6.81518833333;112.819713333;7.1;-1;288;287.7;0;49;M;701100;9246302
2023-09-16T16:10:51;-6.81256666667;112.81201;7;-1;289;289.3;0;49;M;700249;9246595
2023-09-16T16:11:02;-6.81245833333;112.811668333;7;-1;289;288.1;0;49;M;700212;9246607
