"timestamp";"lat [deg]";"lon [deg]";"sog [kn]";"draught [m]";"heading [deg]";"cog [deg]";"rot [deg/min]";"zone  [UTM]";"band  [UTM]";"easting [UTM]";"northing [UTM]"
2023-09-01T00:00:32;-6.87026833333;112.807133333;0.3;-1;86;0;0;49;M;699686;9240215
2023-09-01T00:03:31;-6.87012333333;112.80716;0.2;-1;98;350.6;0;49;M;699689;9240231
2023-09-01T00:09:32;-6.86984;112.80716;0.1;-1;109;180;0;49;M;699689;9240263
2023-09-01T00:12:29;-6.86986166667;112.807146667;0;-1;104;188.8;0;49;M;699688;9240260
2023-09-01T00:27:31;-6.87011166667;112.807133333;0.1;-1;96;357;0;49;M;699686;9240233
2023-09-01T00:30:32;-6.870075;112.80712;0;-1;97;193.8;0;49;M;699685;9240237
2023-09-01T00:33:32;-6.87010166667;112.80708;0.1;-1;92;173.2;0;49;M;699680;9240234
2023-09-01T00:43:23;-6.87002;112.807133333;0.1;-1;93;360;0;49;M;699686;9240243
2023-09-01T00:45:13;-6.87004166667;112.807133333;0;-1;97;342.1;0;49;M;699686;9240240
2023-09-01T00:45:23;-6.87002333333;112.807133333;0;-1;98;329.1;0;49;M;699686;9240242
2023-09-01T00:46:23;-6.87000833333;112.807133333;0;-1;101;329.2;0;49;M;699686;9240244
2023-09-01T00:50:28;-6.87000333333;112.807093333;0.2;-1;99;360;0;49;M;699682;9240245
2023-09-01T00:51:49;-6.87006333333;112.807093333;0;-1;95;360;0;49;M;699682;9240238
2023-09-01T00:52:58;-6.87011833333;112.807093333;0.1;-1;92;360;0;49;M;699682;9240232
2023-09-01T00:58:22;-6.870185;112.807066667;0;-1;86;144.7;0;49;M;699679;9240224
2023-09-01T01:03:09;-6.87024666667;112.80708;0;-1;85;360;0;49;M;699680;9240218
2023-09-01T01:03:50;-6.870235;112.807066667;0;-1;85;154.1;0;49;M;699679;9240219
2023-09-01T01:04:29;-6.870235;112.807066667;0.1;-1;86;154.1;0;49;M;699679;9240219
2023-09-01T01:04:50;-6.870235;112.807066667;0;-1;86;154.1;0;49;M;699679;9240219
2023-09-01T04:05:15;-6.87004833333;112.80708;0.2;-1;97;3.6;0;49;M;699680;9240240
2023-09-01T04:14:17;-6.86977;112.807146667;0;-1;108;8.1;0;49;M;699688;9240270
2023-09-01T04:26:17;-6.86974166667;112.807186667;0;-1;106;187.1;0;49;M;699692;9240273
2023-09-01T04:35:17;-6.86963;112.8072;0;-1;115;338.9;0;49;M;699694;9240286
2023-09-01T04:38:17;-6.86959333333;112.8072;0.2;-1;114;27.3;0;49;M;699694;9240290
2023-09-01T04:41:15;-6.86962666667;112.807186667;0;-1;108;172.1;0;49;M;699692;9240286
2023-09-01T04:50:15;-6.869565;112.807213333;0;-1;113;11.2;0;49;M;699695;9240293
2023-09-01T04:53:18;-6.86952166667;112.807226667;0;-1;118;38.5;0;49;M;699697;9240298
2023-09-01T04:56:18;-6.86949666667;112.807266667;0.2;-1;119;208.6;0;49;M;699701;9240300
2023-09-01T04:59:18;-6.869515;112.80724;0.2;-1;115;204.3;0;49;M;699698;9240298
2023-09-01T05:02:18;-6.86950666667;112.80724;0;-1;117;351;0;49;M;699698;9240299
2023-09-01T05:05:16;-6.869495;112.80724;0;-1;116;345.5;0;49;M;699698;9240301
2023-09-01T05:08:17;-6.86947;112.80724;0.2;-1;121;356.2;0;49;M;699698;9240303
2023-09-01T05:11:16;-6.869465;112.807266667;0.2;-1;119;212.9;0;49;M;699701;9240304
2023-09-01T05:14:15;-6.86946666667;112.807266667;0.2;-1;117;162;0;49;M;699701;9240304
2023-09-01T05:17:17;-6.86943833333;112.807306667;0;-1;120;16.2;0;49;M;699706;9240307
2023-09-01T05:20:16;-6.86938166667;112.807333333;0;-1;123;7.6;0;49;M;699709;9240313
2023-09-01T05:23:16;-6.869325;112.807346667;0;-1;126;0;0;49;M;699710;9240319
2023-09-01T05:26:16;-6.86933;112.807333333;0;-1;123;157.3;0;49;M;699709;9240319
2023-09-01T05:29:18;-6.86936666667;112.807333333;0.3;-1;120;27.2;0;49;M;699709;9240315
2023-09-01T05:32:15;-6.86936833333;112.807346667;0.2;-1;123;15.3;0;49;M;699710;9240315
2023-09-01T05:35:16;-6.869335;112.807346667;0.2;-1;128;286.7;0;49;M;699710;9240318
2023-09-01T05:41:17;-6.86942166667;112.80728;0.2;-1;118;162;0;49;M;699703;9240309
2023-09-01T05:44:16;-6.86946;112.80728;0.2;-1;115;328;0;49;M;699703;9240305
2023-09-01T05:47:16;-6.869465;112.807266667;0;-1;117;5.1;0;49;M;699701;9240304
2023-09-01T05:50:16;-6.86945;112.807226667;0.1;-1;120;176.8;0;49;M;699697;9240306
2023-09-01T05:53:17;-6.86947;112.807226667;0.1;-1;116;166.1;0;49;M;699697;9240303
2023-09-01T05:54:52;-6.869515;112.807226667;0;-1;114;360;0;49;M;699697;9240298
2023-09-01T05:55:02;-6.869515;112.807226667;0;-1;114;360;0;49;M;699697;9240298
2023-09-01T05:55:12;-6.86951166667;112.807226667;0;-1;114;360;0;49;M;699697;9240299
2023-09-01T05:55:21;-6.86951;112.807226667;0;-1;114;360;0;49;M;699697;9240299
2023-09-01T05:55:31;-6.86950666667;112.807226667;0.1;-1;114;360;0;49;M;699697;9240299
2023-09-01T05:55:41;-6.869505;112.807226667;0;-1;114;360;0;49;M;699697;9240300
2023-09-01T05:55:52;-6.86950166667;112.807226667;0;-1;114;360;0;49;M;699697;9240300
2023-09-01T05:56:02;-6.8695;112.807226667;0;-1;114;360;0;49;M;699697;9240300
2023-09-01T05:56:12;-6.86949833333;112.807226667;0;-1;114;360;0;49;M;699697;9240300
2023-09-01T05:56:18;-6.86949666667;112.807226667;0.1;-1;114;360;0;49;M;699697;9240300
2023-09-01T05:56:31;-6.869495;112.807226667;0;-1;114;360;0;49;M;699697;9240301
2023-09-01T05:56:41;-6.86949166667;112.807226667;0.2;-1;114;360;0;49;M;699697;9240301
2023-09-01T05:56:52;-6.86949166667;112.807226667;0;-1;114;204.1;0;49;M;699697;9240301
2023-09-01T05:57:02;-6.86948666667;112.807226667;0.1;-1;114;359.5;0;49;M;699697;9240302
2023-09-01T05:57:12;-6.86948833333;112.807226667;0.1;-1;114;359.5;0;49;M;699697;9240301
2023-09-01T05:57:21;-6.86950166667;112.807226667;0.2;-1;114;13.5;0;49;M;699697;9240300
2023-09-01T05:57:31;-6.86950166667;112.807226667;0;-1;114;355.6;0;49;M;699697;9240300
2023-09-01T05:57:41;-6.8695;112.807226667;0;-1;114;355.6;0;49;M;699697;9240300
2023-09-01T05:57:52;-6.8695;112.807226667;0.1;-1;114;355.6;0;49;M;699697;9240300
2023-09-01T05:58:02;-6.8695;112.807226667;0;-1;115;8.5;0;49;M;699697;9240300
2023-09-01T05:58:21;-6.86949833333;112.807226667;0;-1;115;19;0;49;M;699697;9240300
2023-09-01T05:58:31;-6.86949833333;112.807226667;0.2;-1;115;19.2;0;49;M;699697;9240300
2023-09-01T05:59:16;-6.86948833333;112.807226667;0;-1;116;5.1;0;49;M;699697;9240301
2023-09-01T06:00:44;-6.86947;112.807226667;0.2;-1;116;5.1;0;49;M;699697;9240303
2023-09-01T06:09:49;-6.86939666667;112.80728;0;-1;120;172.3;0;49;M;699703;9240312
2023-09-01T06:15:50;-6.86942833333;112.80728;0;-1;118;197.5;0;49;M;699703;9240308
2023-09-01T06:18:48;-6.86941;112.80728;0;-1;118;26.9;0;49;M;699703;9240310
2023-09-01T06:21:47;-6.86937666667;112.807306667;0.2;-1;123;190.8;0;49;M;699706;9240314
2023-09-01T06:24:47;-6.86932666667;112.807333333;0;-1;123;346.5;0;49;M;699709;9240319
2023-09-01T06:27:48;-6.86929333333;112.807346667;0;-1;127;209;0;49;M;699710;9240323
2023-09-01T06:30:49;-6.86927;112.80736;0;-1;127;193.3;0;49;M;699712;9240326
2023-09-01T06:39:49;-6.86924666667;112.807373333;0;-1;129;327.6;0;49;M;699713;9240328
2023-09-01T06:42:48;-6.86925666667;112.80736;0.2;-1;126;5;0;49;M;699712;9240327
2023-09-01T06:45:47;-6.86929;112.80736;0.1;-1;124;24.5;0;49;M;699712;9240323
2023-09-01T06:51:48;-6.86928666667;112.80736;0.2;-1;124;22.2;0;49;M;699712;9240324
2023-09-01T06:54:47;-6.86925666667;112.807413333;0.3;-1;128;42.2;0;49;M;699718;9240327
2023-09-01T06:57:50;-6.869205;112.807453333;0.2;-1;131;28.9;0;49;M;699722;9240333
2023-09-01T07:00:46;-6.86916333333;112.807506667;0.3;-1;135;21.4;0;49;M;699728;9240337
2023-09-01T07:09:47;-6.86910333333;112.80756;0.3;-1;133;29.4;0;49;M;699734;9240344
