timestamp;lat [deg];lon [deg];sog [kn];draught [m];heading [deg];cog [deg];rot [deg/min];zone  [UTM];band  [UTM];easting [UTM];northing [UTM];STATE
2023-09-05T04:04:41;-7.20307;112.724675;0.0;-1;66;164.5;0;49;M;690436;9203442;P2
2023-09-05T04:04:50;-7.20307;112.724673333;0.0;-1;66;164.5;0;49;M;690436;9203442;P2
2023-09-05T04:05:01;-7.20306833333;112.724673333;0.0;-1;66;164.5;0;49;M;690436;9203443;P2
2023-09-05T04:05:10;-7.20307;112.724676667;0.0;-1;66;164.5;0;49;M;690436;9203442;P2
2023-09-05T04:05:20;-7.20306833333;112.724678333;0.0;-1;66;164.5;0;49;M;690436;9203443;P2
2023-09-05T04:05:30;-7.20307;112.724681667;0.0;-1;66;164.5;0;49;M;690437;9203442;P2
2023-09-05T04:05:40;-7.20307166667;112.724685;0.0;-1;66;164.5;0;49;M;690437;9203442;P2
2023-09-05T04:05:50;-7.20306833333;112.724681667;0.0;-1;66;164.5;0;49;M;690437;9203443;P2
2023-09-05T04:06:01;-7.203065;112.724676667;0.0;-1;66;164.5;0;49;M;690436;9203443;P2
2023-09-05T04:06:20;-7.20307;112.724683333;0.0;-1;66;164.5;0;49;M;690437;9203442;P2
2023-09-05T04:06:30;-7.20307;112.724683333;0.0;-1;66;164.5;0;49;M;690437;9203442;P2
2023-09-05T04:06:40;-7.20307166667;112.724683333;0.0;-1;66;164.5;0;49;M;690437;9203442;P2
2023-09-05T04:06:49;-7.20307333333;112.724683333;0.0;-1;66;164.5;0;49;M;690437;9203442;P2
2023-09-05T04:07:01;-7.20307833333;112.724686667;0.0;-1;66;164.5;0;49;M;690437;9203441;P2
2023-09-05T04:07:10;-7.20307833333;112.724688333;0.0;-1;66;164.5;0;49;M;690438;9203441;P2
2023-09-05T04:07:20;-7.20307666667;112.724683333;0.0;-1;66;164.5;0;49;M;690437;9203442;P2
2023-09-05T04:07:30;-7.20307833333;112.724683333;0.0;-1;66;164.5;0;49;M;690437;9203441;P2
2023-09-05T04:07:40;-7.20308333333;112.724688333;0.0;-1;66;164.5;0;49;M;690438;9203441;P2
2023-09-05T04:07:50;-7.203085;112.724688333;0.0;-1;66;164.5;0;49;M;690438;9203441;P2
2023-09-05T04:08:00;-7.20308333333;112.724685;0.0;-1;66;164.5;0;49;M;690437;9203441;P2
2023-09-05T04:08:10;-7.20308333333;112.724681667;0.0;-1;66;164.5;0;49;M;690437;9203441;P2
2023-09-05T04:08:20;-7.203085;112.724685;0.0;-1;66;164.5;0;49;M;690437;9203441;P2
2023-09-05T04:08:30;-7.203085;112.724685;0.0;-1;66;164.5;0;49;M;690437;9203441;P2
2023-09-05T04:08:50;-7.20308666667;112.724691667;0.0;-1;66;164.5;0;49;M;690438;9203441;P2
2023-09-05T04:09:00;-7.20308666667;112.72469;0.0;-1;66;164.5;0;49;M;690438;9203441;P2
2023-09-05T04:09:10;-7.203085;112.72469;0.0;-1;66;164.5;0;49;M;690438;9203441;P2
2023-09-05T04:09:20;-7.203085;112.72469;0.0;-1;66;164.5;0;49;M;690438;9203441;P2
2023-09-05T04:09:30;-7.203085;112.72469;0.0;-1;66;164.5;0;49;M;690438;9203441;P2
2023-09-05T04:09:40;-7.20308333333;112.724693333;0.0;-1;66;164.5;0;49;M;690438;9203441;P2
2023-09-05T04:09:51;-7.20308166667;112.724693333;0.0;-1;66;164.5;0;49;M;690438;9203441;P2
2023-09-05T04:10:00;-7.20308;112.72469;0.0;-1;66;164.5;0;49;M;690438;9203441;P2
2023-09-05T04:10:10;-7.20308;112.724685;0.0;-1;66;164.5;0;49;M;690437;9203441;P2
2023-09-05T04:10:20;-7.20308;112.724683333;0.0;-1;66;164.5;0;49;M;690437;9203441;P2
2023-09-05T04:10:30;-7.20308166667;112.724681667;0.0;-1;66;164.5;0;49;M;690437;9203441;P2
2023-09-05T04:10:41;-7.20308333333;112.724678333;0.0;-1;66;164.5;0;49;M;690436;9203441;P2
2023-09-05T04:10:51;-7.20307333333;112.724658333;0.0;-1;66;164.5;0;49;M;690434;9203442;P2
2023-09-05T04:11:00;-7.20307833333;112.724663333;0.0;-1;66;164.5;0;49;M;690435;9203441;P2
2023-09-05T04:11:10;-7.20307833333;112.72466;0.0;-1;66;164.5;0;49;M;690434;9203441;P2
2023-09-05T04:11:20;-7.20308166667;112.724665;0.0;-1;66;164.5;0;49;M;690435;9203441;P2
2023-09-05T04:11:30;-7.20308333333;112.724665;0.0;-1;66;164.5;0;49;M;690435;9203441;P2
2023-09-05T04:11:41;-7.20307833333;112.724653333;0.0;-1;66;164.5;0;49;M;690434;9203441;P2
2023-09-05T04:11:51;-7.20308333333;112.724636667;0.0;-1;66;164.5;0;49;M;690432;9203441;P2
2023-09-05T04:12:00;-7.20307833333;112.72463;0.0;-1;66;164.5;0;49;M;690431;9203441;P2
2023-09-05T04:12:10;-7.20308;112.724651667;0.0;-1;66;164.5;0;49;M;690434;9203441;P2
2023-09-05T04:12:20;-7.20307166667;112.724635;0.0;-1;66;164.5;0;49;M;690432;9203442;P2
2023-09-05T04:12:30;-7.20307833333;112.724648333;0.0;-1;66;164.5;0;49;M;690433;9203441;P2
2023-09-05T04:12:41;-7.20307666667;112.724648333;0.0;-1;66;164.5;0;49;M;690433;9203442;P2
2023-09-05T04:12:51;-7.20307666667;112.724656667;0.0;-1;66;164.5;0;49;M;690434;9203442;P2
2023-09-05T04:13:00;-7.20307666667;112.72466;0.0;-1;66;164.5;0;49;M;690434;9203442;P2
2023-09-05T04:13:10;-7.20307666667;112.724663333;0.0;-1;66;164.5;0;49;M;690435;9203442;P2
2023-09-05T04:13:21;-7.20307666667;112.724663333;0.0;-1;66;164.5;0;49;M;690435;9203442;P2
2023-09-05T04:13:30;-7.20307666667;112.724661667;0.0;-1;66;164.5;0;49;M;690435;9203442;P2
2023-09-05T04:13:41;-7.20307666667;112.724665;0.0;-1;66;164.5;0;49;M;690435;9203442;P2
2023-09-05T04:13:50;-7.20307833333;112.724666667;0.0;-1;66;164.5;0;49;M;690435;9203441;P2
2023-09-05T04:13:59;-7.20308166667;112.72467;0.0;-1;66;164.5;0;49;M;690436;9203441;P2
2023-09-05T04:14:11;-7.20308;112.724676667;0.0;-1;66;164.5;0;49;M;690436;9203441;P2
2023-09-05T04:14:21;-7.20308333333;112.724666667;0.0;-1;66;164.5;0;49;M;690435;9203441;P2
2023-09-05T04:14:30;-7.203085;112.724663333;0.0;-1;66;164.5;0;49;M;690435;9203441;P2
2023-09-05T04:14:41;-7.20308333333;112.72467;0.0;-1;66;164.5;0;49;M;690436;9203441;P2
2023-09-05T04:14:51;-7.20308166667;112.724666667;0.0;-1;66;164.5;0;49;M;690435;9203441;P2
2023-09-05T04:15:00;-7.20307666667;112.724651667;0.0;-1;65;164.5;0;49;M;690434;9203442;P2
2023-09-05T04:15:11;-7.20307166667;112.724645;0.0;-1;66;164.5;0;49;M;690433;9203442;P2
2023-09-05T04:15:21;-7.20307833333;112.724635;0.0;-1;65;164.5;0;49;M;690432;9203441;P2
2023-09-05T04:15:30;-7.20307666667;112.724648333;0.0;-1;65;164.5;0;49;M;690433;9203442;P2
2023-09-05T04:15:41;-7.20307333333;112.724653333;0.0;-1;65;164.5;0;49;M;690434;9203442;P2
2023-09-05T04:15:50;-7.20308;112.72466;0.0;-1;65;164.5;0;49;M;690434;9203441;P2
2023-09-05T04:16:00;-7.20308333333;112.724665;0.0;-1;65;164.5;0;49;M;690435;9203441;P2
2023-09-05T04:16:11;-7.20308333333;112.724671667;0.0;-1;65;164.5;0;49;M;690436;9203441;P2
2023-09-05T04:16:21;-7.20307833333;112.724668333;0.0;-1;65;164.5;0;49;M;690435;9203441;P2
2023-09-05T04:16:30;-7.20307833333;112.72466;0.0;-1;65;164.5;0;49;M;690434;9203441;P2
2023-09-05T04:16:41;-7.20307666667;112.72465;0.0;-1;65;164.5;0;49;M;690433;9203442;P2
2023-09-05T04:16:50;-7.20307;112.724648333;0.0;-1;65;164.5;0;49;M;690433;9203442;P2
2023-09-05T04:17:00;-7.20306666667;112.724651667;0.0;-1;65;164.5;0;49;M;690434;9203443;P2
2023-09-05T04:17:11;-7.203065;112.724653333;0.0;-1;65;164.5;0;49;M;690434;9203443;P2
2023-09-05T04:17:21;-7.20307;112.72466;0.0;-1;65;164.5;0;49;M;690434;9203442;P2
2023-09-05T04:17:31;-7.20307166667;112.72466;0.0;-1;65;164.5;0;49;M;690434;9203442;P2
2023-09-05T04:17:41;-7.20307666667;112.724663333;0.0;-1;65;164.5;0;49;M;690435;9203442;P2
2023-09-05T04:17:50;-7.20307833333;112.72466;0.0;-1;65;164.5;0;49;M;690434;9203441;P2
2023-09-05T04:18:00;-7.20307666667;112.724651667;0.0;-1;65;164.5;0;49;M;690434;9203442;P2
2023-09-05T04:18:10;-7.203075;112.724656667;0.0;-1;65;164.5;0;49;M;690434;9203442;P2
2023-09-05T04:18:31;-7.20306333333;112.724675;0.0;-1;65;164.5;0;49;M;690436;9203443;P2
2023-09-05T04:18:40;-7.20306;112.724683333;0.0;-1;65;164.5;0;49;M;690437;9203443;P2
2023-09-05T04:18:50;-7.20305666667;112.724685;0.0;-1;65;164.5;0;49;M;690437;9203444;P2
2023-09-05T04:18:59;-7.20305333333;112.724675;0.0;-1;65;164.5;0;49;M;690436;9203444;P2
2023-09-05T04:19:10;-7.20305833333;112.724671667;0.0;-1;65;164.5;0;49;M;690436;9203444;P2
2023-09-05T04:19:21;-7.20305666667;112.724665;0.0;-1;65;164.5;0;49;M;690435;9203444;P2
2023-09-05T04:19:31;-7.20306166667;112.724666667;0.0;-1;65;164.5;0;49;M;690435;9203443;P2
2023-09-05T04:19:40;-7.20306666667;112.724666667;0.0;-1;65;164.5;0;49;M;690435;9203443;P2
2023-09-05T04:19:50;-7.20306666667;112.724671667;0.0;-1;65;164.5;0;49;M;690436;9203443;P2
2023-09-05T04:20:00;-7.20306666667;112.724666667;0.0;-1;65;164.5;0;49;M;690435;9203443;P2
2023-09-05T04:20:10;-7.20307;112.724683333;0.0;-1;65;164.5;0;49;M;690437;9203442;P2
2023-09-05T04:20:21;-7.20307333333;112.724685;0.0;-1;65;164.5;0;49;M;690437;9203442;P2
2023-09-05T04:20:31;-7.20306833333;112.724671667;0.0;-1;65;164.5;0;49;M;690436;9203443;P2
2023-09-05T04:20:40;-7.20306833333;112.724683333;0.0;-1;65;164.5;0;49;M;690437;9203443;P2
2023-09-05T04:20:50;-7.20307;112.724686667;0.0;-1;65;164.5;0;49;M;690437;9203442;P2
2023-09-05T04:21:00;-7.20307333333;112.724696667;0.0;-1;65;164.5;0;49;M;690439;9203442;P2
2023-09-05T04:21:10;-7.20307666667;112.724703333;0.0;-1;65;164.5;0;49;M;690439;9203442;P2
2023-09-05T04:21:21;-7.20307666667;112.724706667;0.0;-1;65;164.5;0;49;M;690440;9203442;P2
2023-09-05T04:21:31;-7.203075;112.724705;0.0;-1;65;164.5;0;49;M;690439;9203442;P2
2023-09-05T04:21:40;-7.20307333333;112.724696667;0.0;-1;65;164.5;0;49;M;690439;9203442;P2
2023-09-05T04:21:50;-7.20307;112.724685;0.0;-1;65;164.5;0;49;M;690437;9203442;P2
2023-09-05T04:22:00;-7.20306666667;112.724696667;0.0;-1;65;164.5;0;49;M;690439;9203443;P2
2023-09-05T04:22:10;-7.20306166667;112.724696667;0.0;-1;65;164.5;0;49;M;690439;9203443;P2
2023-09-05T04:22:21;-7.203065;112.724683333;0.1;-1;65;164.5;0;49;M;690437;9203443;P2
2023-09-05T04:22:31;-7.203065;112.724683333;0.1;-1;65;164.5;0;49;M;690437;9203443;P2
2023-09-05T04:22:39;-7.203065;112.724683333;0.1;-1;65;164.5;0;49;M;690437;9203443;P2
2023-09-05T04:22:50;-7.20306;112.724686667;0.1;-1;65;164.5;0;49;M;690437;9203443;P2
2023-09-05T04:23:00;-7.20306;112.724686667;0.1;-1;65;164.5;0;49;M;690437;9203443;P2
2023-09-05T04:23:10;-7.203065;112.72469;0.0;-1;65;164.5;0;49;M;690438;9203443;P2
2023-09-05T04:23:20;-7.203065;112.724685;0.0;-1;65;164.5;0;49;M;690437;9203443;P2
2023-09-05T04:23:39;-7.20306666667;112.72469;0.0;-1;65;164.5;0;49;M;690438;9203443;P2
2023-09-05T04:23:50;-7.20307;112.724686667;0.0;-1;65;164.5;0;49;M;690437;9203442;P2
2023-09-05T04:24:01;-7.20307166667;112.724685;0.0;-1;65;164.5;0;49;M;690437;9203442;P2
2023-09-05T04:24:10;-7.20307333333;112.724685;0.0;-1;65;164.5;0;49;M;690437;9203442;P2
2023-09-05T04:24:20;-7.20307;112.724685;0.0;-1;65;164.5;0;49;M;690437;9203442;P2
2023-09-05T04:24:31;-7.20307;112.72469;0.0;-1;65;164.5;0;49;M;690438;9203442;P2
2023-09-05T04:24:39;-7.20307;112.724695;0.0;-1;65;164.5;0;49;M;690438;9203442;P2
2023-09-05T04:24:50;-7.20306833333;112.724698333;0.0;-1;65;164.5;0;49;M;690439;9203443;P2
2023-09-05T04:25:01;-7.20306833333;112.724701667;0.0;-1;65;164.5;0;49;M;690439;9203443;P2
2023-09-05T04:25:10;-7.20306833333;112.724696667;0.0;-1;65;164.5;0;49;M;690439;9203443;P2
2023-09-05T04:25:20;-7.20307;112.724695;0.0;-1;65;164.5;0;49;M;690438;9203442;P2
2023-09-05T04:25:31;-7.20306666667;112.724696667;0.0;-1;65;164.5;0;49;M;690439;9203443;P2
2023-09-05T04:25:39;-7.203065;112.724701667;0.0;-1;65;164.5;0;49;M;690439;9203443;P2
2023-09-05T04:25:50;-7.203065;112.7247;0.0;-1;65;164.5;0;49;M;690439;9203443;P2
2023-09-05T04:26:01;-7.20306833333;112.724696667;0.0;-1;65;164.5;0;49;M;690439;9203443;P2
2023-09-05T04:26:10;-7.20307166667;112.72468;0.0;-1;65;164.5;0;49;M;690437;9203442;P2
2023-09-05T04:26:20;-7.203075;112.724678333;0.0;-1;65;164.5;0;49;M;690436;9203442;P2
2023-09-05T04:26:31;-7.20307333333;112.72468;0.0;-1;65;164.5;0;49;M;690437;9203442;P2
2023-09-05T04:26:39;-7.20307166667;112.724678333;0.0;-1;65;164.5;0;49;M;690436;9203442;P2
2023-09-05T04:26:50;-7.203065;112.724671667;0.0;-1;65;164.5;0;49;M;690436;9203443;P2
2023-09-05T04:27:01;-7.20306333333;112.724671667;0.0;-1;65;164.5;0;49;M;690436;9203443;P2
2023-09-05T04:27:10;-7.20306166667;112.724675;0.0;-1;65;164.5;0;49;M;690436;9203443;P2
2023-09-05T04:27:20;-7.20306;112.724675;0.0;-1;65;164.5;0;49;M;690436;9203443;P2
2023-09-05T04:27:41;-7.203055;112.72468;0.0;-1;65;164.5;0;49;M;690437;9203444;P2
2023-09-05T04:27:51;-7.20305833333;112.724685;0.0;-1;65;164.5;0;49;M;690437;9203444;P2
2023-09-05T04:28:01;-7.20306666667;112.724683333;0.0;-1;65;164.5;0;49;M;690437;9203443;P2
2023-09-05T04:28:10;-7.20307;112.724683333;0.0;-1;65;164.5;0;49;M;690437;9203442;P2
2023-09-05T04:28:21;-7.20308333333;112.72469;0.0;-1;65;164.5;0;49;M;690438;9203441;P2
2023-09-05T04:28:30;-7.203095;112.724693333;0.0;-1;65;164.5;0;49;M;690438;9203440;P2
2023-09-05T04:28:41;-7.20308333333;112.724683333;0.0;-1;65;164.5;0;49;M;690437;9203441;P2
2023-09-05T04:28:51;-7.20308833333;112.72469;0.0;-1;65;164.5;0;49;M;690438;9203440;P2
2023-09-05T04:29:01;-7.203095;112.724691667;0.0;-1;65;164.5;0;49;M;690438;9203440;P2
2023-09-05T04:29:10;-7.203095;112.724696667;0.0;-1;64;164.5;0;49;M;690439;9203440;P2
2023-09-05T04:29:21;-7.20308833333;112.724693333;0.0;-1;64;164.5;0;49;M;690438;9203440;P2
2023-09-05T04:29:41;-7.20308666667;112.724683333;0.0;-1;64;164.5;0;49;M;690437;9203441;P2
2023-09-05T04:29:51;-7.20308666667;112.724675;0.0;-1;65;164.5;0;49;M;690436;9203441;P2
2023-09-05T04:30:01;-7.20309166667;112.724671667;0.0;-1;65;164.5;0;49;M;690436;9203440;P2
2023-09-05T04:30:11;-7.20308833333;112.72466;0.0;-1;64;164.5;0;49;M;690434;9203440;P2
2023-09-05T04:30:21;-7.20308666667;112.724671667;0.0;-1;64;164.5;0;49;M;690436;9203441;P2
2023-09-05T04:30:30;-7.20308833333;112.724665;0.0;-1;64;164.5;0;49;M;690435;9203440;P2
2023-09-05T04:30:41;-7.20309;112.72466;0.0;-1;64;164.5;0;49;M;690434;9203440;P2
2023-09-05T04:30:51;-7.20309;112.724653333;0.0;-1;64;164.5;0;49;M;690434;9203440;P2
2023-09-05T04:31:01;-7.20309;112.724648333;0.0;-1;64;164.5;0;49;M;690433;9203440;P2
2023-09-05T04:31:11;-7.20308833333;112.724648333;0.0;-1;64;164.5;0;49;M;690433;9203440;P2
2023-09-05T04:31:21;-7.20308333333;112.724646667;0.0;-1;64;164.5;0;49;M;690433;9203441;P2
2023-09-05T04:31:30;-7.20308333333;112.724648333;0.0;-1;64;164.5;0;49;M;690433;9203441;P2
2023-09-05T04:31:41;-7.20308;112.724651667;0.0;-1;64;164.5;0;49;M;690434;9203441;P2
2023-09-05T04:31:51;-7.20307833333;112.72466;0.0;-1;64;164.5;0;49;M;690434;9203441;P2
2023-09-05T04:32:01;-7.20307666667;112.724663333;0.0;-1;64;164.5;0;49;M;690435;9203442;P2
2023-09-05T04:32:11;-7.20307666667;112.72466;0.0;-1;64;164.5;0;49;M;690434;9203442;P2
2023-09-05T04:32:21;-7.20307333333;112.72466;0.0;-1;64;164.5;0;49;M;690434;9203442;P2
2023-09-05T04:32:30;-7.20307333333;112.724655;0.0;-1;64;164.5;0;49;M;690434;9203442;P2
2023-09-05T04:32:41;-7.20307;112.724655;0.0;-1;64;164.5;0;49;M;690434;9203442;P2
2023-09-05T04:32:51;-7.20306833333;112.724656667;0.0;-1;64;164.5;0;49;M;690434;9203443;P2
2023-09-05T04:33:01;-7.203065;112.72466;0.0;-1;64;164.5;0;49;M;690434;9203443;P2
2023-09-05T04:33:11;-7.20306166667;112.72466;0.0;-1;64;164.5;0;49;M;690434;9203443;P2
2023-09-05T04:33:20;-7.20305833333;112.72466;0.0;-1;64;164.5;0;49;M;690434;9203444;P2
2023-09-05T04:33:30;-7.20305833333;112.72466;0.0;-1;64;164.5;0;49;M;690434;9203444;P2
2023-09-05T04:33:41;-7.203055;112.724665;0.0;-1;64;164.5;0;49;M;690435;9203444;P2
2023-09-05T04:33:51;-7.20305166667;112.724671667;0.0;-1;64;164.5;0;49;M;690436;9203444;P2
2023-09-05T04:34:01;-7.20305;112.724671667;0.0;-1;64;164.5;0;49;M;690436;9203445;P2
2023-09-05T04:34:11;-7.20305333333;112.72466;0.0;-1;64;164.5;0;49;M;690434;9203444;P2
2023-09-05T04:34:20;-7.20305333333;112.724641667;0.0;-1;64;164.5;0;49;M;690432;9203444;P2
2023-09-05T04:34:31;-7.20305333333;112.724641667;0.0;-1;64;164.5;0;49;M;690432;9203444;P2
2023-09-05T04:34:41;-7.20305166667;112.724648333;0.0;-1;64;164.5;0;49;M;690433;9203444;P2
2023-09-05T04:34:51;-7.20305833333;112.724648333;0.0;-1;64;164.5;0;49;M;690433;9203444;P2
2023-09-05T04:35:00;-7.20306;112.724646667;0.0;-1;64;164.5;0;49;M;690433;9203444;P2
2023-09-05T04:35:11;-7.20306666667;112.724643333;0.0;-1;64;164.5;0;49;M;690433;9203443;P2
2023-09-05T04:35:20;-7.20307333333;112.724636667;0.0;-1;64;164.5;0;49;M;690432;9203442;P2
2023-09-05T04:35:31;-7.20307666667;112.72464;0.0;-1;64;164.5;0;49;M;690432;9203442;P2
2023-09-05T04:35:41;-7.20307333333;112.724646667;0.0;-1;64;164.5;0;49;M;690433;9203442;P2
2023-09-05T04:35:51;-7.20307333333;112.724653333;0.0;-1;64;164.5;0;49;M;690434;9203442;P2
2023-09-05T04:36:11;-7.20307;112.724673333;0.0;-1;64;164.5;0;49;M;690436;9203442;P2
2023-09-05T04:36:20;-7.20307;112.724675;0.0;-1;64;164.5;0;49;M;690436;9203442;P2
2023-09-05T04:36:31;-7.20307;112.724663333;0.0;-1;64;164.5;0;49;M;690435;9203442;P2
2023-09-05T04:36:41;-7.20307;112.72466;0.0;-1;64;164.5;0;49;M;690434;9203442;P2
2023-09-05T04:36:51;-7.20307666667;112.724665;0.0;-1;64;164.5;0;49;M;690435;9203442;P2
2023-09-05T04:37:00;-7.20307666667;112.724683333;0.0;-1;64;164.5;0;49;M;690437;9203442;P2
2023-09-05T04:37:11;-7.20307333333;112.724693333;0.0;-1;64;164.5;0;49;M;690438;9203442;P2
2023-09-05T04:37:20;-7.20307333333;112.72469;0.0;-1;64;164.5;0;49;M;690438;9203442;P2
2023-09-05T04:37:31;-7.20307833333;112.724691667;0.0;-1;64;164.5;0;49;M;690438;9203441;P2
2023-09-05T04:37:41;-7.20307833333;112.724698333;0.0;-1;64;164.5;0;49;M;690439;9203441;P2
2023-09-05T04:37:51;-7.20307666667;112.724705;0.0;-1;64;164.5;0;49;M;690439;9203442;P2
2023-09-05T04:38:11;-7.20307;112.724715;0.0;-1;64;164.5;0;49;M;690441;9203442;P2
2023-09-05T04:38:20;-7.20307;112.724721667;0.0;-1;64;164.5;0;49;M;690441;9203442;P2
2023-09-05T04:38:31;-7.20306833333;112.724713333;0.0;-1;64;164.5;0;49;M;690440;9203443;P2
2023-09-05T04:38:41;-7.20306666667;112.724708333;0.0;-1;64;164.5;0;49;M;690440;9203443;P2
2023-09-05T04:38:51;-7.20306833333;112.724705;0.0;-1;64;164.5;0;49;M;690439;9203443;P2
2023-09-05T04:39:00;-7.20307;112.724701667;0.0;-1;64;164.5;0;49;M;690439;9203442;P2
2023-09-05T04:39:11;-7.20307333333;112.724708333;0.0;-1;64;164.5;0;49;M;690440;9203442;P2
2023-09-05T04:39:20;-7.20307166667;112.724701667;0.0;-1;64;164.5;0;49;M;690439;9203442;P2
2023-09-05T04:39:31;-7.20307333333;112.724713333;0.0;-1;64;164.5;0;49;M;690440;9203442;P2
2023-09-05T04:39:41;-7.20307666667;112.72472;0.0;-1;64;164.5;0;49;M;690441;9203442;P2
2023-09-05T04:39:49;-7.20307833333;112.724715;0.0;-1;64;164.5;0;49;M;690441;9203441;P2
2023-09-05T04:40:00;-7.20308333333;112.724711667;0.0;-1;64;164.5;0;49;M;690440;9203441;P2
2023-09-05T04:40:11;-7.20308333333;112.724706667;0.0;-1;64;164.5;0;49;M;690440;9203441;P2
2023-09-05T04:40:20;-7.20308333333;112.724705;0.0;-1;64;164.5;0;49;M;690439;9203441;P2
2023-09-05T04:40:31;-7.20307833333;112.7247;0.0;-1;64;164.5;0;49;M;690439;9203441;P2
2023-09-05T04:40:49;-7.20308166667;112.724713333;0.0;-1;64;164.5;0;49;M;690440;9203441;P2
2023-09-05T04:41:00;-7.203075;112.724718333;0.0;-1;64;164.5;0;49;M;690441;9203442;P2
2023-09-05T04:41:11;-7.20307166667;112.724725;0.0;-1;64;164.5;0;49;M;690442;9203442;P2
2023-09-05T04:41:20;-7.20307666667;112.72472;0.0;-1;64;164.5;0;49;M;690441;9203442;P2
2023-09-05T04:41:31;-7.20307666667;112.724705;0.0;-1;64;164.5;0;49;M;690439;9203442;P2
2023-09-05T04:41:41;-7.20307;112.724695;0.0;-1;64;164.5;0;49;M;690438;9203442;P2
2023-09-05T04:41:50;-7.20306333333;112.72469;0.0;-1;64;164.5;0;49;M;690438;9203443;P2
2023-09-05T04:42:00;-7.20306;112.7247;0.0;-1;64;164.5;0;49;M;690439;9203443;P2
2023-09-05T04:42:11;-7.203055;112.724703333;0.0;-1;64;164.5;0;49;M;690439;9203444;P2
2023-09-05T04:42:20;-7.203055;112.724688333;0.0;-1;64;164.5;0;49;M;690438;9203444;P2
2023-09-05T04:42:31;-7.20305666667;112.724713333;0.0;-1;64;164.5;0;49;M;690440;9203444;P2
2023-09-05T04:42:41;-7.203055;112.724743333;0.0;-1;64;164.5;0;49;M;690444;9203444;P2
2023-09-05T04:42:50;-7.203055;112.724751667;0.0;-1;64;164.5;0;49;M;690445;9203444;P2
2023-09-05T04:43:00;-7.203055;112.724743333;0.0;-1;64;164.5;0;49;M;690444;9203444;P2
2023-09-05T04:43:11;-7.20305166667;112.724735;0.0;-1;64;164.5;0;49;M;690443;9203444;P2
2023-09-05T04:43:20;-7.20305166667;112.724726667;0.0;-1;64;164.5;0;49;M;690442;9203444;P2
2023-09-05T04:43:31;-7.20305;112.724715;0.0;-1;64;164.5;0;49;M;690441;9203445;P2
2023-09-05T04:43:41;-7.20304833333;112.724711667;0.0;-1;64;164.5;0;49;M;690440;9203445;P2
2023-09-05T04:43:50;-7.20304666667;112.724708333;0.0;-1;64;164.5;0;49;M;690440;9203445;P2
2023-09-05T04:44:00;-7.203045;112.724708333;0.0;-1;64;164.5;0;49;M;690440;9203445;P2
2023-09-05T04:44:10;-7.20304333333;112.724703333;0.0;-1;64;164.5;0;49;M;690439;9203445;P2
2023-09-05T04:44:20;-7.20304666667;112.72469;0.0;-1;64;164.5;0;49;M;690438;9203445;P2
2023-09-05T04:44:31;-7.20305166667;112.724681667;0.0;-1;64;164.5;0;49;M;690437;9203444;P2
2023-09-05T04:44:41;-7.20305166667;112.724683333;0.0;-1;64;164.5;0;49;M;690437;9203444;P2
2023-09-05T04:45:01;-7.20304833333;112.72469;0.0;-1;64;164.5;0;49;M;690438;9203445;P2
2023-09-05T04:45:10;-7.20304833333;112.724696667;0.0;-1;64;164.5;0;49;M;690439;9203445;P2
2023-09-05T04:45:20;-7.20304833333;112.724695;0.0;-1;64;164.5;0;49;M;690438;9203445;P2
2023-09-05T04:45:31;-7.20304833333;112.724685;0.0;-1;64;164.5;0;49;M;690437;9203445;P2
2023-09-05T04:45:41;-7.20304666667;112.724681667;0.0;-1;64;164.5;0;49;M;690437;9203445;P2
2023-09-05T04:45:51;-7.20304166667;112.724713333;0.0;-1;64;164.5;0;49;M;690440;9203446;P2
2023-09-05T04:46:10;-7.20304333333;112.72471;0.0;-1;64;164.5;0;49;M;690440;9203445;P2
2023-09-05T04:46:20;-7.20304666667;112.724711667;0.0;-1;64;164.5;0;49;M;690440;9203445;P2
2023-09-05T04:46:30;-7.20304166667;112.724753333;0.0;-1;64;164.5;0;49;M;690445;9203445;P2
2023-09-05T04:46:41;-7.20304166667;112.72475;0.0;-1;64;164.5;0;49;M;690444;9203445;P2
2023-09-05T04:46:51;-7.20304666667;112.724746667;0.0;-1;64;164.5;0;49;M;690444;9203445;P2
2023-09-05T04:47:01;-7.20305333333;112.72473;0.0;-1;64;164.5;0;49;M;690442;9203444;P2
2023-09-05T04:47:10;-7.20305333333;112.724726667;0.0;-1;64;164.5;0;49;M;690442;9203444;P2
2023-09-05T04:47:20;-7.20305333333;112.724726667;0.0;-1;64;164.5;0;49;M;690442;9203444;P2
2023-09-05T04:47:31;-7.20305833333;112.724721667;0.0;-1;64;164.5;0;49;M;690441;9203444;P2
2023-09-05T04:47:40;-7.20305833333;112.724728333;0.0;-1;64;164.5;0;49;M;690442;9203444;P2
2023-09-05T04:47:51;-7.20306166667;112.724725;0.0;-1;64;164.5;0;49;M;690442;9203443;P2
2023-09-05T04:48:01;-7.20306166667;112.724716667;0.0;-1;64;164.5;0;49;M;690441;9203443;P2
2023-09-05T04:48:10;-7.203065;112.724716667;0.0;-1;64;164.5;0;49;M;690441;9203443;P2
2023-09-05T04:48:21;-7.20306666667;112.72472;0.0;-1;64;164.5;0;49;M;690441;9203443;P2
2023-09-05T04:48:31;-7.20307;112.724715;0.0;-1;64;164.5;0;49;M;690441;9203442;P2
