timestamp;lat [deg];lon [deg];sog [kn];draught [m];heading [deg];cog [deg];rot [deg/min];zone  [UTM];band  [UTM];easting [UTM];northing [UTM];STATE
2023-09-21T19:03:44;-6.75234333333;112.665548333;11.9;-1;143;144.0;10;49;M;684082;9253313;P0
2023-09-21T19:03:52;-6.75269833333;112.665813333;11.9;-1;143;144.1;1;49;M;684111;9253274;P0
2023-09-21T19:04:04;-6.75318666667;112.666173333;11.9;-1;143;144.2;6;49;M;684150;9253220;P0
2023-09-21T19:04:13;-6.75359;112.666463333;11.9;-1;143;144.3;8;49;M;684182;9253175;P0
2023-09-21T19:04:23;-6.754085;112.666815;11.9;-1;143;144.3;8;49;M;684221;9253120;P0
2023-09-21T19:04:33;-6.75454166667;112.667136667;11.9;-1;143;144.3;5;49;M;684256;9253070;P0
2023-09-21T19:04:44;-6.75504;112.667495;11.9;-1;143;144.3;-11;49;M;684296;9253014;P0
2023-09-21T19:05:04;-6.75596;112.668138333;11.9;-1;143;144.2;7;49;M;684367;9252912;P0
2023-09-21T19:05:13;-6.756365;112.668428333;11.9;-1;143;144.3;-9;49;M;684399;9252868;P0
2023-09-21T19:05:23;-6.75680333333;112.668746667;11.9;-1;143;144.2;4;49;M;684434;9252819;P0
2023-09-21T19:05:24;-6.75680333333;112.668746667;11.9;-1;143;144.2;4;49;M;684434;9252819;P0
2023-09-21T19:05:44;-6.757685;112.669386667;11.9;-1;143;144.1;10;49;M;684504;9252721;P0
2023-09-21T19:05:53;-6.75809666667;112.669686667;11.9;-1;143;144.1;7;49;M;684537;9252676;P0
2023-09-21T19:06:04;-6.75860333333;112.670051667;11.9;-1;143;144.1;10;49;M;684577;9252619;P0
2023-09-21T19:06:13;-6.75900666667;112.67035;11.9;-1;143;144.2;2;49;M;684610;9252575;P0
2023-09-21T19:06:23;-6.75954166667;112.670748333;11.9;-1;143;144.3;7;49;M;684654;9252515;P0
2023-09-21T19:06:33;-6.75995;112.671041667;11.9;-1;143;144.3;-11;49;M;684686;9252470;P0
2023-09-21T19:06:43;-6.76040333333;112.67137;11.9;-1;143;144.3;-8;49;M;684722;9252420;P0
2023-09-21T19:06:53;-6.76086;112.671696667;11.9;-1;143;144.3;10;49;M;684758;9252369;P0
2023-09-21T19:07:04;-6.76135833333;112.672053333;11.9;-1;143;144.1;2;49;M;684797;9252314;P0
2023-09-21T19:07:14;-6.76180333333;112.672375;11.9;-1;143;144.0;4;49;M;684833;9252265;P0
2023-09-21T19:07:23;-6.762195;112.672658333;11.9;-1;143;144.0;-7;49;M;684864;9252221;P0
2023-09-21T19:07:32;-6.76259166667;112.672943333;11.9;-1;143;144.0;-3;49;M;684895;9252177;P0
2023-09-21T19:07:33;-6.76259166667;112.672943333;11.9;-1;143;144.0;-3;49;M;684895;9252177;P0
2023-09-21T19:07:43;-6.76304;112.673268333;11.9;-1;143;144.0;7;49;M;684931;9252128;P0
2023-09-21T19:07:53;-6.76349333333;112.6736;11.9;-1;143;144.1;6;49;M;684968;9252077;P0
2023-09-21T19:08:04;-6.764025;112.674001667;11.9;-1;143;144.1;-13;49;M;685012;9252018;P0
2023-09-21T19:08:14;-6.76447;112.67433;11.9;-1;143;144.2;9;49;M;685048;9251969;P0
2023-09-21T19:08:23;-6.76487833333;112.674613333;11.9;-1;143;144.4;0;49;M;685079;9251924;P0
2023-09-21T19:08:32;-6.76528833333;112.674891667;11.9;-1;143;144.4;-11;49;M;685110;9251878;P0
2023-09-21T19:08:33;-6.76528833333;112.674891667;11.9;-1;143;144.4;-11;49;M;685110;9251878;P0
2023-09-21T19:08:43;-6.76578666667;112.675238333;11.9;-1;143;144.4;-9;49;M;685148;9251823;P0
2023-09-21T19:08:53;-6.766195;112.675523333;11.9;-1;143;144.4;-12;49;M;685179;9251778;P0
2023-09-21T19:09:04;-6.76669;112.675885;11.9;-1;143;144.5;-13;49;M;685219;9251723;P0
2023-09-21T19:09:14;-6.76714;112.676218333;11.9;-1;143;144.3;12;49;M;685256;9251673;P0
2023-09-21T19:09:23;-6.76759666667;112.676548333;11.9;-1;143;144.3;9;49;M;685292;9251622;P0
2023-09-21T19:09:32;-6.76801;112.676851667;11.9;-1;143;144.2;-7;49;M;685325;9251577;P0
2023-09-21T19:09:33;-6.76801;112.676851667;11.9;-1;143;144.2;-7;49;M;685325;9251577;P0
2023-09-21T19:09:43;-6.76851666667;112.67721;11.9;-1;143;144.1;4;49;M;685365;9251520;P0
2023-09-21T19:09:53;-6.76897;112.677531667;11.9;-1;143;144.0;8;49;M;685400;9251470;P0
2023-09-21T19:10:04;-6.76946666667;112.677878333;11.9;-1;143;144.0;-9;49;M;685438;9251415;P0
2023-09-21T19:10:14;-6.76991833333;112.678198333;11.9;-1;143;144.0;-7;49;M;685473;9251365;P0
2023-09-21T19:10:23;-6.77032166667;112.67849;11.9;-1;143;144.1;-8;49;M;685506;9251320;P0
2023-09-21T19:10:33;-6.77077333333;112.678813333;11.9;-1;143;144.0;7;49;M;685541;9251270;P0
2023-09-21T19:10:43;-6.77123;112.679136667;11.9;-1;143;144.0;-7;49;M;685577;9251220;P0
2023-09-21T19:10:53;-6.771685;112.679465;11.9;-1;143;144.0;-7;49;M;685613;9251169;P0
2023-09-21T19:11:04;-6.77213166667;112.679796667;11.9;-1;143;144.1;-1;49;M;685649;9251120;P0
2023-09-21T19:11:14;-6.77257666667;112.680125;11.9;-1;143;144.1;-1;49;M;685685;9251070;P0
2023-09-21T19:11:23;-6.77302333333;112.68045;11.9;-1;143;144.1;9;49;M;685721;9251021;P0
2023-09-21T19:11:33;-6.77346833333;112.68078;11.9;-1;143;144.1;11;49;M;685758;9250971;P0
2023-09-21T19:11:53;-6.774375;112.681426667;11.9;-1;143;144.2;10;49;M;685829;9250871;P0
2023-09-21T19:12:04;-6.77485666667;112.681781667;11.9;-1;143;144.3;9;49;M;685868;9250817;P0
2023-09-21T19:12:14;-6.775295;112.682106667;11.9;-1;143;144.3;-6;49;M;685904;9250769;P0
2023-09-21T19:12:33;-6.77611166667;112.6827;11.9;-1;143;144.4;4;49;M;685969;9250678;P0
2023-09-21T19:12:43;-6.77656666667;112.683023333;11.9;-1;143;144.4;-6;49;M;686004;9250628;P0
2023-09-21T19:12:53;-6.777065;112.683376667;11.9;-1;143;144.4;-12;49;M;686043;9250573;P0
2023-09-21T19:13:04;-6.77756;112.68374;11.9;-1;143;144.4;10;49;M;686083;9250518;P0
2023-09-21T19:13:14;-6.77800833333;112.68406;11.9;-1;143;144.3;-6;49;M;686118;9250468;P0
2023-09-21T19:13:23;-6.77841333333;112.68435;11.9;-1;143;144.4;7;49;M;686150;9250423;P0
2023-09-21T19:13:33;-6.77885166667;112.684666667;11.9;-1;143;144.4;2;49;M;686185;9250375;P0
2023-09-21T19:13:43;-6.77929666667;112.684986667;11.9;-1;143;144.4;-1;49;M;686220;9250325;P0
2023-09-21T19:13:53;-6.77976;112.685306667;11.9;-1;143;144.2;8;49;M;686256;9250274;P0
2023-09-21T19:14:04;-6.780265;112.685655;11.9;-1;143;144.1;10;49;M;686294;9250218;P0
2023-09-21T19:14:14;-6.78065833333;112.685951667;11.9;-1;143;144.0;-7;49;M;686327;9250174;P0
2023-09-21T19:14:33;-6.78151166667;112.686573333;11.9;-1;143;144.0;0;49;M;686395;9250080;P0
2023-09-21T19:14:43;-6.782;112.686938333;11.9;-1;143;144.0;10;49;M;686435;9250025;P0
2023-09-21T19:14:53;-6.78250166667;112.687296667;11.9;-1;143;144.1;-2;49;M;686474;9249970;P0
2023-09-21T19:15:04;-6.78295666667;112.687623333;11.9;-1;143;144.2;-7;49;M;686510;9249919;P0
2023-09-21T19:15:14;-6.78340166667;112.68795;11.9;-1;143;144.1;6;49;M;686546;9249870;P0
2023-09-21T19:15:33;-6.78425666667;112.688553333;11.9;-1;143;144.1;-1;49;M;686613;9249775;P0
2023-09-21T19:15:43;-6.78471333333;112.688876667;11.9;-1;143;144.1;-9;49;M;686648;9249725;P0
2023-09-21T19:15:53;-6.78516666667;112.6892;11.9;-1;142;144.6;-10;49;M;686684;9249674;P0
2023-09-21T19:16:03;-6.78557833333;112.689495;11.9;-1;141;145.0;-13;49;M;686716;9249629;P0
2023-09-21T19:16:14;-6.786085;112.689826667;11.9;-1;140;144.9;-15;49;M;686753;9249573;P0
2023-09-21T19:16:33;-6.78698166667;112.690496667;11.9;-1;137;143.2;-8;49;M;686827;9249473;P0
2023-09-21T19:16:43;-6.78746333333;112.690875;11.8;-1;136;141.7;-14;49;M;686868;9249420;P0
2023-09-21T19:16:53;-6.78783833333;112.691203333;11.8;-1;134;141.0;-16;49;M;686904;9249378;P0
2023-09-21T19:17:03;-6.78824833333;112.691558333;11.7;-1;133;140.0;-12;49;M;686943;9249333;P0
2023-09-21T19:17:14;-6.78862833333;112.691925;11.7;-1;131;137.8;-9;49;M;686984;9249291;P0
2023-09-21T19:17:33;-6.78937166667;112.692678333;11.5;-1;130;134.2;8;49;M;687067;9249208;P0
2023-09-21T19:17:43;-6.78972833333;112.69305;11.4;-1;130;133.6;5;49;M;687108;9249168;P0
2023-09-21T19:17:53;-6.790045;112.693403333;11.3;-1;130;132.4;-6;49;M;687147;9249133;P0
2023-09-21T19:18:03;-6.79039166667;112.693796667;11.3;-1;130;131.9;-6;49;M;687190;9249095;P0
2023-09-21T19:18:14;-6.79081166667;112.694271667;11.2;-1;130;131.6;3;49;M;687242;9249048;P0
2023-09-21T19:18:33;-6.791475;112.69504;11.2;-1;130;131.6;-8;49;M;687327;9248974;P0
2023-09-21T19:18:43;-6.79181166667;112.695438333;11.1;-1;130;131.3;-1;49;M;687371;9248937;P0
2023-09-21T19:18:53;-6.79215333333;112.69583;11.1;-1;130;131.2;8;49;M;687414;9248899;P0
2023-09-21T19:19:03;-6.79249666667;112.696215;11.0;-1;130;131.2;-2;49;M;687457;9248861;P0
2023-09-21T19:19:14;-6.792825;112.696595;11.0;-1;130;131.2;10;49;M;687498;9248825;P0
2023-09-21T19:19:33;-6.79346;112.697313333;10.8;-1;130;130.9;-8;49;M;687578;9248754;P0
2023-09-21T19:19:43;-6.79383666667;112.697731667;10.7;-1;130;131.4;-6;49;M;687624;9248712;P0
2023-09-21T19:19:53;-6.79417166667;112.698108333;10.7;-1;130;131.4;-11;49;M;687665;9248675;P0
2023-09-21T19:20:03;-6.79451166667;112.698488333;10.6;-1;130;131.8;-5;49;M;687707;9248637;P0
2023-09-21T19:20:14;-6.794865;112.698898333;10.5;-1;130;131.3;2;49;M;687752;9248598;P0
2023-09-21T19:20:33;-6.79548;112.699601667;10.4;-1;130;131.1;-6;49;M;687830;9248530;P0
2023-09-21T19:20:43;-6.795795;112.699961667;10.4;-1;130;131.4;-1;49;M;687869;9248495;P0
2023-09-21T19:20:53;-6.79611333333;112.700321667;10.3;-1;130;131.4;0;49;M;687909;9248459;P0
2023-09-21T19:21:03;-6.79640333333;112.700646667;10.3;-1;130;131.3;7;49;M;687945;9248427;P0
2023-09-21T19:21:14;-6.79675166667;112.701043333;10.2;-1;130;131.4;-6;49;M;687989;9248389;P0
2023-09-21T19:21:33;-6.79736833333;112.701743333;10.2;-1;130;131.3;-3;49;M;688066;9248320;P0
2023-09-21T19:21:43;-6.79772;112.70213;10.1;-1;130;131.4;1;49;M;688108;9248281;P0
2023-09-21T19:21:53;-6.798015;112.70245;10.1;-1;130;131.6;2;49;M;688144;9248248;P0
2023-09-21T19:22:03;-6.79832333333;112.702808333;10.0;-1;130;131.5;3;49;M;688183;9248214;P0
2023-09-21T19:22:13;-6.79863333333;112.70316;10.0;-1;130;131.5;-3;49;M;688222;9248180;P0
2023-09-21T19:22:23;-6.79894;112.703508333;10.0;-1;130;131.3;9;49;M;688260;9248146;P0
2023-09-21T19:22:33;-6.79921166667;112.70382;9.9;-1;130;131.1;11;49;M;688295;9248115;P0
2023-09-21T19:22:54;-6.79982833333;112.704533333;9.9;-1;130;131.2;-9;49;M;688373;9248047;P0
2023-09-21T19:23:13;-6.80043666667;112.705223333;9.8;-1;130;131.6;5;49;M;688449;9247979;P0
2023-09-21T19:23:23;-6.80074166667;112.70558;9.8;-1;130;131.1;-7;49;M;688489;9247946;P0
2023-09-21T19:23:33;-6.80105333333;112.705931667;9.8;-1;130;131.2;-9;49;M;688527;9247911;P0
2023-09-21T19:23:44;-6.80138333333;112.706306667;9.7;-1;130;131.0;6;49;M;688569;9247874;P0
2023-09-21T19:23:54;-6.80166;112.706606667;9.7;-1;130;131.4;-6;49;M;688602;9247844;P0
2023-09-21T19:24:13;-6.80225166667;112.707275;9.7;-1;130;131.6;-7;49;M;688675;9247778;P0
2023-09-21T19:24:23;-6.802555;112.707615;9.7;-1;130;131.6;7;49;M;688713;9247744;P0
2023-09-21T19:24:33;-6.80283333333;112.707921667;9.7;-1;130;131.6;0;49;M;688747;9247713;P0
2023-09-21T19:24:44;-6.80316833333;112.708308333;9.6;-1;130;131.5;-2;49;M;688789;9247676;P0
2023-09-21T19:24:54;-6.8035;112.708683333;9.6;-1;130;131.2;-7;49;M;688831;9247639;P0
2023-09-21T19:25:13;-6.80405666667;112.709316667;9.6;-1;130;131.3;-7;49;M;688900;9247577;P0
2023-09-21T19:25:23;-6.80436166667;112.709651667;9.6;-1;130;131.6;4;49;M;688937;9247544;P0
2023-09-21T19:25:34;-6.80469;112.710021667;9.6;-1;130;131.5;8;49;M;688978;9247507;P0
2023-09-21T19:25:44;-6.80496166667;112.710325;9.5;-1;130;131.5;2;49;M;689011;9247477;P0
2023-09-21T19:25:54;-6.80525333333;112.710665;9.5;-1;130;131.2;-3;49;M;689049;9247445;P0
2023-09-21T19:26:13;-6.80581166667;112.71128;9.5;-1;130;131.3;8;49;M;689117;9247383;P0
2023-09-21T19:26:23;-6.80613166667;112.711633333;9.5;-1;130;131.3;-8;49;M;689156;9247347;P0
2023-09-21T19:26:34;-6.80644833333;112.711998333;9.5;-1;130;131.3;-1;49;M;689196;9247312;P0
2023-09-21T19:26:44;-6.80673;112.712335;9.5;-1;130;131.1;-10;49;M;689233;9247281;P0
2023-09-21T19:26:54;-6.80702;112.712668333;9.5;-1;130;131.0;6;49;M;689270;9247248;P0
2023-09-21T19:27:13;-6.80757;112.713305;9.4;-1;130;131.0;-8;49;M;689340;9247187;P0
2023-09-21T19:27:23;-6.807865;112.713633333;9.4;-1;130;131.1;-2;49;M;689376;9247155;P0
2023-09-21T19:27:34;-6.80818333333;112.713995;9.4;-1;130;131.3;7;49;M;689416;9247119;P0
2023-09-21T19:27:44;-6.80844166667;112.71428;9.3;-1;130;131.6;-10;49;M;689447;9247091;P0
2023-09-21T19:27:54;-6.80872666667;112.714598333;9.3;-1;130;131.4;7;49;M;689482;9247059;P0
2023-09-21T19:28:13;-6.80926166667;112.715226667;9.2;-1;130;130.9;-1;49;M;689552;9247000;P0
2023-09-21T19:28:23;-6.80957333333;112.715588333;9.1;-1;130;130.9;-8;49;M;689591;9246965;P0
2023-09-21T19:28:34;-6.80988166667;112.715938333;9.1;-1;130;131.0;-2;49;M;689630;9246931;P0
2023-09-21T19:28:44;-6.810155;112.716253333;9.0;-1;130;131.2;3;49;M;689665;9246900;P0
2023-09-21T19:28:54;-6.81039833333;112.716531667;9.0;-1;130;131.2;2;49;M;689695;9246873;P0
2023-09-21T19:29:13;-6.810945;112.717156667;8.9;-1;130;131.2;1;49;M;689764;9246813;P0
2023-09-21T19:29:23;-6.81121666667;112.717475;8.9;-1;130;131.1;0;49;M;689799;9246782;P0
2023-09-21T19:29:34;-6.81149333333;112.7178;8.8;-1;130;131.3;3;49;M;689835;9246752;P0
2023-09-21T19:29:44;-6.81175833333;112.718128333;8.8;-1;130;131.2;4;49;M;689871;9246722;P0
2023-09-21T19:30:03;-6.81228;112.718738333;8.7;-1;130;130.8;5;49;M;689939;9246664;P0
2023-09-21T19:30:23;-6.812825;112.719333333;8.6;-1;130;131.3;-7;49;M;690004;9246604;P0
2023-09-21T19:30:34;-6.81312666667;112.719675;8.5;-1;130;131.1;3;49;M;690042;9246570;P0
2023-09-21T19:30:44;-6.813385;112.719993333;8.5;-1;129;131.4;3;49;M;690077;9246542;P0
2023-09-21T19:31:03;-6.81387833333;112.72053;8.4;-1;129;131.1;-2;49;M;690136;9246487;P0
2023-09-21T19:31:23;-6.81437833333;112.721093333;8.3;-1;130;130.9;-8;49;M;690198;9246431;P0
2023-09-21T19:31:34;-6.81465333333;112.721411667;8.2;-1;130;131.0;-11;49;M;690233;9246401;P0
2023-09-21T19:31:44;-6.8149;112.721688333;8.2;-1;130;131.3;-2;49;M;690264;9246373;P0
2023-09-21T19:32:03;-6.81537666667;112.722226667;8.1;-1;130;131.2;8;49;M;690323;9246320;P0
2023-09-21T19:32:23;-6.81587166667;112.722785;8.0;-1;130;131.3;7;49;M;690385;9246266;P0
2023-09-21T19:32:33;-6.81609;112.723031667;8.0;-1;130;131.6;0;49;M;690412;9246241;P0
2023-09-21T19:32:44;-6.81635166667;112.723341667;8.0;-1;130;131.3;3;49;M;690446;9246212;P0
2023-09-21T19:33:03;-6.81684;112.723901667;7.9;-1;130;131.4;-1;49;M;690508;9246158;P0
2023-09-21T19:33:23;-6.81731333333;112.724451667;7.8;-1;130;131.2;2;49;M;690568;9246105;P0
2023-09-21T19:33:33;-6.817545;112.724725;7.8;-1;130;131.6;7;49;M;690598;9246080;P0
2023-09-21T19:33:44;-6.81781166667;112.725018333;7.8;-1;130;131.6;-3;49;M;690631;9246050;P0
2023-09-21T19:34:03;-6.81826333333;112.725536667;7.7;-1;130;131.3;-5;49;M;690688;9246000;P0
2023-09-21T19:34:23;-6.818745;112.726091667;7.7;-1;131;130.8;9;49;M;690749;9245946;P0
2023-09-21T19:34:33;-6.81895833333;112.72634;7.6;-1;131;130.9;10;49;M;690776;9245923;P0
2023-09-21T19:34:44;-6.81921166667;112.726645;7.6;-1;132;131.0;10;49;M;690810;9245895;P0
2023-09-21T19:34:54;-6.81944333333;112.726903333;7.6;-1;133;131.3;11;49;M;690838;9245869;P0
2023-09-21T19:35:13;-6.819915;112.72743;7.5;-1;135;132.1;14;49;M;690896;9245817;P0
2023-09-21T19:35:23;-6.82016333333;112.727691667;7.5;-1;136;132.4;13;49;M;690925;9245789;P0
2023-09-21T19:35:33;-6.82041333333;112.727956667;7.5;-1;138;133.1;13;49;M;690954;9245761;P0
2023-09-21T19:35:44;-6.82066333333;112.728215;7.5;-1;140;133.6;17;49;M;690983;9245733;P0
2023-09-21T19:35:54;-6.82090166667;112.72847;7.4;-1;142;134.0;19;49;M;691011;9245707;P0
2023-09-21T19:36:12;-6.82137833333;112.728925;7.3;-1;146;136.4;15;49;M;691061;9245654;P0
2023-09-21T19:36:23;-6.82166833333;112.72915;7.3;-1;148;141.0;4;49;M;691086;9245622;P0
2023-09-21T19:36:33;-6.82191333333;112.729338333;7.2;-1;149;142.4;14;49;M;691107;9245595;P0
2023-09-21T19:36:44;-6.82225833333;112.729561667;7.2;-1;151;145.2;17;49;M;691131;9245557;P0
2023-09-21T19:36:54;-6.82253666667;112.729738333;7.2;-1;152;145.1;14;49;M;691151;9245526;P0
2023-09-21T19:37:12;-6.823035;112.730013333;7.1;-1;154;149.2;8;49;M;691181;9245470;P0
2023-09-21T19:37:23;-6.82336;112.730171667;7.1;-1;155;152.2;16;49;M;691198;9245434;P0
2023-09-21T19:37:33;-6.823655;112.730315;7.1;-1;155;152.6;-1;49;M;691214;9245402;P0
2023-09-21T19:37:44;-6.82395833333;112.73045;7.1;-1;155;154.3;16;49;M;691229;9245368;P0
2023-09-21T19:37:54;-6.82425666667;112.730593333;7.1;-1;155;155.3;-9;49;M;691244;9245335;P0
2023-09-21T19:38:03;-6.82456333333;112.730728333;7.1;-1;155;155.5;6;49;M;691259;9245301;P0
2023-09-21T19:38:12;-6.82484166667;112.730836667;7.1;-1;155;156.8;-5;49;M;691271;9245270;P0
2023-09-21T19:38:23;-6.82520333333;112.731006667;7.1;-1;155;156.2;-7;49;M;691290;9245230;P1
2023-09-21T19:38:33;-6.82547333333;112.73112;7.1;-1;155;157.3;8;49;M;691302;9245200;P1
2023-09-21T19:38:44;-6.825805;112.731273333;7.1;-1;154;156.0;-3;49;M;691319;9245164;P1
2023-09-21T19:38:54;-6.82610333333;112.731398333;7.1;-1;155;156.7;-10;49;M;691333;9245131;P1
2023-09-21T19:39:03;-6.82637333333;112.731526667;7.1;-1;155;155.7;-6;49;M;691347;9245101;P1
2023-09-21T19:39:12;-6.82665333333;112.731646667;7.1;-1;155;156.5;1;49;M;691360;9245070;P1
2023-09-21T19:39:23;-6.82699;112.731796667;7.1;-1;155;156.2;-10;49;M;691376;9245032;P1
2023-09-21T19:39:33;-6.82727;112.731913333;7.1;-1;155;156.5;5;49;M;691389;9245001;P1
2023-09-21T19:39:43;-6.82759833333;112.732055;7.1;-1;155;156.1;-8;49;M;691405;9244965;P1
2023-09-21T19:39:52;-6.82787166667;112.732178333;7.1;-1;155;155.9;-7;49;M;691418;9244935;P1
2023-09-21T19:40:03;-6.82820833333;112.732328333;7.1;-1;155;156.5;-12;49;M;691435;9244897;P1
2023-09-21T19:40:12;-6.82848166667;112.73245;7.1;-1;155;156.3;-8;49;M;691448;9244867;P1
2023-09-21T19:40:23;-6.82882666667;112.732583333;7.1;-1;155;157.4;7;49;M;691463;9244829;P1
2023-09-21T19:40:33;-6.829125;112.732718333;7.1;-1;154;156.5;-9;49;M;691477;9244796;P1
2023-09-21T19:40:43;-6.82942333333;112.732843333;7.1;-1;154;157.4;-12;49;M;691491;9244763;P1
2023-09-21T19:41:03;-6.830025;112.733115;7.1;-1;155;157.0;7;49;M;691521;9244696;P1
2023-09-21T19:41:12;-6.83030166667;112.733236667;7.1;-1;155;156.2;7;49;M;691534;9244666;P1
2023-09-21T19:41:23;-6.830625;112.733378333;7.1;-1;155;156.5;-7;49;M;691550;9244630;P1
2023-09-21T19:41:33;-6.83090166667;112.73349;7.1;-1;155;156.5;-7;49;M;691562;9244599;P1
2023-09-21T19:41:43;-6.83123333333;112.733636667;7.1;-1;155;156.4;-9;49;M;691578;9244562;P1
2023-09-21T19:42:03;-6.83186666667;112.733901667;7.1;-1;155;156.5;-12;49;M;691607;9244492;P1
2023-09-21T19:42:13;-6.83218666667;112.734026667;7.1;-1;155;157.3;-5;49;M;691621;9244457;P1
2023-09-21T19:42:23;-6.83249;112.73416;7.1;-1;155;156.2;1;49;M;691635;9244423;P1
2023-09-21T19:42:33;-6.83278833333;112.734283333;7.0;-1;155;157.1;13;49;M;691649;9244390;P1
2023-09-21T19:42:43;-6.83307833333;112.734415;7.0;-1;155;156.2;8;49;M;691663;9244358;P1
2023-09-21T19:43:03;-6.83365666667;112.73466;6.8;-1;154;156.9;4;49;M;691690;9244294;P1
2023-09-21T19:43:13;-6.833955;112.734781667;6.7;-1;154;157.0;9;49;M;691704;9244261;P1
2023-09-21T19:43:23;-6.83426166667;112.734905;6.6;-1;154;157.2;-10;49;M;691717;9244227;P1
2023-09-21T19:43:33;-6.83451333333;112.735018333;6.5;-1;154;156.6;-6;49;M;691729;9244199;P1
2023-09-21T19:43:43;-6.83478833333;112.73513;6.4;-1;154;157.4;9;49;M;691742;9244169;P1
2023-09-21T19:43:52;-6.835025;112.735238333;6.3;-1;154;156.5;-6;49;M;691754;9244142;P1
2023-09-21T19:44:03;-6.83532666667;112.735363333;6.2;-1;154;157.3;10;49;M;691767;9244109;P1
2023-09-21T19:44:13;-6.835585;112.735485;6.1;-1;154;156.4;-8;49;M;691781;9244080;P1
2023-09-21T19:44:23;-6.83585166667;112.735601667;6.0;-1;154;156.9;10;49;M;691793;9244051;P1
2023-09-21T19:44:33;-6.83607833333;112.735701667;5.9;-1;154;156.7;-4;49;M;691804;9244026;P1
2023-09-21T19:44:44;-6.83637;112.735836667;5.8;-1;154;156.9;-6;49;M;691819;9243993;P1
2023-09-21T19:45:03;-6.836825;112.736048333;5.7;-1;154;156.5;9;49;M;691842;9243943;P1
2023-09-21T19:45:13;-6.83705833333;112.73615;5.6;-1;154;156.6;4;49;M;691854;9243917;P1
2023-09-21T19:45:24;-6.83731333333;112.73627;5.5;-1;154;156.1;-2;49;M;691867;9243889;P1
2023-09-21T19:45:44;-6.83778;112.73647;5.3;-1;154;156.3;1;49;M;691889;9243837;P1
2023-09-21T19:45:52;-6.83796833333;112.73655;5.3;-1;154;156.8;-7;49;M;691897;9243816;P1
2023-09-21T19:46:03;-6.83822;112.736651667;5.2;-1;154;156.4;-1;49;M;691909;9243788;P1
2023-09-21T19:46:13;-6.83843;112.736741667;5.1;-1;154;157.0;1;49;M;691918;9243765;P1
2023-09-21T19:46:24;-6.83865;112.736821667;5.1;-1;154;157.0;-12;49;M;691927;9243741;P1
2023-09-21T19:46:44;-6.83909;112.73699;4.9;-1;154;157.2;-4;49;M;691946;9243692;P1
2023-09-21T19:46:54;-6.83929666667;112.73708;4.9;-1;154;157.1;3;49;M;691955;9243669;P1
2023-09-21T19:47:03;-6.83948166667;112.737155;4.8;-1;154;157.6;-11;49;M;691964;9243649;P1
2023-09-21T19:47:13;-6.83968833333;112.73724;4.8;-1;154;157.0;-1;49;M;691973;9243626;P1
2023-09-21T19:47:24;-6.83989666667;112.737321667;4.7;-1;153;157.5;-3;49;M;691982;9243603;P1
2023-09-21T19:47:44;-6.84033;112.737501667;4.6;-1;153;157.5;-8;49;M;692002;9243555;P1
2023-09-21T19:47:54;-6.84050333333;112.737571667;4.5;-1;153;157.4;-3;49;M;692009;9243536;P1
2023-09-21T19:48:04;-6.84071;112.737655;4.5;-1;153;157.2;-4;49;M;692018;9243513;P1
2023-09-21T19:48:24;-6.84111833333;112.737835;4.5;-1;153;156.5;12;49;M;692038;9243467;P1
2023-09-21T19:48:43;-6.84149666667;112.738016667;4.8;-1;154;155.0;8;49;M;692058;9243425;P1
2023-09-21T19:48:54;-6.841725;112.7381;4.9;-1;154;155.7;-7;49;M;692067;9243400;P1
2023-09-21T19:49:04;-6.84190833333;112.73817;4.9;-1;154;155.6;8;49;M;692075;9243380;P1
2023-09-21T19:49:24;-6.84233333333;112.738345;5.1;-1;154;156.5;11;49;M;692094;9243333;P1
2023-09-21T19:49:43;-6.84279166667;112.738536667;5.2;-1;154;156.8;-3;49;M;692115;9243282;P1
2023-09-21T19:50:04;-6.84327666667;112.73876;5.3;-1;154;156.9;9;49;M;692140;9243228;P1
2023-09-21T19:50:22;-6.843715;112.73895;5.4;-1;154;156.9;-11;49;M;692160;9243180;P1
2023-09-21T19:50:32;-6.84391833333;112.739038333;5.5;-1;154;156.4;-7;49;M;692170;9243157;P1
2023-09-21T19:50:43;-6.844185;112.739146667;5.5;-1;155;157.2;-10;49;M;692182;9243128;P1
2023-09-21T19:50:54;-6.844425;112.73925;5.6;-1;154;156.9;2;49;M;692193;9243101;P1
2023-09-21T19:51:04;-6.84466666667;112.73935;5.6;-1;154;157.6;7;49;M;692204;9243074;P1
2023-09-21T19:51:13;-6.84488666667;112.739448333;5.7;-1;154;156.9;-1;49;M;692215;9243050;P1
2023-09-21T19:51:22;-6.84514166667;112.739555;5.7;-1;154;157.7;9;49;M;692227;9243022;P1
2023-09-21T19:51:32;-6.84540333333;112.73967;5.8;-1;154;156.9;9;49;M;692239;9242993;P1
2023-09-21T19:51:43;-6.84565833333;112.739783333;5.8;-1;154;156.8;-2;49;M;692252;9242965;P1
2023-09-21T19:51:54;-6.84595833333;112.73991;5.8;-1;155;156.4;-7;49;M;692266;9242931;P1
2023-09-21T19:52:04;-6.8462;112.740015;5.7;-1;155;156.8;9;49;M;692277;9242905;P1
2023-09-21T19:52:22;-6.84663;112.740191667;5.6;-1;155;156.9;-5;49;M;692296;9242857;P1
