timestamp,lat [deg],lon [deg],sog [kn],heading [deg],cog [deg],STATE,GERAKAN,Unnamed: 8,Unnamed: 9,LEGEND,STATE.1,FEE,Unnamed: 13,draught [m]
2023-09-02T22:39:36,-7.190835,112.6904433,2.2,511,259.2,P1,,,,,,,,
2023-09-02T22:39:45,-7.190855,112.690345,2.3,511,259.7,P1,,,,,,,,
2023-09-02T22:40:06,-7.19087,112.6901133,2.4,511,272.1,P1,,,,,,,,
2023-09-02T22:40:15,-7.190855,112.690015,2.4,511,279.8,P1,,,,,,,,
2023-09-02T22:40:25,-7.190821667,112.6899067,2.3,511,288.5,P1,,,,,,,,
2023-09-02T22:40:36,-7.190776667,112.689805,2.2,511,297.4,P1,,,,,,,,
2023-09-02T22:40:45,-7.190731667,112.689725,2.2,511,303.9,P1,,,,,,,,
2023-09-02T22:40:55,-7.190673333,112.6896383,2.2,511,305.9,P1,,,,,,,,
2023-09-02T22:41:27,-7.19049,112.689425,1.5,511,316.5,P1,,,,,,,,
2023-09-02T22:41:36,-7.190446667,112.6893867,1.4,511,322.8,P1,,,,,,,,
2023-09-02T22:42:06,-7.190261667,112.6893333,1.3,511,357.1,P1,,,,,,,,
2023-09-02T22:42:59,-7.19007,112.68937,0.8,511,16.6,P1,,,,,,,,
2023-09-02T22:43:16,-7.190003333,112.6893833,1.0,511,14.5,P1,,,,,,,,
2023-09-02T22:45:16,-7.189521667,112.6896333,0.4,511,37.0,P1,,,,,,,,
2023-09-02T22:45:59,-7.189456667,112.689655,0.5,511,32.7,P1,,,,,,,,
2023-09-02T22:46:25,-7.189411667,112.689685,0.6,511,21.1,P1,,,,,,,,
2023-09-02T22:46:55,-7.18933,112.6897017,0.5,511,12.0,P1,,,,,,,,
2023-09-02T22:49:00,-7.18912,112.6896833,0.4,511,20.7,P1,,,,,,,,
2023-09-02T22:51:59,-7.189098333,112.6896617,0.1,511,18.4,P2,,,,,,,,
2023-09-02T22:55:00,-7.189101667,112.6896767,0.1,511,18.4,P2,,,,,,,,
2023-09-02T22:57:59,-7.189115,112.6896633,0.0,511,18.4,P2,,,,,,,,
2023-09-02T23:00:59,-7.189095,112.6896883,0.0,511,18.4,P2,,,,,,,,
2023-09-02T23:03:59,-7.18909,112.6896717,0.0,511,18.4,P2,,,,,,,,
2023-09-02T23:06:59,-7.189088333,112.689685,0.0,511,18.4,P2,,,,,,,,
2023-09-02T23:09:59,-7.189101667,112.68968,0.0,511,18.4,P2,,,,,,,,
2023-09-02T23:12:59,-7.189108333,112.6896667,0.0,511,18.4,P2,,,,,,,,
2023-09-02T23:16:00,-7.189103333,112.6896933,0.0,511,18.4,P2,,,,,,,,
2023-09-02T23:18:59,-7.189083333,112.68966,0.0,511,18.4,P2,,,,,,,,
2023-09-02T23:22:01,-7.189086667,112.689675,0.0,511,18.4,P2,,,,,,,,
2023-09-02T23:28:00,-7.189106667,112.689675,0.1,511,18.4,P2,,,,,,,,
2023-09-02T23:31:00,-7.189091667,112.6896833,0.0,511,18.4,P2,,,,,,,,
2023-09-02T23:34:00,-7.189083333,112.689685,0.0,511,18.4,P2,,,,,,,,
2023-09-02T23:36:59,-7.189098333,112.6896983,0.0,511,75.9,P2,,,,,,,,
2023-09-02T23:39:59,-7.1891,112.6896967,0.1,511,90.1,P2,,,,,,,,
2023-09-02T23:42:59,-7.189095,112.689645,0.0,511,90.1,P2,,,,,,,,
2023-09-02T23:46:00,-7.189123333,112.689625,0.0,511,90.1,P2,,,,,,,,
2023-09-02T23:49:00,-7.189105,112.68969,0.1,511,90.1,P2,,,,,,,,
2023-09-02T23:52:00,-7.189096667,112.689695,0.0,511,90.1,P2,,,,,,,,
2023-09-02T23:55:00,-7.189108333,112.6896433,0.0,511,90.1,P2,,,,,,,,
2023-09-02T23:58:00,-7.1891,112.6896467,0.0,511,90.1,P2,,,,,,,,
2023-09-03T00:01:00,-7.189093333,112.6896633,0.0,511,90.1,P2,,,,,,,,
2023-09-03T00:03:59,-7.189103333,112.6896633,0.0,511,90.1,P2,,,,,,,,
2023-09-03T00:07:00,-7.189101667,112.6896583,0.0,511,90.1,P2,,,,,,,,
2023-09-03T00:10:00,-7.189103333,112.68967,0.0,511,90.1,P2,,,,,,,,
2023-09-03T00:12:59,-7.189093333,112.689655,0.0,511,90.1,P2,,,,,,,,
2023-09-03T00:16:00,-7.189103333,112.6896867,0.0,511,90.1,P2,,,,,,,,
2023-09-03T00:18:59,-7.189098333,112.68967,0.1,511,90.1,P2,,,,,,,,
2023-09-03T00:22:00,-7.189103333,112.6896717,0.0,511,90.1,P2,,,,,,,,
2023-09-03T00:24:59,-7.189101667,112.6897017,0.0,511,90.1,P2,,,,,,,,
2023-09-03T00:28:00,-7.189098333,112.689695,0.0,511,90.1,P2,,,,,,,,
2023-09-03T00:30:59,-7.18908,112.6896417,0.0,511,90.1,P2,,,,,,,,
2023-09-03T00:33:59,-7.189098333,112.6896583,0.0,511,90.1,P2,,,,,,,,
2023-09-03T00:37:00,-7.189091667,112.689655,0.1,511,90.1,P2,,,,,,,,
2023-09-03T00:39:59,-7.18908,112.6896383,0.1,511,90.1,P2,,,,,,,,
2023-09-03T00:42:59,-7.189088333,112.6896667,0.0,511,90.1,P2,,,,,,,,
2023-09-03T00:46:00,-7.189095,112.6896767,0.0,511,90.1,P2,,,,,,,,
2023-09-03T00:49:00,-7.189096667,112.6896683,0.1,511,90.1,P2,,,,,,,,
2023-09-03T00:54:59,-7.189086667,112.6896783,0.0,511,90.1,P2,,,,,,,,
2023-09-03T00:58:00,-7.18909,112.6896767,0.1,511,90.1,P2,,,,,,,,
2023-09-03T01:00:59,-7.1891,112.6896867,0.0,511,90.1,P2,,,,,,,,
2023-09-03T01:03:59,-7.189093333,112.6896767,0.0,511,90.1,P2,,,,,,,,
2023-09-03T01:06:59,-7.189085,112.68967,0.0,511,90.1,P2,,,,,,,,
2023-09-03T01:09:59,-7.18908,112.68965,0.0,511,90.1,P2,,,,,,,,
2023-09-03T01:16:00,-7.189096667,112.6896833,0.0,511,90.1,P2,,,,,,,,
2023-09-03T01:19:00,-7.189096667,112.6896833,0.1,511,90.1,P2,,,,,,,,
2023-09-03T01:24:59,-7.18909,112.68967,0.0,511,90.1,P2,,,,,,,,
2023-09-03T01:28:00,-7.189098333,112.68966,0.1,511,90.1,P2,,,,,,,,
2023-09-03T01:31:00,-7.189108333,112.6896617,0.0,511,90.1,P2,,,,,,,,
2023-09-03T01:33:59,-7.1891,112.6896617,0.0,511,90.1,P2,,,,,,,,
2023-09-03T01:37:00,-7.189106667,112.6896633,0.0,511,90.1,P2,,,,,,,,
2023-09-03T01:39:59,-7.1891,112.6896667,0.0,511,90.1,P2,,,,,,,,
2023-09-03T01:43:00,-7.189093333,112.6896817,0.0,511,90.1,P2,,,,,,,,
2023-09-03T01:49:00,-7.189095,112.6896633,0.0,511,90.1,P2,,,,,,,,
2023-09-03T01:54:59,-7.189083333,112.6896433,0.0,511,90.1,P2,,,,,,,,
2023-09-03T01:58:00,-7.189103333,112.6896783,0.0,511,90.1,P2,,,,,,,,
2023-09-03T02:00:59,-7.189115,112.6896633,0.0,511,90.1,P2,,,,,,,,
2023-09-03T02:03:59,-7.189096667,112.68967,0.0,511,90.1,P2,,,,,,,,
2023-09-03T02:09:59,-7.189098333,112.6896583,0.0,511,90.1,P2,,,,,,,,
2023-09-03T02:13:00,-7.189095,112.689675,0.0,511,90.1,P2,,,,,,,,
2023-09-03T02:15:59,-7.189088333,112.6896533,0.1,511,90.1,P2,,,,,,,,
2023-09-03T02:18:59,-7.189106667,112.6896783,0.0,511,90.1,P2,,,,,,,,
2023-09-03T02:24:59,-7.189101667,112.6896767,0.0,511,90.1,P2,,,,,,,,
2023-09-03T02:27:59,-7.189093333,112.68966,0.1,511,90.1,P2,,,,,,,,
2023-09-03T02:30:59,-7.189091667,112.6896583,0.0,511,90.1,P2,,,,,,,,
2023-09-03T02:34:00,-7.189106667,112.68963,0.0,511,90.1,P2,,,,,,,,
2023-09-03T02:37:00,-7.189111667,112.6896583,0.0,511,90.1,P2,,,,,,,,
2023-09-03T02:39:59,-7.189093333,112.6896517,0.1,511,90.1,P2,,,,,,,,
2023-09-03T02:43:00,-7.189095,112.6896633,0.0,511,90.1,P2,,,,,,,,
2023-09-03T02:45:59,-7.189081667,112.68967,0.1,511,90.1,P2,,,,,,,,
2023-09-03T02:48:59,-7.189081667,112.6896783,0.0,511,90.1,P2,,,,,,,,
2023-09-03T02:52:00,-7.189065,112.68969,0.1,511,90.1,P2,,,,,,,,
2023-09-03T02:55:00,-7.18909,112.6896583,0.1,511,90.1,P2,,,,,,,,
2023-09-03T03:01:00,-7.189111667,112.6896633,0.0,511,90.1,P2,,,,,,,,
2023-09-03T03:03:59,-7.189065,112.6896817,0.0,511,90.1,P2,,,,,,,,
2023-09-03T03:07:00,-7.189085,112.689695,0.1,511,90.1,P2,,,,,,,,
2023-09-03T03:10:00,-7.189093333,112.6896483,0.0,511,90.1,P2,,,,,,,,
2023-09-03T03:12:59,-7.18909,112.6896617,0.0,511,90.1,P2,,,,,,,,
2023-09-03T03:15:59,-7.189095,112.68962,0.0,511,90.1,P2,,,,,,,,
2023-09-03T03:21:59,-7.189085,112.6896283,0.0,511,90.1,P2,,,,,,,,
2023-09-03T03:28:00,-7.189083333,112.6896517,0.0,511,90.1,P2,,,,,,,,
2023-09-03T03:30:59,-7.189071667,112.6896633,0.0,511,90.1,P2,,,,,,,,
2023-09-03T03:34:00,-7.18908,112.6896367,0.0,511,90.1,P2,,,,,,,,
2023-09-03T03:36:59,-7.18907,112.68963,0.0,511,90.1,P2,,,,,,,,
2023-09-03T03:39:59,-7.1891,112.6896467,0.0,511,90.1,P2,,,,,,,,
2023-09-03T03:43:00,-7.189115,112.68966,0.0,511,90.1,P2,,,,,,,,
2023-09-03T03:45:59,-7.189113333,112.6896533,0.0,511,90.1,P2,,,,,,,,
2023-09-03T03:48:59,-7.189086667,112.689635,0.0,511,90.1,P2,,,,,,,,
2023-09-03T03:51:59,-7.189115,112.6896583,0.0,511,90.1,P2,,,,,,,,
2023-09-03T04:03:59,-7.189096667,112.6896533,0.0,511,90.1,P2,,,,,,,,
2023-09-03T04:10:00,-7.189088333,112.68966,0.0,511,90.1,P2,,,,,,,,
2023-09-03T04:12:59,-7.189075,112.6896483,0.0,511,90.1,P2,,,,,,,,
2023-09-03T04:21:59,-7.189091667,112.6896733,0.0,511,90.1,P2,,,,,,,,
2023-09-03T04:30:59,-7.189075,112.6896467,0.0,511,90.1,P2,,,,,,,,
2023-09-03T04:33:59,-7.189081667,112.6896717,0.0,511,90.1,P2,,,,,,,,
2023-09-03T04:36:59,-7.189093333,112.6896667,0.0,511,90.1,P2,,,,,,,,
2023-09-03T04:39:59,-7.189063333,112.68964,0.1,511,90.1,P2,,,,,,,,
2023-09-03T04:43:00,-7.189091667,112.6896633,0.0,511,90.1,P2,,,,,,,,
2023-09-03T04:45:59,-7.189088333,112.68967,0.0,511,90.1,P2,,,,,,,,
2023-09-03T04:49:00,-7.189098333,112.689675,0.0,511,90.1,P2,,,,,,,,
2023-09-03T04:52:00,-7.189095,112.6896617,0.0,511,90.1,P2,,,,,,,,
2023-09-03T04:55:00,-7.189105,112.6896633,0.0,511,90.1,P2,,,,,,,,
2023-09-03T04:57:59,-7.189101667,112.6896283,0.2,511,90.1,P2,,,,,,,,
2023-09-03T05:00:59,-7.189101667,112.6896683,0.0,511,90.1,P2,,,,,,,,
2023-09-03T05:03:59,-7.189098333,112.6896717,0.0,511,90.1,P2,,,,,,,,
2023-09-03T05:07:00,-7.189091667,112.6896533,0.0,511,90.1,P2,,,,,,,,
2023-09-03T05:10:00,-7.189093333,112.6896683,0.0,511,90.1,P2,,,,,,,,
2023-09-03T05:13:00,-7.189101667,112.6896567,0.0,511,90.1,P2,,,,,,,,
2023-09-03T05:16:00,-7.189076667,112.68962,0.1,511,90.1,P2,,,,,,,,
2023-09-03T05:18:59,-7.189075,112.6896317,0.1,511,90.1,P2,,,,,,,,
2023-09-03T05:21:59,-7.189076667,112.689645,0.0,511,90.1,P2,,,,,,,,
2023-09-03T05:25:00,-7.18907,112.689655,0.0,511,90.1,P2,,,,,,,,
2023-09-03T05:27:59,-7.189081667,112.6896517,0.0,511,90.1,P2,,,,,,,,
2023-09-03T05:31:00,-7.18909,112.689655,0.0,511,90.1,P2,,,,,,,,
2023-09-03T05:34:00,-7.189091667,112.6896633,0.0,511,90.1,P2,,,,,,,,
2023-09-03T05:36:59,-7.189085,112.6896483,0.0,511,90.1,P2,,,,,,,,
2023-09-03T05:39:59,-7.189088333,112.689655,0.0,511,90.1,P2,,,,,,,,
2023-09-03T05:43:00,-7.189105,112.6896783,0.0,511,90.1,P2,,,,,,,,
2023-09-03T05:46:00,-7.189108333,112.6896717,0.0,511,90.1,P2,,,,,,,,
2023-09-03T05:49:00,-7.189093333,112.6896533,0.0,511,90.1,P2,,,,,,,,
2023-09-03T05:52:00,-7.18909,112.6896517,0.0,511,90.1,P2,,,,,,,,
2023-09-03T05:54:59,-7.18909,112.689645,0.0,511,90.1,P2,,,,,,,,
2023-09-03T05:58:00,-7.189106667,112.6896567,0.0,511,90.1,P2,,,,,,,,
2023-09-03T06:00:59,-7.189105,112.689635,0.0,511,90.1,P2,,,,,,,,
2023-09-03T06:07:00,-7.189091667,112.6896467,0.0,511,90.1,P2,,,,,,,,
2023-09-03T06:10:00,-7.18908,112.6896417,0.0,511,90.1,P2,,,,,,,,
2023-09-03T06:13:00,-7.1891,112.6896367,0.0,511,90.1,P2,,,,,,,,
2023-09-03T06:15:59,-7.189098333,112.6896783,0.0,511,90.1,P2,,,,,,,,
2023-09-03T06:21:59,-7.189091667,112.6896383,0.0,511,90.1,P2,,,,,,,,
2023-09-03T06:25:00,-7.189096667,112.6896483,0.0,511,90.1,P2,,,,,,,,
2023-09-03T06:28:00,-7.189105,112.6896667,0.0,511,90.1,P2,,,,,,,,
2023-09-03T06:34:00,-7.189116667,112.68964,0.0,511,90.1,P2,,,,,,,,
2023-09-03T06:40:00,-7.18908,112.6896467,0.0,511,90.1,P2,,,,,,,,
2023-09-03T06:45:59,-7.18908,112.6896667,0.0,511,90.1,P2,,,,,,,,
2023-09-03T06:48:59,-7.189091667,112.6896717,0.0,511,90.1,P2,,,,,,,,
2023-09-03T06:51:59,-7.189098333,112.6896633,0.0,511,90.1,P2,,,,,,,,
2023-09-03T06:55:00,-7.189093333,112.689675,0.0,511,90.1,P2,,,,,,,,
2023-09-03T06:57:59,-7.189096667,112.6896633,0.0,511,90.1,P2,,,,,,,,
2023-09-03T07:01:00,-7.189091667,112.6896583,0.0,511,90.1,P2,,,,,,,,
2023-09-03T07:03:59,-7.18909,112.6896533,0.0,511,90.1,P2,,,,,,,,
2023-09-03T07:06:59,-7.189106667,112.6896567,0.0,511,90.1,P2,,,,,,,,
2023-09-03T07:09:59,-7.189096667,112.68965,0.1,511,90.1,P2,,,,,,,,
2023-09-03T07:22:00,-7.189071667,112.689655,0.0,511,90.1,P2,,,,,,,,
2023-09-03T07:25:00,-7.189096667,112.6896217,0.0,511,90.1,P2,,,,,,,,
2023-09-03T07:27:59,-7.189103333,112.6896317,0.0,511,90.1,P2,,,,,,,,
2023-09-03T07:30:59,-7.189105,112.68965,0.0,511,200.0,P2,,,,,,,,
2023-09-03T07:33:59,-7.189118333,112.6896433,0.0,511,200.0,P2,,,,,,,,
2023-09-03T07:36:59,-7.189111667,112.6896333,0.0,511,200.0,P2,,,,,,,,
2023-09-03T07:39:59,-7.1891,112.6896283,0.1,511,200.0,P2,,,,,,,,
2023-09-03T07:43:00,-7.189103333,112.6896233,0.0,511,200.0,P2,,,,,,,,
2023-09-03T07:46:00,-7.18911,112.6896417,0.0,511,200.0,P2,,,,,,,,
2023-09-03T07:48:59,-7.189096667,112.6896417,0.0,511,200.0,P2,,,,,,,,
2023-09-03T07:52:00,-7.189098333,112.6896633,0.0,511,200.0,P2,,,,,,,,
2023-09-03T07:54:59,-7.18909,112.6896583,0.0,511,200.0,P2,,,,,,,,
2023-09-03T07:58:00,-7.189105,112.6896417,0.0,511,200.0,P2,,,,,,,,
2023-09-03T08:00:59,-7.189106667,112.6896267,0.0,511,200.0,P2,,,,,,,,
2023-09-03T08:03:59,-7.189101667,112.6896333,0.0,511,200.0,P2,,,,,,,,
2023-09-03T08:07:00,-7.189108333,112.689625,0.0,511,200.0,P2,,,,,,,,
2023-09-03T08:09:59,-7.189098333,112.6896383,0.0,511,200.0,P2,,,,,,,,
2023-09-03T08:13:00,-7.189106667,112.6896383,0.3,511,357.6,P2,,,,,,,,
2023-09-03T08:15:59,-7.189115,112.6896533,0.1,511,250.8,P2,,,,,,,,
2023-09-03T08:18:59,-7.189118333,112.6896467,0.1,511,336.0,P2,,,,,,,,
2023-09-03T08:22:00,-7.189115,112.6896467,0.0,511,14.0,P2,,,,,,,,
2023-09-03T08:24:59,-7.189103333,112.68964,0.0,511,14.0,P2,,,,,,,,
2023-09-03T08:28:00,-7.189091667,112.6896433,0.0,511,14.0,P2,,,,,,,,
2023-09-03T08:30:59,-7.189106667,112.68966,0.0,511,14.0,P2,,,,,,,,
2023-09-03T08:34:00,-7.1891,112.6896567,0.0,511,14.0,P2,,,,,,,,
2023-09-03T08:37:00,-7.189111667,112.68966,0.0,511,14.0,P2,,,,,,,,
2023-09-03T08:39:59,-7.189101667,112.68966,0.0,511,14.0,P2,,,,,,,,
2023-09-03T08:43:00,-7.189091667,112.689655,0.0,511,33.5,P2,,,,,,,,
2023-09-03T08:45:59,-7.189095,112.6896367,0.0,511,314.0,P2,,,,,,,,
2023-09-03T08:48:59,-7.189093333,112.689625,0.0,511,314.0,P2,,,,,,,,
2023-09-03T08:51:59,-7.189106667,112.6896233,0.0,511,314.0,P2,,,,,,,,
2023-09-03T08:54:59,-7.189088333,112.6896417,0.0,511,1.2,P2,,,,,,,,
2023-09-03T08:58:00,-7.189093333,112.6896183,0.0,511,1.2,P2,,,,,,,,
2023-09-03T09:01:00,-7.1891,112.68965,0.1,511,1.2,P2,,,,,,,,
2023-09-03T09:07:00,-7.189108333,112.6896383,0.0,511,1.2,P2,,,,,,,,
2023-09-03T09:10:00,-7.189101667,112.6896317,0.0,511,1.2,P2,,,,,,,,
2023-09-03T09:12:59,-7.189115,112.6896517,0.0,511,359.8,P2,,,,,,,,
2023-09-03T09:15:59,-7.189113333,112.68963,0.1,511,300.4,P2,,,,,,,,
2023-09-03T09:19:00,-7.189106667,112.68961,0.1,511,300.4,P2,,,,,,,,
2023-09-03T09:25:00,-7.189096667,112.6896217,0.0,511,300.4,P2,,,,,,,,
2023-09-03T09:28:00,-7.189085,112.68964,0.0,511,300.4,P2,,,,,,,,
2023-09-03T09:30:59,-7.189086667,112.6896433,0.0,511,300.4,P2,,,,,,,,
2023-09-03T09:33:59,-7.189108333,112.6896733,0.0,511,300.4,P2,,,,,,,,
2023-09-03T09:37:00,-7.189108333,112.6896733,0.0,511,300.4,P2,,,,,,,,
2023-09-03T09:40:00,-7.189118333,112.6896583,0.0,511,300.4,P2,,,,,,,,
2023-09-03T09:42:59,-7.18912,112.68967,0.0,511,300.4,P2,,,,,,,,
2023-09-03T09:45:59,-7.189118333,112.68967,0.0,511,300.4,P2,,,,,,,,
2023-09-03T09:48:59,-7.189103333,112.6896917,0.0,511,300.4,P2,,,,,,,,
2023-09-03T09:52:00,-7.18912,112.68968,0.0,511,300.4,P2,,,,,,,,
2023-09-03T09:55:00,-7.189116667,112.689645,0.1,511,300.4,P2,,,,,,,,
2023-09-03T09:58:00,-7.189121667,112.6896683,0.0,511,300.4,P2,,,,,,,,
2023-09-03T10:01:00,-7.189128333,112.6896683,0.0,511,300.4,P2,,,,,,,,
2023-09-03T10:04:00,-7.18911,112.6896683,0.0,511,300.4,P2,,,,,,,,
2023-09-03T10:06:59,-7.189126667,112.6896683,0.0,511,300.4,P2,,,,,,,,
2023-09-03T10:09:59,-7.189131667,112.68965,0.1,511,300.4,P2,,,,,,,,
2023-09-03T10:12:59,-7.189115,112.6896783,0.1,511,300.4,P2,,,,,,,,
2023-09-03T10:15:59,-7.189121667,112.68966,0.0,511,300.4,P2,,,,,,,,
2023-09-03T10:18:59,-7.189118333,112.6896183,0.1,511,300.4,P2,,,,,,,,
2023-09-03T10:22:00,-7.189116667,112.68965,0.0,511,268.9,P2,,,,,,,,
2023-09-03T10:24:59,-7.189125,112.689655,0.0,511,268.9,P2,,,,,,,,
2023-09-03T10:27:59,-7.18914,112.6896517,0.0,511,268.9,P2,,,,,,,,
2023-09-03T10:30:59,-7.189133333,112.6896883,0.1,511,268.9,P2,,,,,,,,
2023-09-03T10:33:59,-7.189141667,112.6896867,0.1,511,268.9,P2,,,,,,,,
2023-09-03T10:36:59,-7.189133333,112.6896983,0.0,511,268.9,P2,,,,,,,,
2023-09-03T10:40:00,-7.189138333,112.6897033,0.1,511,268.9,P2,,,,,,,,
2023-09-03T10:43:00,-7.18913,112.6896967,0.1,511,268.9,P2,,,,,,,,
2023-09-03T10:45:59,-7.189116667,112.68966,0.0,511,268.9,P2,,,,,,,,
2023-09-03T10:48:59,-7.189135,112.6896867,0.0,511,268.9,P2,,,,,,,,
2023-09-03T10:51:59,-7.189125,112.6896733,0.0,511,268.9,P2,,,,,,,,
2023-09-03T10:54:59,-7.189136667,112.689685,0.0,511,268.9,P2,,,,,,,,
2023-09-03T10:58:00,-7.189116667,112.68967,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:00:59,-7.189118333,112.6896667,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:03:59,-7.189123333,112.6896733,0.1,511,268.9,P2,,,,,,,,
2023-09-03T11:07:00,-7.189138333,112.6896817,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:09:59,-7.189128333,112.6896817,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:12:59,-7.189133333,112.689675,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:15:59,-7.189156667,112.689695,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:18:59,-7.189133333,112.689695,0.1,511,268.9,P2,,,,,,,,
2023-09-03T11:21:59,-7.189121667,112.6896733,0.1,511,268.9,P2,,,,,,,,
2023-09-03T11:24:59,-7.189135,112.6896733,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:27:59,-7.189143333,112.689685,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:30:59,-7.189143333,112.689675,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:33:59,-7.189138333,112.6896817,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:37:00,-7.189136667,112.6896867,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:38:56,-7.189131667,112.6896983,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:39:06,-7.189131667,112.6896967,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:39:17,-7.189135,112.6896967,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:39:27,-7.189136667,112.6896967,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:39:37,-7.18914,112.689695,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:39:47,-7.189141667,112.6896917,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:39:56,-7.189145,112.6896883,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:40:06,-7.189146667,112.6896833,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:40:17,-7.189146667,112.6896767,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:40:27,-7.189146667,112.6896733,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:40:37,-7.189146667,112.6896717,0.1,511,268.9,P2,,,,,,,,
2023-09-03T11:40:47,-7.189146667,112.68967,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:40:56,-7.189146667,112.6896717,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:41:06,-7.189145,112.6896733,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:41:17,-7.189145,112.6896733,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:41:27,-7.189145,112.6896733,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:41:37,-7.189146667,112.6896733,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:41:47,-7.189146667,112.689675,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:42:06,-7.189141667,112.6896767,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:42:17,-7.189136667,112.6896767,0.1,511,268.9,P2,,,,,,,,
2023-09-03T11:42:27,-7.189136667,112.6896767,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:42:37,-7.189136667,112.6896767,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:42:47,-7.189135,112.689675,0.2,511,268.9,P2,,,,,,,,
2023-09-03T11:42:56,-7.189135,112.6896767,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:43:06,-7.189135,112.6896783,0.1,511,268.9,P2,,,,,,,,
2023-09-03T11:43:17,-7.189136667,112.68968,0.1,511,268.9,P2,,,,,,,,
2023-09-03T11:43:27,-7.189135,112.6896783,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:43:37,-7.189133333,112.6896767,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:43:48,-7.189133333,112.689675,0.1,511,268.9,P2,,,,,,,,
2023-09-03T11:43:56,-7.189133333,112.6896767,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:44:06,-7.189133333,112.6896767,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:44:26,-7.189135,112.689675,0.1,511,268.9,P2,,,,,,,,
2023-09-03T11:44:37,-7.189133333,112.6896767,0.1,511,268.9,P2,,,,,,,,
2023-09-03T11:44:48,-7.189128333,112.689675,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:44:57,-7.189128333,112.6896733,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:45:17,-7.18913,112.6896733,0.1,511,268.9,P2,,,,,,,,
2023-09-03T11:45:26,-7.18913,112.6896733,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:45:37,-7.189128333,112.689675,0.1,511,268.9,P2,,,,,,,,
2023-09-03T11:45:47,-7.189128333,112.6896767,0.1,511,268.9,P2,,,,,,,,
2023-09-03T11:45:57,-7.189128333,112.689675,0.1,511,268.9,P2,,,,,,,,
2023-09-03T11:46:07,-7.189126667,112.68967,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:46:17,-7.189126667,112.6896683,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:46:26,-7.189128333,112.68967,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:46:37,-7.189126667,112.6896683,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:46:47,-7.189125,112.6896667,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:46:57,-7.189125,112.6896683,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:47:07,-7.189125,112.68967,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:47:17,-7.189123333,112.6896683,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:47:26,-7.18912,112.6896683,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:47:37,-7.189125,112.6896667,0.1,511,268.9,P2,,,,,,,,
2023-09-03T11:47:46,-7.189125,112.68967,0.1,511,268.9,P2,,,,,,,,
2023-09-03T11:47:57,-7.189126667,112.6896733,0.1,511,268.9,P2,,,,,,,,
2023-09-03T11:48:07,-7.189128333,112.6896717,0.0,511,268.9,P2,,,,,,,,
2023-09-03T11:48:17,-7.189128333,112.68967,0.1,511,268.9,P2,,,,,,,,
2023-09-03T11:48:27,-7.189126667,112.68967,0.0,511,268.9,P2,,,,,,,,
