timestamp;sog[kn];STATE;lat[deg];lon[deg]
2023-07-19T14:57:49;0;P4;-7.187616667;112.6890717
2023-07-19T15:03:49;0;P4;-7.187625;112.6891067
2023-07-19T15:06:49;0;P4;-7.187663333;112.6891333
2023-07-19T15:09:49;0;P4;-7.187676667;112.6891383
2023-07-19T15:12:49;0;P4;-7.187626667;112.6890667
2023-07-19T15:15:49;0;P4;-7.187611667;112.6890767
2023-07-19T15:21:49;0;P4;-7.187631667;112.689115
2023-07-19T15:24:49;0;P4;-7.187648333;112.6891167
2023-07-19T15:27:49;0;P4;-7.187638333;112.689095
2023-07-19T15:30:49;0;P4;-7.187651667;112.68911
2023-07-19T15:33:49;0;P4;-7.187655;112.68912
2023-07-19T15:36:49;0;P4;-7.18767;112.6891
2023-07-19T15:39:49;0;P4;-7.18767;112.6890983
2023-07-19T15:42:49;0;P4;-7.187655;112.6890767
2023-07-19T15:45:49;0;P4;-7.18763;112.6890867
2023-07-19T15:48:49;0;P4;-7.187653333;112.689125
2023-07-19T15:51:49;0;P4;-7.187651667;112.689075
2023-07-19T15:54:49;0;P4;-7.187645;112.6891
2023-07-19T15:57:49;0;P4;-7.187645;112.6890967
2023-07-19T16:03:49;0;P4;-7.187645;112.6891367
2023-07-19T16:06:49;0;P4;-7.187633333;112.689105
2023-07-19T16:09:49;0;P4;-7.187663333;112.6891167
2023-07-19T16:12:49;0;P4;-7.187663333;112.6891217
2023-07-19T16:18:49;0;P4;-7.187658333;112.68915
2023-07-19T16:24:49;0;P4;-7.187643333;112.6891783
2023-07-19T16:27:49;0;P4;-7.187651667;112.6891783
2023-07-19T16:30:49;0;P4;-7.18767;112.6891917
2023-07-19T16:33:49;0;P4;-7.187676667;112.6891683
2023-07-19T16:36:49;0;P4;-7.187698333;112.68919
2023-07-19T16:39:49;0;P4;-7.187646667;112.6891567
2023-07-19T16:42:49;0;P4;-7.187636667;112.689185
2023-07-19T16:45:49;0;P4;-7.187671667;112.6891817
2023-07-19T16:48:49;0;P4;-7.187645;112.6891783
2023-07-19T16:51:49;0;P4;-7.18764;112.6891967
2023-07-19T16:54:49;0;P4;-7.187628333;112.68915
2023-07-19T16:57:49;0;P4;-7.187588333;112.6891417
2023-07-19T17:03:49;0;P4;-7.187616667;112.6891333
2023-07-19T17:06:49;0;P4;-7.187653333;112.6891167
2023-07-19T17:09:49;0;P4;-7.187626667;112.6891167
2023-07-19T17:15:49;0;P4;-7.187591667;112.6891417
2023-07-19T17:18:49;0;P4;-7.187643333;112.68913
2023-07-19T17:21:49;0;P4;-7.187676667;112.689135
2023-07-19T17:27:49;0;P4;-7.187668333;112.68912
2023-07-19T17:30:49;0;P4;-7.187685;112.6891333
2023-07-19T17:33:49;0;P4;-7.187641667;112.6891033
2023-07-19T17:39:49;0;P4;-7.18766;112.6890917
2023-07-19T17:42:49;0;P4;-7.187646667;112.6891133
2023-07-19T17:45:49;0;P4;-7.187641667;112.6891217
2023-07-19T17:51:49;0;P4;-7.187641667;112.6891017
2023-07-19T18:00:49;0;P4;-7.187626667;112.6890383
2023-07-19T18:03:49;0;P4;-7.187655;112.689085
2023-07-19T18:09:49;0;P4;-7.187665;112.6891167
2023-07-19T18:12:49;0;P4;-7.187623333;112.6890733
2023-07-19T18:15:49;0;P4;-7.18757;112.689045
2023-07-19T18:18:49;0;P4;-7.187655;112.6891133
2023-07-19T18:21:49;0;P4;-7.187573333;112.6890567
2023-07-19T18:24:49;0;P4;-7.187591667;112.6890483
2023-07-19T18:27:49;0;P4;-7.187581667;112.6890617
2023-07-19T18:30:49;0;P4;-7.187616667;112.6890667
2023-07-19T18:33:49;0;P4;-7.187615;112.6890567
2023-07-19T18:36:49;0;P4;-7.187653333;112.68906
2023-07-19T18:39:49;0;P4;-7.187641667;112.6891167
2023-07-19T18:42:49;0;P4;-7.187608333;112.689115
2023-07-19T18:45:49;0.1;P4;-7.187633333;112.6890833
2023-07-19T18:51:49;0;P4;-7.187633333;112.6890733
2023-07-19T18:57:49;0;P4;-7.187681667;112.689105
2023-07-19T19:00:49;0;P4;-7.187708333;112.689135
2023-07-19T19:03:49;0;P4;-7.18767;112.6890967
2023-07-19T19:09:49;0;P4;-7.187691667;112.6890983
2023-07-19T19:12:49;0;P4;-7.187726667;112.6891033
2023-07-19T19:15:49;0;P4;-7.187705;112.6891183
2023-07-19T19:21:49;0;P4;-7.187616667;112.689105
2023-07-19T19:27:49;0;P4;-7.187603333;112.6891217
2023-07-19T19:30:49;0;P4;-7.187638333;112.6891
2023-07-19T19:33:49;0;P4;-7.187638333;112.68907
2023-07-19T19:39:49;0;P4;-7.187578333;112.6890883
2023-07-19T19:42:49;0;P4;-7.187536667;112.6891233
2023-07-19T19:45:49;0;P4;-7.187545;112.6891417
2023-07-19T19:51:49;0;P4;-7.187553333;112.6891433
2023-07-19T19:54:49;0;P4;-7.18761;112.689105
2023-07-19T19:57:49;0;P4;-7.18759;112.68914
2023-07-19T20:00:49;0;P4;-7.187551667;112.6891217
2023-07-19T20:06:49;0;P4;-7.187616667;112.6891633
2023-07-19T20:09:49;0;P4;-7.187658333;112.6891433
2023-07-19T20:15:49;0;P4;-7.187655;112.689105
2023-07-19T20:18:49;0;P4;-7.187648333;112.689125
2023-07-19T20:21:49;0;P4;-7.187641667;112.689125
2023-07-19T20:27:49;0;P4;-7.187618333;112.6891433
2023-07-19T20:33:49;0;P4;-7.187605;112.6891533
2023-07-19T20:42:49;0;P4;-7.187575;112.68917
2023-07-19T20:45:49;0;P4;-7.187596667;112.689155
2023-07-19T20:51:49;0;P4;-7.187558333;112.6891183
2023-07-19T20:57:49;0;P4;-7.18762;112.6891133
2023-07-19T21:00:49;0;P4;-7.187625;112.6890967
2023-07-19T21:03:49;0;P4;-7.187636667;112.689135
2023-07-19T21:09:49;0;P4;-7.187626667;112.689085
2023-07-19T21:12:49;0;P4;-7.187618333;112.6890667
2023-07-19T21:15:49;0;P4;-7.187605;112.6890917
2023-07-19T21:21:49;0;P4;-7.18768;112.6890983
2023-07-19T21:24:49;0;P4;-7.187641667;112.6891117
2023-07-19T21:27:49;0;P4;-7.187621667;112.6890883
2023-07-19T21:30:49;0;P4;-7.187613333;112.6890917
2023-07-19T21:33:49;0;P4;-7.18764;112.6891667
2023-07-19T21:36:49;0;P4;-7.18767;112.6891467
2023-07-19T21:39:49;0;P4;-7.187633333;112.6891383
2023-07-19T21:42:49;0;P4;-7.187661667;112.6891567
2023-07-19T21:44:24;0;P4;-7.187638333;112.6891383
2023-07-19T21:44:33;0;P4;-7.187636667;112.68913
2023-07-19T21:44:45;0;P4;-7.187635;112.6891267
2023-07-19T21:44:55;0;P4;-7.187635;112.6891233
2023-07-19T21:45:04;0;P4;-7.187636667;112.6891167
2023-07-19T21:45:14;0;P4;-7.187633333;112.6891133
2023-07-19T21:45:24;0;P4;-7.187631667;112.6891117
2023-07-19T21:45:33;0;P4;-7.187628333;112.68911
2023-07-19T21:45:44;0;P4;-7.187633333;112.6891083
2023-07-19T21:45:55;0;P4;-7.187633333;112.68911
2023-07-19T21:46:04;0;P4;-7.187633333;112.6891117
2023-07-19T21:46:14;0;P4;-7.187633333;112.6891067
2023-07-19T21:46:24;0;P4;-7.187633333;112.6891033
2023-07-19T21:46:33;0;P4;-7.187631667;112.689105
2023-07-19T21:46:44;0;P4;-7.18763;112.68911
2023-07-19T21:46:55;0;P4;-7.187626667;112.6891167
2023-07-19T21:47:14;0;P4;-7.187625;112.6891167
2023-07-19T21:47:24;0;P4;-7.187623333;112.6891167
2023-07-19T21:47:44;0;P4;-7.187621667;112.6891217
2023-07-19T21:47:55;0;P4;-7.187621667;112.689125
2023-07-19T21:48:04;0;P4;-7.187623333;112.6891233
2023-07-19T21:48:14;0;P4;-7.187625;112.6891217
2023-07-19T21:48:24;0;P4;-7.187626667;112.6891233
2023-07-19T21:48:33;0;P4;-7.187631667;112.6891267
2023-07-19T21:48:45;0.1;P4;-7.187633333;112.6891283
2023-07-19T21:48:55;0;P4;-7.187633333;112.6891283
2023-07-19T21:49:04;0.1;P4;-7.18763;112.6891233
2023-07-19T21:49:14;0.1;P4;-7.18763;112.6891217
2023-07-19T21:49:24;0;P4;-7.18763;112.6891217
2023-07-19T21:49:33;0.1;P4;-7.187635;112.6891233
2023-07-19T21:49:45;0.1;P4;-7.187641667;112.689125
2023-07-19T21:49:55;0;P4;-7.187641667;112.6891217
2023-07-19T21:50:04;0;P4;-7.187638333;112.68912
2023-07-19T21:50:14;0.1;P4;-7.187636667;112.689115
2023-07-19T21:50:24;0;P4;-7.187636667;112.689115
2023-07-19T21:50:33;0;P4;-7.187633333;112.68912
2023-07-19T21:50:44;0;P4;-7.187626667;112.68912
2023-07-19T21:50:54;0;P4;-7.187623333;112.6891183
2023-07-19T21:51:04;0;P4;-7.187623333;112.6891117
2023-07-19T21:51:14;0;P4;-7.187623333;112.6891083
2023-07-19T21:51:24;0;P4;-7.187626667;112.689105
2023-07-19T21:51:33;0;P4;-7.187631667;112.689105
2023-07-19T21:51:44;0;P4;-7.187631667;112.6891
2023-07-19T21:51:54;0;P4;-7.187635;112.6890983
2023-07-19T21:52:04;0;P4;-7.187635;112.6891033
2023-07-19T21:52:14;0;P4;-7.187633333;112.6891033
2023-07-19T21:52:24;0;P4;-7.18763;112.6891033
2023-07-19T21:52:35;0;P4;-7.187633333;112.6891067
2023-07-19T21:52:44;0;P4;-7.187635;112.6891133
2023-07-19T21:52:54;0;P4;-7.187643333;112.6891233
2023-07-19T21:53:04;0;P4;-7.187651667;112.6891317
2023-07-19T21:53:14;0;P4;-7.187656667;112.68914
2023-07-19T21:53:24;0;P4;-7.187656667;112.6891417
2023-07-19T21:53:35;0;P4;-7.187658333;112.6891433
2023-07-19T21:53:44;0;P4;-7.187658333;112.68914
2023-07-19T21:53:54;0;P4;-7.187661667;112.689135
2023-07-19T21:54:05;0;P4;-7.187661667;112.689135
2023-07-19T21:54:14;0;P4;-7.18766;112.689135
2023-07-19T21:54:24;0;P4;-7.187655;112.689135
2023-07-19T21:54:35;0;P4;-7.187653333;112.6891283
2023-07-19T21:54:44;0;P4;-7.187648333;112.6891217
2023-07-19T21:54:54;0;P4;-7.187645;112.6891183
2023-07-19T21:55:05;0;P4;-7.187643333;112.689115
2023-07-19T21:55:14;0;P4;-7.187641667;112.689115
2023-07-19T21:55:24;0;P4;-7.187638333;112.6891183
2023-07-19T21:55:35;0;P4;-7.187636667;112.6891183
2023-07-19T21:55:44;0;P4;-7.187635;112.6891167
2023-07-19T21:55:54;0;P4;-7.187635;112.689115
2023-07-19T21:56:05;0;P4;-7.187635;112.6891133
2023-07-19T21:56:14;0;P4;-7.187633333;112.6891133
2023-07-19T21:56:24;0;P4;-7.18763;112.6891067
2023-07-19T21:56:34;0;P4;-7.187633333;112.6891033
2023-07-19T21:56:44;0;P4;-7.187641667;112.6891033
2023-07-19T21:56:53;0;P4;-7.187641667;112.6891067
2023-07-19T21:57:05;0;P4;-7.187641667;112.6891067
2023-07-19T21:57:14;0;P4;-7.187641667;112.6891067
2023-07-19T21:57:24;0;P4;-7.187645;112.6891067
2023-07-19T21:57:34;0;P4;-7.187643333;112.689105
2023-07-19T21:57:44;0;P4;-7.18764;112.6891
2023-07-19T21:57:53;0;P4;-7.187638333;112.6890967
2023-07-19T21:58:05;0;P4;-7.187636667;112.6890933
2023-07-19T21:58:14;0;P4;-7.187631667;112.689095
2023-07-19T21:58:24;0;P4;-7.187625;112.6890983
2023-07-19T21:58:34;0;P4;-7.187623333;112.6891017
2023-07-19T21:58:43;0;P4;-7.187623333;112.6891067
2023-07-19T21:58:53;0;P4;-7.187626667;112.6891083
2023-07-19T21:59:05;0;P4;-7.187633333;112.689105
2023-07-19T21:59:14;0;P4;-7.187636667;112.6891017
2023-07-19T21:59:25;0;P4;-7.18764;112.6891067
2023-07-19T21:59:34;0;P4;-7.187645;112.6891133
2023-07-19T21:59:43;0;P4;-7.187645;112.6891117
2023-07-19T21:59:53;0;P4;-7.187646667;112.68911
2023-07-19T22:00:05;0;P4;-7.187655;112.68911
2023-07-19T22:00:14;0;P4;-7.187658333;112.6891117
2023-07-19T22:00:25;0;P4;-7.187661667;112.6891133
2023-07-19T22:00:34;0;P4;-7.187663333;112.6891133
2023-07-19T22:00:43;0;P4;-7.187663333;112.6891167
2023-07-19T22:00:53;0;P4;-7.18767;112.6891233
2023-07-19T22:01:05;0;P4;-7.18767;112.689125
2023-07-19T22:01:13;0;P4;-7.18767;112.6891217
2023-07-19T22:01:25;0;P4;-7.187673333;112.6891217
2023-07-19T22:01:34;0;P4;-7.187671667;112.6891233
2023-07-19T22:01:43;0;P4;-7.187671667;112.6891267
2023-07-19T22:01:53;0;P4;-7.187671667;112.6891283
2023-07-19T22:02:05;0;P4;-7.187671667;112.689125
2023-07-19T22:02:13;0;P4;-7.187673333;112.6891267
2023-07-19T22:02:25;0;P4;-7.187673333;112.68913
2023-07-19T22:02:34;0;P4;-7.187673333;112.6891283
2023-07-19T22:02:44;0;P4;-7.187673333;112.6891217
2023-07-19T22:02:54;0;P4;-7.18768;112.689125
2023-07-19T22:03:05;0;P4;-7.18768;112.68913
2023-07-19T22:03:13;0;P4;-7.18768;112.6891317
2023-07-19T22:03:25;0;P4;-7.187683333;112.6891267
2023-07-19T22:03:34;0;P4;-7.18769;112.68913
2023-07-19T22:03:44;0;P4;-7.187693333;112.689135
2023-07-19T22:03:54;0;P4;-7.187691667;112.6891383
2023-07-19T22:04:05;0;P4;-7.187693333;112.6891417
2023-07-19T22:04:13;0;P4;-7.187695;112.6891417
2023-07-19T22:04:24;0;P4;-7.187698333;112.68914
2023-07-19T22:04:34;0;P4;-7.1877;112.6891383
2023-07-19T22:04:44;0;P4;-7.187696667;112.6891367
2023-07-19T22:04:54;0;P4;-7.187691667;112.6891283
2023-07-19T22:05:05;0;P4;-7.187691667;112.6891183
2023-07-19T22:05:13;0;P4;-7.187683333;112.68911
2023-07-19T22:05:24;0;P4;-7.18768;112.6891033
2023-07-19T22:05:34;0;P4;-7.187676667;112.6891
2023-07-19T22:05:44;0;P4;-7.18767;112.689095
2023-07-19T22:05:54;0;P4;-7.18767;112.6890967
2023-07-19T22:06:05;0;P4;-7.187668333;112.6891
2023-07-19T22:06:13;0;P4;-7.187671667;112.689105
2023-07-19T22:06:24;0;P4;-7.187673333;112.6891133
2023-07-19T22:06:34;0;P4;-7.187673333;112.6891183
2023-07-19T22:06:43;0;P4;-7.187668333;112.6891233
2023-07-19T22:06:54;0.1;P4;-7.187663333;112.6891317
2023-07-19T22:07:05;0.1;P4;-7.187658333;112.6891383
2023-07-19T22:07:13;0.2;P4;-7.187646667;112.689145
2023-07-19T22:07:24;0.3;P4;-7.187636667;112.6891533
2023-07-19T22:07:34;0.4;P4;-7.187616667;112.6891683
2023-07-19T22:07:43;0.5;P4;-7.187601667;112.6891883
2023-07-19T22:07:54;0.6;P4;-7.187573333;112.6892167
2023-07-19T22:08:05;0.8;P4;-7.18754;112.6892433
2023-07-19T22:08:13;0.8;P4;-7.187511667;112.6892617
2023-07-19T22:08:24;0.9;P4;-7.187475;112.6892933
2023-07-19T22:08:34;0.9;P4;-7.187443333;112.68932
2023-07-19T22:08:43;1;P4;-7.187406667;112.6893517
2023-07-19T22:08:54;1;P4;-7.18737;112.6893867
2023-07-19T22:09:05;1.1;P5;-7.187325;112.68942
2023-07-19T22:09:15;1.1;P5;-7.187278333;112.6894467
2023-07-19T22:09:24;1.1;P5;-7.18724;112.6894667
2023-07-19T22:09:34;1.1;P5;-7.18719;112.68949
2023-07-19T22:09:43;1.1;P5;-7.187146667;112.689505
2023-07-19T22:09:54;1.1;P5;-7.187091667;112.6895233
2023-07-19T22:10:05;1.2;P5;-7.187036667;112.6895383
2023-07-19T22:10:15;1.2;P5;-7.18698;112.6895517
2023-07-19T22:10:24;1.3;P5;-7.186926667;112.6895667
2023-07-19T22:10:34;1.4;P5;-7.186868333;112.6895767
2023-07-19T22:10:43;1.5;P5;-7.1868;112.6895883
2023-07-19T22:10:54;1.5;P5;-7.186726667;112.6895967
2023-07-19T22:11:05;1.6;P5;-7.186641667;112.6896067
2023-07-19T22:11:24;1.8;P5;-7.18648;112.6896217
2023-07-19T22:11:33;1.9;P5;-7.186401667;112.68963
2023-07-19T22:11:43;2;P5;-7.186308333;112.6896433
2023-07-19T22:11:55;2;P5;-7.186201667;112.6896617
2023-07-19T22:12:05;2.1;P5;-7.18609;112.689685
2023-07-19T22:12:17;2.2;P5;-7.185971667;112.6897217
2023-07-19T22:12:24;2.2;P5;-7.185913333;112.689745
2023-07-19T22:12:31;2.3;P5;-7.185845;112.6897783
2023-07-19T22:12:38;2.3;P5;-7.185776667;112.689815
2023-07-19T22:12:43;2.3;P5;-7.18573;112.6898467
2023-07-19T22:12:51;2.4;P5;-7.185655;112.6899
2023-07-19T22:12:57;2.4;P5;-7.185585;112.6899583
2023-07-19T22:13:05;2.4;P5;-7.185526667;112.6900133
2023-07-19T22:13:11;2.5;P5;-7.18548;112.6900633
2023-07-19T22:13:17;2.5;P5;-7.185435;112.6901167
2023-07-19T22:13:24;2.5;P5;-7.185386667;112.6901867
2023-07-19T22:13:31;2.5;P5;-7.185343333;112.69026
2023-07-19T22:13:37;2.5;P5;-7.18531;112.690325
2023-07-19T22:13:43;2.6;P5;-7.185281667;112.6903917
2023-07-19T22:13:51;2.6;P5;-7.185248333;112.690485
2023-07-19T22:13:58;2.6;P5;-7.185226667;112.6905567
2023-07-19T22:14:05;2.6;P5;-7.185208333;112.6906533
2023-07-19T22:14:11;2.6;P5;-7.185198333;112.690715
2023-07-19T22:14:18;2.6;P5;-7.185191667;112.6908
2023-07-19T22:14:24;2.6;P5;-7.185191667;112.690875
2023-07-19T22:14:31;2.6;P5;-7.185198333;112.690975
2023-07-19T22:14:37;2.6;P5;-7.185206667;112.6910467
2023-07-19T22:14:43;2.5;P5;-7.185218333;112.6911183
2023-07-19T22:14:51;2.4;P5;-7.185238333;112.6912
2023-07-19T22:14:57;2.3;P5;-7.185256667;112.691255
2023-07-19T22:15:05;2;P5;-7.185281667;112.6913183
2023-07-19T22:15:11;1.9;P5;-7.185298333;112.691355
2023-07-19T22:15:18;1.8;P5;-7.18532;112.6914017
2023-07-19T22:15:34;1.5;P5;-7.185373333;112.69149
2023-07-19T22:15:41;1.4;P5;-7.185396667;112.6915233
2023-07-19T22:15:48;1.3;P5;-7.185421667;112.6915533
2023-07-19T22:15:55;1.1;P5;-7.185443333;112.69158
2023-07-19T22:16:01;1;P5;-7.18546;112.6916
2023-07-19T22:16:07;0.9;P5;-7.185478333;112.691615
2023-07-19T22:16:15;0.8;P5;-7.185501667;112.6916317
2023-07-19T22:16:24;0.7;P5;-7.185526667;112.6916433
2023-07-19T22:16:34;0.5;P5;-7.18555;112.6916467
2023-07-19T22:16:43;0.5;P5;-7.18557;112.6916417
2023-07-19T22:16:55;0.6;P5;-7.18559;112.6916167
2023-07-19T22:17:05;0.8;P5;-7.185605;112.6915717
2023-07-19T22:17:15;1;P5;-7.185596667;112.6915183
2023-07-19T22:17:21;1.2;P5;-7.185585;112.6914883
2023-07-19T22:17:27;1.4;P5;-7.18556;112.6914417
2023-07-19T22:17:34;1.6;P5;-7.185525;112.6914
2023-07-19T22:17:43;2;P5;-7.185463333;112.6913267
2023-07-19T22:17:54;2.5;P5;-7.185371667;112.6912233
2023-07-19T22:18:05;2.9;P5;-7.185246667;112.6911017
2023-07-19T22:18:15;3.3;P5;-7.185128333;112.6909917
2023-07-19T22:18:34;3.9;P5;-7.184878333;112.6907467
2023-07-19T22:18:43;4.2;P5;-7.184746667;112.6906183
2023-07-19T22:18:54;4.5;P5;-7.184593333;112.6904617
2023-07-19T22:19:05;4.8;P5;-7.1844;112.6902667
2023-07-19T22:19:15;5;P5;-7.184248333;112.69011
2023-07-19T22:19:34;5.5;P5;-7.183898333;112.689755
2023-07-19T22:19:43;5.7;P5;-7.183703333;112.68956
2023-07-19T22:19:54;5.9;P5;-7.183481667;112.6893417
2023-07-19T22:20:05;6.2;P5;-7.183255;112.6891183
2023-07-19T22:20:15;6.4;P5;-7.183043333;112.688905
2023-07-19T22:20:34;6.7;P5;-7.182641667;112.68852
2023-07-19T22:20:43;6.8;P5;-7.182411667;112.6883017
2023-07-19T22:20:54;6.9;P5;-7.182186667;112.688055
2023-07-19T22:21:05;7.2;P5;-7.181925;112.6877833
2023-07-19T22:21:15;7.5;P5;-7.181643333;112.6875133
2023-07-19T22:21:24;7.8;P5;-7.18139;112.687305
2023-07-19T22:21:34;8;P5;-7.181115;112.687065
2023-07-19T22:21:43;8.2;P5;-7.180848333;112.6868417
2023-07-19T22:21:54;8.5;P5;-7.180531667;112.6865533
2023-07-19T22:22:05;8.7;P5;-7.180201667;112.6862633
2023-07-19T22:22:15;8.9;P5;-7.179868333;112.68601
2023-07-19T22:22:24;9.1;P5;-7.179596667;112.6858017
2023-07-19T22:22:43;9.4;P5;-7.178945;112.685295
2023-07-19T22:22:54;9.6;P5;-7.178495;112.685005
2023-07-19T22:23:05;9.7;P5;-7.178051667;112.68475
2023-07-19T22:23:15;9.9;P5;-7.177655;112.6845083
2023-07-19T22:23:24;10;P5;-7.177293333;112.6842917
2023-07-19T22:23:35;10.1;P5;-7.176843333;112.6840333
2023-07-19T22:23:45;10.2;P5;-7.176423333;112.6837983
2023-07-19T22:23:55;10.3;P5;-7.176035;112.683595
2023-07-19T22:24:05;10.4;P5;-7.17556;112.683325
2023-07-19T22:24:14;10.5;P5;-7.175175;112.6831
2023-07-19T22:24:24;10.6;P5;-7.174793333;112.6828733
2023-07-19T22:24:35;10.7;P5;-7.174333333;112.6826067
2023-07-19T22:24:55;10.8;P5;-7.173456667;112.682085
2023-07-19T22:25:03;10.8;P5;-7.173108333;112.68189
2023-07-19T22:25:14;10.9;P5;-7.17263;112.6816033
2023-07-19T22:25:24;11;P5;-7.172181667;112.6813483
2023-07-19T22:25:35;11;P5;-7.171735;112.6810867
2023-07-19T22:25:45;11.1;P5;-7.1713;112.6808233
2023-07-19T22:25:55;11.1;P5;-7.170848333;112.6805683
2023-07-19T22:26:03;11.1;P5;-7.170436667;112.6803317
2023-07-19T22:26:14;11.2;P5;-7.169883333;112.680015
2023-07-19T22:26:24;11.2;P5;-7.16948;112.679785
2023-07-19T22:26:35;11.3;P5;-7.16898;112.679505
2023-07-19T22:26:55;11.3;P5;-7.168148333;112.6789817
2023-07-19T22:27:03;11.3;P5;-7.16773;112.6787433
2023-07-19T22:27:14;11.4;P5;-7.167218333;112.678455
2023-07-19T22:27:24;11.4;P5;-7.166805;112.678215
2023-07-19T22:27:33;11.4;P5;-7.166348333;112.6779467
2023-07-19T22:27:45;11.4;P5;-7.165838333;112.67766
2023-07-19T22:28:14;11.5;P5;-7.164438333;112.676845
2023-07-19T22:28:24;11.5;P5;-7.163981667;112.6765783
2023-07-19T22:28:33;11.5;P5;-7.163578333;112.67635
2023-07-19T22:28:45;11.5;P5;-7.163058333;112.6760633
2023-07-19T22:28:55;11.6;P5;-7.162586667;112.6757883
2023-07-19T22:29:05;11.6;P5;-7.162141667;112.6755067
2023-07-19T22:29:24;11.6;P5;-7.161268333;112.674995
2023-07-19T22:29:34;11.6;P5;-7.1608;112.6747
2023-07-19T22:29:45;11.6;P5;-7.160231667;112.6743767
2023-07-19T22:29:55;11.7;P5;-7.15975;112.6741217
2023-07-19T22:30:05;11.7;P5;-7.159263333;112.67387
2023-07-19T22:30:15;11.7;P5;-7.15884;112.673625
2023-07-19T22:30:24;11.7;P5;-7.158343333;112.6733833
2023-07-19T22:30:34;11.8;P5;-7.157893333;112.6731617
2023-07-19T22:30:45;11.8;P5;-7.15735;112.6729
2023-07-19T22:30:55;11.8;P5;-7.156868333;112.6726583
2023-07-19T22:31:05;11.8;P5;-7.156381667;112.67242
2023-07-19T22:31:14;11.8;P5;-7.155878333;112.6721833
2023-07-19T22:31:24;11.8;P5;-7.155436667;112.671975
2023-07-19T22:31:34;11.8;P5;-7.15493;112.6717433
2023-07-19T22:31:45;11.8;P5;-7.154325;112.67147
2023-07-19T22:31:55;11.8;P5;-7.15388;112.6712683
2023-07-19T22:32:05;11.8;P5;-7.153391667;112.6710383
2023-07-19T22:32:15;11.8;P5;-7.15285;112.6707867
2023-07-19T22:32:24;11.8;P5;-7.152453333;112.6706
2023-07-19T22:32:34;11.8;P5;-7.15196;112.6703767
2023-07-19T22:32:45;11.8;P5;-7.15141;112.6701267
2023-07-19T22:32:55;11.8;P5;-7.150905;112.66989
2023-07-19T22:33:05;11.8;P5;-7.150345;112.6696183
2023-07-19T22:33:15;11.8;P5;-7.149845;112.6693767
2023-07-19T22:33:24;11.8;P5;-7.14941;112.6691633
2023-07-19T22:33:33;11.8;P5;-7.148981667;112.6689567
2023-07-19T22:33:45;11.8;P5;-7.148406667;112.668695
2023-07-19T22:33:55;11.8;P5;-7.147885;112.66846
2023-07-19T22:34:05;11.8;P5;-7.147391667;112.6682283
2023-07-19T22:34:15;11.8;P5;-7.146836667;112.66797
2023-07-19T22:34:24;11.8;P5;-7.14644;112.6677817
2023-07-19T22:34:33;11.8;P5;-7.145948333;112.6675367
2023-07-19T22:34:45;11.8;P5;-7.145353333;112.6672417
2023-07-19T22:34:55;11.8;P5;-7.144853333;112.6670017
2023-07-19T22:35:05;11.8;P5;-7.144378333;112.6667617
2023-07-19T22:35:15;11.7;P5;-7.143895;112.6665367
2023-07-19T22:35:24;11.7;P5;-7.143443333;112.6663233
2023-07-19T22:35:35;11.7;P5;-7.142938333;112.6660867
2023-07-19T22:35:45;11.7;P5;-7.142446667;112.66586
2023-07-19T22:35:55;11.7;P5;-7.14196;112.6656433
2023-07-19T22:36:05;11.8;P5;-7.141476667;112.6654283
2023-07-19T22:36:15;11.8;P5;-7.140981667;112.6652017
2023-07-19T22:36:24;11.8;P5;-7.140506667;112.664985
2023-07-19T22:36:34;11.9;P5;-7.139878333;112.6647033
2023-07-19T22:36:44;11.9;P5;-7.139433333;112.66449
2023-07-19T22:36:55;11.9;P5;-7.138895;112.6642367
2023-07-19T22:37:05;11.9;P5;-7.138396667;112.6639883
2023-07-19T22:37:15;12;P5;-7.1379;112.66374
2023-07-19T22:37:24;12;P5;-7.137505;112.6635433
2023-07-19T22:37:44;12;P5;-7.136528333;112.6630533
2023-07-19T22:37:55;12;P5;-7.135978333;112.6627883
2023-07-19T22:38:05;11.9;P5;-7.135415;112.6625367
2023-07-19T22:38:15;11.9;P5;-7.134915;112.662295
2023-07-19T22:38:24;11.8;P5;-7.134486667;112.6620783
2023-07-19T22:38:34;11.7;P5;-7.134003333;112.6618267
2023-07-19T22:38:44;11.7;P5;-7.133516667;112.6615783
2023-07-19T22:38:55;11.7;P5;-7.133021667;112.66134
2023-07-19T22:39:05;11.8;P5;-7.132486667;112.6610733
2023-07-19T22:39:15;11.9;P5;-7.13203;112.6608667
2023-07-19T22:39:24;11.9;P5;-7.131555;112.6606867
2023-07-19T22:39:35;11.9;P5;-7.131;112.660465
2023-07-19T22:39:44;11.9;P5;-7.130543333;112.660275
2023-07-19T22:39:55;11.9;P5;-7.129906667;112.6600683
2023-07-19T22:40:05;11.9;P5;-7.129361667;112.6599217
2023-07-19T22:40:15;11.9;P5;-7.128821667;112.6597783
2023-07-19T22:40:24;12;P5;-7.128346667;112.65964
2023-07-19T22:40:35;12;P5;-7.127751667;112.6594933
2023-07-19T22:40:44;12;P5;-7.127255;112.6593867
2023-07-19T22:40:55;12;P5;-7.126706667;112.6592833
2023-07-19T22:41:05;11.9;P5;-7.126166667;112.65918
2023-07-19T22:41:15;11.8;P5;-7.125631667;112.659095
2023-07-19T22:41:25;11.8;P5;-7.125103333;112.6590317
