timestamp;lat [deg];lon [deg];sog [kn];draught [m];heading [deg];cog [deg];STATE;GERAKAN
2023-09-03T15:46:19;-6.820568333;112.7565317;5.2;-1;220;224.1;P0;
2023-09-03T15:46:39;-6.820938333;112.75618;5.2;-1;220;224.1;P0;
2023-09-03T15:46:49;-6.82112;112.7560083;5.2;-1;220;222.7;P0;
2023-09-03T15:47:09;-6.821493333;112.7556667;5.2;-1;220;222.3;P0;
2023-09-03T15:47:28;-6.821841667;112.7553383;5.2;-1;220;222.8;P0;
2023-09-03T15:47:39;-6.822035;112.7551467;5.2;-1;219;224.1;P0;
2023-09-03T15:47:49;-6.82221;112.7549767;5.2;-1;219;224.9;P0;
2023-09-03T15:48:19;-6.822733333;112.75446;5.2;-1;216;223.4;P0;
2023-09-03T15:48:39;-6.823118333;112.7541233;5.2;-1;214;221.7;P0;
2023-09-03T15:48:49;-6.823311667;112.7539533;5.2;-1;213;220.8;P0;
2023-09-03T15:49:09;-6.82368;112.75367;5.2;-1;211;217.5;P0;
2023-09-03T15:49:19;-6.823858333;112.7535433;5.1;-1;211;216.4;P0;
2023-09-03T15:49:30;-6.824081667;112.7533717;5.1;-1;211;215.4;P0;
2023-09-03T15:49:49;-6.824478333;112.7530933;5.1;-1;210;213.9;P0;
2023-09-03T15:50:09;-6.82489;112.7528267;5.1;-1;210;212.5;P0;
2023-09-03T15:50:19;-6.825075;112.7527083;5.1;-1;210;212.5;P0;
2023-09-03T15:50:30;-6.825298333;112.752565;5.1;-1;210;212.8;P0;
2023-09-03T15:50:49;-6.825706667;112.75231;5.1;-1;210;212;P0;
2023-09-03T15:51:09;-6.82612;112.752065;5.1;-1;210;211.4;P0;
2023-09-03T15:51:49;-6.826945;112.75157;5.1;-1;210;210.9;P0;
2023-09-03T15:52:09;-6.827365;112.7513233;5.1;-1;210;210.1;P0;
2023-09-03T15:52:30;-6.827778333;112.7510783;5.1;-1;210;210.7;P0;
2023-09-03T15:52:49;-6.828196667;112.7508333;5.2;-1;210;210.8;P0;
2023-09-03T15:53:09;-6.828618333;112.7505883;5.2;-1;210;209.9;P0;
2023-09-03T15:53:30;-6.829045;112.7503483;5.2;-1;210;209.7;P0;
2023-09-03T15:53:49;-6.82947;112.750105;5.2;-1;210;210.3;P0;
2023-09-03T15:53:59;-6.829683333;112.7499817;5.2;-1;210;210.2;P0;
2023-09-03T15:54:09;-6.829898333;112.74986;5.2;-1;210;209.9;P0;
2023-09-03T15:54:29;-6.830325;112.7496117;5.2;-1;210;210;P0;
2023-09-03T15:54:39;-6.830538333;112.749485;5.2;-1;210;210;P0;
2023-09-03T15:54:49;-6.830753333;112.74936;5.2;-1;210;209.8;P0;
2023-09-03T15:54:59;-6.83097;112.7492383;5.2;-1;210;209.5;P0;
2023-09-03T15:55:09;-6.831181667;112.7491183;5.2;-1;210;209.6;P0;
2023-09-03T15:55:29;-6.831601667;112.748865;5.3;-1;209;212.1;P0;
2023-09-03T15:55:39;-6.83181;112.7487267;5.3;-1;208;213.4;P0;
2023-09-03T15:55:49;-6.832025;112.74858;5.4;-1;206;214;P0;
2023-09-03T15:55:59;-6.832248333;112.748445;5.5;-1;205;212.6;P0;
2023-09-03T15:57:09;-6.833916667;112.7476067;5.8;-1;198;206;P1;
2023-09-03T15:57:40;-6.834678333;112.747255;5.9;-1;193;201.8;P1;
2023-09-03T15:57:59;-6.83522;112.7470733;5.9;-1;190;198.5;P1;
2023-09-03T15:58:29;-6.836048333;112.7468833;6.1;-1;190;191.8;P1;
2023-09-03T15:59:40;-6.838068333;112.7465283;6.4;-1;190;189.4;P1;
2023-09-03T16:00:09;-6.838961667;112.746345;6.5;-1;187;192.8;P1;
2023-09-03T16:00:19;-6.839266667;112.7462883;6.5;-1;186;190.3;P1;
2023-09-03T16:00:29;-6.83957;112.746245;6.5;-1;185;188.7;P1;
2023-09-03T16:00:40;-6.839875;112.7462117;6.5;-1;185;186.6;P1;
2023-09-03T16:00:59;-6.84049;112.7461633;6.6;-1;185;185.4;P1;
2023-09-03T16:01:09;-6.840803333;112.7461367;6.6;-1;185;185.3;P1;
2023-09-03T16:01:19;-6.841121667;112.74611;6.7;-1;185;184.8;P1;
2023-09-03T16:01:29;-6.84144;112.74609;6.7;-1;184;184.4;P1;
2023-09-03T16:01:40;-6.841755;112.7460683;6.8;-1;185;183.6;P1;
2023-09-03T16:01:50;-6.842073333;112.746055;6.8;-1;185;183;P1;
2023-09-03T16:02:00;-6.842391667;112.746035;6.8;-1;185;184;P1;
2023-09-03T16:02:19;-6.843036667;112.7459833;6.9;-1;185;184;P1;
2023-09-03T16:02:40;-6.843686667;112.745945;7;-1;185;183.7;P1;
2023-09-03T16:02:50;-6.844018333;112.745915;7;-1;185;183.5;P1;
2023-09-03T16:03:00;-6.844348333;112.7459;7;-1;185;183.2;P1;
2023-09-03T16:03:19;-6.845011667;112.7458683;7.1;-1;185;183.5;P1;
2023-09-03T16:03:29;-6.845343333;112.7458483;7.1;-1;185;183.6;P1;
2023-09-03T16:03:40;-6.845676667;112.745825;7.2;-1;185;183.8;P1;
2023-09-03T16:03:50;-6.846023333;112.7458067;7.2;-1;185;183.8;P1;
2023-09-03T16:04:09;-6.846716667;112.74577;7.5;-1;185;182.9;P1;
2023-09-03T16:04:10;-6.846716667;112.74577;7.5;-1;185;182.9;P1;
2023-09-03T16:04:19;-6.847076667;112.745755;7.6;-1;185;182.6;P1;
2023-09-03T16:04:29;-6.847438333;112.74573;7.7;-1;185;183.8;P1;
2023-09-03T16:04:50;-6.84818;112.7456867;7.9;-1;185;183.1;P1;
2023-09-03T16:05:00;-6.848558333;112.7456683;8;-1;185;182.7;P1;
2023-09-03T16:05:19;-6.849325;112.745615;8.3;-1;185;184.1;P1;
2023-09-03T16:05:29;-6.849716667;112.7455917;8.3;-1;185;183.5;P1;
2023-09-03T16:05:40;-6.850113333;112.7455767;8.4;-1;185;182.4;P1;
2023-09-03T16:06:08;-6.851293333;112.745505;8.8;-1;185;184.4;P1;
2023-09-03T16:07:00;-6.85349;112.7453783;9.5;-1;185;183.5;P1;
2023-09-03T16:08:00;-6.856265;112.74521;10.1;-1;185;183.9;P1;
2023-09-03T16:08:30;-6.857703333;112.7451133;10.3;-1;185;184.4;P1;
2023-09-03T16:08:40;-6.858185;112.7450783;10.3;-1;185;183.8;P1;
2023-09-03T16:08:50;-6.858673333;112.74506;10.4;-1;186;182;P1;
2023-09-03T16:09:00;-6.859161667;112.7450483;10.4;-1;187;181.6;P1;
2023-09-03T16:11:18;-6.865996667;112.74394;10.7;-1;200;196.1;P1;
2023-09-03T16:15:39;-6.878393333;112.7396383;10.8;-1;202;200.2;P1;
2023-09-03T16:16:28;-6.880765;112.7387267;10.9;-1;202;200.9;P1;
2023-09-03T16:16:40;-6.881285;112.7385267;10.8;-1;202;201.2;P1;
2023-09-03T16:16:50;-6.881758333;112.7383417;10.8;-1;202;201.3;P1;
2023-09-03T16:16:59;-6.882231667;112.73816;10.8;-1;202;200.9;P1;
2023-09-03T16:17:08;-6.882661667;112.7379983;10.8;-1;202;200.5;P1;
2023-09-03T16:17:30;-6.88365;112.7376133;10.8;-1;202;201.5;P1;
2023-09-03T16:17:50;-6.88459;112.7372583;10.8;-1;202;200.9;P1;
2023-09-03T16:17:59;-6.885063333;112.7370817;10.8;-1;202;201;P1;
2023-09-03T16:18:08;-6.885486667;112.73692;10.7;-1;202;200.8;P1;
2023-09-03T16:18:18;-6.885958333;112.736745;10.7;-1;202;200.4;P1;
2023-09-03T16:18:29;-6.886473333;112.7365517;10.7;-1;202;200.6;P1;
2023-09-03T16:18:40;-6.88694;112.7363717;10.7;-1;202;201.3;P1;
2023-09-03T16:18:59;-6.887878333;112.7360117;10.7;-1;202;200.9;P1;
2023-09-03T16:19:08;-6.888303333;112.735855;10.7;-1;202;200.3;P1;
2023-09-03T16:19:29;-6.889285;112.7354717;10.6;-1;201;201.9;P1;
2023-09-03T16:19:40;-6.889748333;112.73529;10.6;-1;200;201.3;P1;
2023-09-03T16:19:50;-6.890213333;112.7351267;10.6;-1;200;199.4;P1;
2023-09-03T16:19:59;-6.890678333;112.7349633;10.5;-1;200;199.3;P1;
2023-09-03T16:20:08;-6.8911;112.7348183;10.5;-1;200;199;P1;
2023-09-03T16:20:18;-6.891568333;112.734655;10.5;-1;200;198.9;P1;
2023-09-03T16:20:29;-6.892085;112.7344867;10.5;-1;200;198.4;P1;
2023-09-03T16:20:40;-6.892551667;112.7343367;10.5;-1;200;198;P1;
2023-09-03T16:20:50;-6.89302;112.7341817;10.5;-1;200;198;P1;
2023-09-03T16:20:59;-6.893483333;112.734025;10.5;-1;200;198.5;P1;
2023-09-03T16:21:09;-6.893946667;112.7338667;10.5;-1;200;198.9;P1;
2023-09-03T16:21:18;-6.894366667;112.7337283;10.5;-1;200;198.4;P1;
2023-09-03T16:21:29;-6.89483;112.7335783;10.4;-1;200;198.1;P1;
2023-09-03T16:21:50;-6.895806667;112.73327;10.4;-1;200;197.6;P1;
2023-09-03T16:22:09;-6.896736667;112.7329633;10.4;-1;199;198.9;P1;
2023-09-03T16:23:09;-6.899516667;112.7320967;10.3;-1;200;197.1;P1;
2023-09-03T16:29:08;-6.915573333;112.7263467;10;-1;202;201.6;P1;
2023-09-03T16:29:19;-6.916013333;112.7261833;10;-1;202;200.9;P1;
2023-09-03T16:29:38;-6.916853333;112.7258717;10;-1;202;200.4;P1;
2023-09-03T16:29:50;-6.917386667;112.725675;10.1;-1;202;200.6;P1;
2023-09-03T16:30:00;-6.917826667;112.72551;10.1;-1;202;200.5;P1;
2023-09-03T16:30:08;-6.918223333;112.725365;10.1;-1;202;200.7;P1;
2023-09-03T16:30:29;-6.91915;112.7250033;10.1;-1;201;201.4;P1;
2023-09-03T16:30:38;-6.919506667;112.72487;10.1;-1;201;200.5;P1;
2023-09-03T16:30:50;-6.920041667;112.7246733;10.1;-1;201;200.2;P1;
2023-09-03T16:31:00;-6.920481667;112.7245067;10.1;-1;201;200.5;P1;
2023-09-03T16:31:08;-6.92088;112.7243533;10.2;-1;201;200.9;P1;
2023-09-03T16:31:19;-6.921373333;112.7241783;10.2;-1;201;199.9;P1;
2023-09-03T16:31:29;-6.921823333;112.72401;10.2;-1;201;200.5;P1;
2023-09-03T16:31:38;-6.922181667;112.7238767;10.2;-1;201;200.7;P1;
2023-09-03T16:31:50;-6.922723333;112.7236817;10.2;-1;201;199.9;P1;
2023-09-03T16:32:00;-6.923166667;112.72351;10.2;-1;201;200.9;P1;
2023-09-03T16:32:19;-6.924058333;112.7231667;10.2;-1;201;200.6;P1;
2023-09-03T16:32:29;-6.924503333;112.7229983;10.2;-1;201;200.7;P1;
2023-09-03T16:32:40;-6.924943333;112.7228233;10.2;-1;201;201.9;P1;
2023-09-03T16:32:50;-6.925385;112.722645;10.2;-1;201;201.9;P1;
2023-09-03T16:33:00;-6.92583;112.72248;10.1;-1;201;200.9;P1;
2023-09-03T16:33:19;-6.926713333;112.7221433;10.1;-1;201;201.4;P1;
2023-09-03T16:33:29;-6.927155;112.721965;10.1;-1;201;201.8;P1;
2023-09-03T16:33:40;-6.927595;112.721795;10.1;-1;201;201.2;P1;
2023-09-03T16:33:50;-6.928036667;112.7216217;10.1;-1;201;201.4;P1;
2023-09-03T16:34:00;-6.928471667;112.7214383;10.1;-1;201;202.5;P1;
2023-09-03T16:34:08;-6.928868333;112.7212733;10.1;-1;200;202.5;P1;
2023-09-03T16:34:19;-6.929353333;112.7210833;10.1;-1;201;201.5;P1;
2023-09-03T16:34:30;-6.929796667;112.7209033;10.1;-1;200;202;P1;
2023-09-03T16:34:40;-6.93023;112.72071;10;-1;199;203.7;P1;
2023-09-03T16:34:50;-6.930663333;112.72053;10;-1;198;202.6;P1;
2023-09-03T16:35:00;-6.931105;112.72037;10;-1;198;200.3;P1;
2023-09-03T16:35:08;-6.931501667;112.7202233;10;-1;198;200.4;P1;
2023-09-03T16:35:19;-6.931988333;112.7200517;10;-1;198;199.4;P1;
2023-09-03T16:35:30;-6.93243;112.719895;10;-1;198;199.2;P1;
2023-09-03T16:35:40;-6.932873333;112.7197383;10;-1;511;199.4;P1;
2023-09-03T16:35:50;-6.933318333;112.71958;10;-1;511;199.6;P1;
2023-09-03T16:35:59;-6.933715;112.71944;10;-1;511;199.5;P1;
2023-09-03T16:36:10;-6.9342;112.7192767;10;-1;511;199;P1;
2023-09-03T16:36:19;-6.934643333;112.7191233;10;-1;511;199;P1;
2023-09-03T16:36:30;-6.935081667;112.7189783;10;-1;511;198.5;P1;
2023-09-03T16:36:40;-6.935528333;112.7188317;10;-1;511;198;P1;
2023-09-03T16:36:50;-6.93597;112.7187017;9.9;-1;511;197.1;P1;
2023-09-03T16:36:59;-6.936376667;112.718585;9.9;-1;511;196.2;P1;
2023-09-03T16:37:09;-6.936883333;112.7184483;9.9;-1;511;195.1;P1;
2023-09-03T16:37:10;-6.936883333;112.7184483;9.9;-1;511;195.1;P1;
2023-09-03T16:37:19;-6.93733;112.71835;9.9;-1;511;192.9;P1;
2023-09-03T16:37:30;-6.937788333;112.7182867;9.8;-1;511;188.4;P1;
2023-09-03T16:37:40;-6.938231667;112.718245;9.8;-1;511;185.6;P1;
2023-09-03T16:37:50;-6.93869;112.718205;9.8;-1;511;185.1;P1;
2023-09-03T16:37:59;-6.939105;112.7181633;9.8;-1;511;185.6;P1;
2023-09-03T16:38:09;-6.939606667;112.7180917;9.8;-1;511;188.1;P1;
2023-09-03T16:38:10;-6.939606667;112.7180917;9.8;-1;511;188.1;P1;
2023-09-03T16:38:19;-6.940043333;112.717985;9.7;-1;511;192.2;P1;
2023-09-03T16:38:30;-6.940465;112.717845;9.5;-1;511;197.4;P1;
2023-09-03T16:38:40;-6.940881667;112.7176883;9.5;-1;511;199.9;P1;
2023-09-03T16:38:50;-6.941296667;112.7175283;9.5;-1;511;200.6;P1;
2023-09-03T16:38:59;-6.941665;112.7173767;9.5;-1;511;202.1;P1;
2023-09-03T16:39:10;-6.942118333;112.7171883;9.5;-1;511;202.5;P1;
2023-09-03T16:39:19;-6.942531667;112.7170183;9.5;-1;511;202.2;P1;
2023-09-03T16:39:30;-6.94294;112.716845;9.5;-1;511;202.8;P1;
2023-09-03T16:39:48;-6.943716667;112.7165083;9.5;-1;511;203.6;P1;
2023-09-03T16:39:59;-6.944126667;112.7163317;9.6;-1;511;203.3;P1;
2023-09-03T16:40:09;-6.944541667;112.716155;9.6;-1;511;202.9;P1;
2023-09-03T16:40:19;-6.944995;112.715965;9.6;-1;511;202.7;P1;
2023-09-03T16:40:48;-6.946198333;112.7154417;9.6;-1;511;203.6;P1;
2023-09-03T16:40:59;-6.946651667;112.7152583;9.6;-1;511;202.1;P1;
2023-09-03T16:41:09;-6.947025;112.7151033;9.6;-1;511;202.6;P1;
2023-09-03T16:41:19;-6.94748;112.7149083;9.6;-1;511;202.9;P1;
2023-09-03T16:41:29;-6.947896667;112.7147517;9.6;-1;511;201.1;P1;
2023-09-03T16:41:39;-6.948313333;112.71459;9.6;-1;511;201;P1;
2023-09-03T16:41:59;-6.949145;112.7142683;9.6;-1;511;200.7;P1;
2023-09-03T16:42:09;-6.949526667;112.7141267;9.6;-1;511;200.4;P1;
2023-09-03T16:42:19;-6.949991667;112.7139567;9.6;-1;511;199.9;P1;
2023-09-03T16:42:29;-6.950415;112.713795;9.6;-1;511;200.5;P1;
2023-09-03T16:42:39;-6.95084;112.7136367;9.6;-1;511;200.3;P1;
2023-09-03T16:42:59;-6.951691667;112.7133333;9.6;-1;511;199.4;P1;
2023-09-03T16:43:09;-6.952076667;112.7132017;9.6;-1;511;199;P1;
2023-09-03T16:43:19;-6.95255;112.713035;9.7;-1;511;199;P1;
2023-09-03T16:43:29;-6.952983333;112.7128817;9.7;-1;511;199.1;P1;
2023-09-03T16:43:39;-6.953411667;112.7127317;9.7;-1;511;199.2;P1;
2023-09-03T16:43:48;-6.953801667;112.7125933;9.7;-1;511;199.3;P1;
2023-09-03T16:43:59;-6.954268333;112.712415;9.7;-1;511;200.6;P1;
2023-09-03T16:44:09;-6.954651667;112.7122717;9.7;-1;511;200.8;P1;
2023-09-03T16:44:19;-6.955121667;112.7121;9.7;-1;511;200.2;P1;
2023-09-03T16:44:29;-6.955555;112.7119483;9.7;-1;511;199.8;P1;
2023-09-03T16:44:39;-6.955985;112.7117983;9.7;-1;511;199.5;P1;
2023-09-03T16:44:48;-6.95637;112.71166;9.7;-1;511;199.7;P1;
2023-09-03T16:44:59;-6.956836667;112.7114867;9.7;-1;511;200.2;P1;
2023-09-03T16:45:09;-6.957218333;112.7113533;9.7;-1;511;200.1;P1;
2023-09-03T16:45:19;-6.957686667;112.7111783;9.7;-1;511;200.4;P1;
2023-09-03T16:45:29;-6.958113333;112.7110217;9.7;-1;511;200.3;P1;
2023-09-03T16:45:39;-6.958541667;112.7108667;9.7;-1;511;199.6;P1;
2023-09-03T16:45:50;-6.958975;112.71071;9.8;-1;511;199.6;P1;
2023-09-03T16:45:58;-6.959361667;112.71057;9.8;-1;511;199.6;P1;
2023-09-03T16:46:09;-6.959831667;112.710395;9.8;-1;511;199.9;P1;
2023-09-03T16:46:20;-6.960263333;112.710245;9.8;-1;511;199.6;P1;
2023-09-03T16:46:29;-6.960693333;112.7100917;9.8;-1;511;199.2;P1;
2023-09-03T16:46:50;-6.961563333;112.7097967;9.8;-1;511;198.9;P1;
2023-09-03T16:46:58;-6.961951667;112.7096583;9.8;-1;511;199.2;P1;
2023-09-03T16:47:20;-6.962858333;112.70932;9.8;-1;511;200.5;P1;
2023-09-03T16:47:29;-6.963286667;112.7091617;9.8;-1;511;200.3;P1;
2023-09-03T16:47:39;-6.963671667;112.7090317;9.7;-1;511;199.2;P1;
2023-09-03T16:47:49;-6.964146667;112.7088667;9.7;-1;511;199.7;P1;
2023-09-03T16:47:58;-6.964531667;112.7087217;9.7;-1;511;200.5;P1;
2023-09-03T16:48:09;-6.965003333;112.708565;9.7;-1;511;199;P1;
2023-09-03T16:48:20;-6.965455;112.70843;9.7;-1;511;197;P1;
2023-09-03T16:48:39;-6.966291667;112.708155;9.7;-1;511;198.5;P1;
2023-09-03T16:48:49;-6.966743333;112.7079583;9.6;-1;511;203.1;P1;
2023-09-03T16:49:20;-6.967963333;112.707415;9.6;-1;511;202;P1;
2023-09-03T16:49:39;-6.96873;112.7070617;9.6;-1;511;205.6;P1;
2023-09-03T16:50:20;-6.970306667;112.7061933;9.5;-1;511;209.9;P1;
2023-09-03T16:51:20;-6.972625;112.7048517;9.4;-1;511;214.6;P1;
2023-09-03T16:55:09;-6.980905;112.6990517;9.4;-1;511;214.1;P1;
2023-09-03T16:56:09;-6.983085;112.697535;9.4;-1;511;214.5;P1;
2023-09-03T16:56:19;-6.983416667;112.6973117;9.4;-1;511;214.4;P1;
2023-09-03T16:56:39;-6.984178333;112.6967967;9.4;-1;511;214.9;P1;
2023-09-03T16:56:48;-6.984465;112.696595;9.4;-1;511;215.1;P1;
2023-09-03T16:57:00;-6.984901667;112.6962917;9.5;-1;511;215.1;P1;
2023-09-03T16:57:09;-6.985263333;112.6960417;9.5;-1;511;215.1;P1;
2023-09-03T16:57:19;-6.98559;112.695815;9.5;-1;511;214.9;P1;
2023-09-03T16:57:29;-6.985958333;112.6955633;9.5;-1;511;214.3;P1;
2023-09-03T16:57:48;-6.986638333;112.6950733;9.5;-1;511;216;P1;
2023-09-03T16:57:59;-6.98707;112.694755;9.5;-1;511;215.9;P1;
2023-09-03T16:58:09;-6.987431667;112.6945033;9.5;-1;511;214.5;P1;
2023-09-03T16:58:19;-6.987756667;112.6942833;9.5;-1;511;214.5;P1;
2023-09-03T16:58:29;-6.988113333;112.6940267;9.5;-1;511;215.8;P1;
2023-09-03T16:58:59;-6.989231667;112.69323;9.4;-1;511;215.3;P1;
2023-09-03T16:59:09;-6.989586667;112.6929667;9.4;-1;511;216.5;P1;
2023-09-03T16:59:29;-6.990255;112.69247;9.4;-1;511;217;P1;
2023-09-03T16:59:40;-6.990641667;112.6921817;9.4;-1;511;216.7;P1;
2023-09-03T16:59:59;-6.991368333;112.69167;9.4;-1;511;214.5;P1;
2023-09-03T17:00:29;-6.992413333;112.6909267;9.4;-1;511;216.4;P1;
2023-09-03T17:00:48;-6.993091667;112.69043;9.3;-1;511;216;P1;
2023-09-03T17:02:49;-6.997413333;112.68727;9.3;-1;511;217.7;P1;
2023-09-03T17:03:10;-6.998095;112.6867283;9.3;-1;511;217.9;P1;
2023-09-03T17:03:29;-6.998751667;112.686205;9.3;-1;215;219.1;P1;
2023-09-03T17:03:39;-6.999101667;112.6859383;9.3;-1;215;217.5;P1;
2023-09-03T17:03:49;-6.999488333;112.6856483;9.3;-1;215;216.7;P1;
2023-09-03T17:03:59;-6.999835;112.6853833;9.3;-1;215;217;P1;
2023-09-03T17:04:10;-7.000185;112.6851217;9.3;-1;215;217.2;P1;
2023-09-03T17:04:18;-7.000503333;112.68489;9.3;-1;214;216.6;P1;
2023-09-03T17:04:39;-7.001213333;112.6843833;9.3;-1;215;215.4;P1;
2023-09-03T17:04:49;-7.001598333;112.6840917;9.3;-1;215;217;P1;
2023-09-03T17:04:59;-7.00195;112.68383;9.3;-1;214;216.7;P1;
2023-09-03T17:05:09;-7.002268333;112.6836033;9.3;-1;215;215.4;P1;
2023-09-03T17:05:30;-7.003008333;112.6830717;9.3;-1;215;215.9;P1;
2023-09-03T17:05:49;-7.003711667;112.6825533;9.3;-1;215;216.4;P1;
2023-09-03T17:05:59;-7.004068333;112.6822967;9.4;-1;215;215.6;P1;
2023-09-03T17:06:09;-7.004386667;112.6820617;9.4;-1;215;216.3;P1;
2023-09-03T17:06:18;-7.004741667;112.6817983;9.4;-1;215;216.8;P1;
2023-09-03T17:06:30;-7.005133333;112.68151;9.5;-1;215;216.1;P1;
2023-09-03T17:06:39;-7.005458333;112.6812733;9.5;-1;215;216.1;P1;
2023-09-03T17:06:50;-7.005851667;112.6809783;9.5;-1;215;216.5;P1;
2023-09-03T17:06:59;-7.006211667;112.6807067;9.5;-1;214;216.9;P1;
2023-09-03T17:07:09;-7.006541667;112.68047;9.5;-1;214;215.9;P1;
2023-09-03T17:07:18;-7.006908333;112.6802167;9.5;-1;215;214.8;P1;
2023-09-03T17:07:30;-7.007306667;112.67992;9.6;-1;215;216.3;P1;
2023-09-03T17:07:39;-7.00764;112.6796717;9.6;-1;215;216.6;P1;
2023-09-03T17:07:50;-7.008041667;112.67938;9.6;-1;215;215.9;P1;
2023-09-03T17:07:59;-7.008403333;112.67911;9.6;-1;214;217.1;P1;
2023-09-03T17:08:09;-7.008716667;112.6788567;9.6;-1;213;218.5;P1;
2023-09-03T17:08:18;-7.00907;112.6785833;9.6;-1;211;218;P1;
2023-09-03T17:08:30;-7.009468333;112.67831;9.6;-1;211;215.2;P1;
2023-09-03T17:08:58;-7.01057;112.67761;9.6;-1;210;211.4;P1;
2023-09-03T17:09:09;-7.010955;112.6773783;9.6;-1;210;210.8;P1;
2023-09-03T17:09:18;-7.011336667;112.6771467;9.6;-1;210;211.2;P1;
2023-09-03T17:09:30;-7.011761667;112.676885;9.6;-1;210;211.5;P1;
2023-09-03T17:09:51;-7.012541667;112.6764233;9.7;-1;210;210.5;P1;
2023-09-03T17:10:18;-7.013653333;112.6757233;9.7;-1;207;212;P1;
2023-09-03T17:10:30;-7.014091667;112.6754767;9.7;-1;206;209.6;P1;
2023-09-03T17:10:49;-7.014863333;112.675075;9.7;-1;205;206.9;P1;
2023-09-03T17:11:09;-7.015685;112.6746783;9.7;-1;205;205.8;P1;
2023-09-03T17:12:09;-7.018176667;112.673535;9.7;-1;205;204.8;P1;
2023-09-03T17:12:39;-7.019421667;112.6729683;9.8;-1;205;204.7;P1;
2023-09-03T17:13:28;-7.021461667;112.6720233;9.9;-1;205;204.6;P1;
2023-09-03T17:13:58;-7.022781667;112.67141;9.9;-1;205;204.7;P1;
2023-09-03T17:19:48;-7.038098333;112.665475;10;-1;195;193.6;P1;
2023-09-03T17:20:28;-7.03993;112.6650167;10;-1;195;193.7;P1;
2023-09-03T17:29:19;-7.064586667;112.6586567;10.4;-1;192;196;P1;
2023-09-03T17:29:48;-7.065965;112.6583283;10.4;-1;187;192.6;P1;
2023-09-03T17:30:00;-7.066495;112.6582317;10.4;-1;186;190.9;P1;
2023-09-03T17:30:10;-7.066973333;112.6581617;10.4;-1;185;189.3;P1;
2023-09-03T17:30:19;-7.067453333;112.6581083;10.3;-1;185;186.8;P1;
2023-09-03T17:30:29;-7.06794;112.6580633;10.3;-1;185;185.6;P1;
2023-09-03T17:30:40;-7.068421667;112.6580167;10.3;-1;184;185.4;P1;
2023-09-03T17:30:48;-7.068848333;112.65797;10.3;-1;184;186;P1;
2023-09-03T17:31:10;-7.069843333;112.657885;10.3;-1;181;184.4;P1;
2023-09-03T17:31:19;-7.070321667;112.6578583;10.3;-1;181;183.5;P1;
2023-09-03T17:31:29;-7.070806667;112.65784;10.3;-1;180;181.9;P1;
2023-09-03T17:31:40;-7.071293333;112.6578317;10.3;-1;180;181.3;P1;
2023-09-03T17:31:49;-7.071736667;112.6578283;10.4;-1;180;180.6;P1;
2023-09-03T17:32:00;-7.072275;112.65783;10.4;-1;180;179.5;P1;
2023-09-03T17:32:10;-7.072763333;112.6578283;10.4;-1;180;179.7;P1;
2023-09-03T17:32:19;-7.073253333;112.65783;10.4;-1;180;179.9;P1;
2023-09-03T17:32:29;-7.073745;112.6578367;10.5;-1;180;179.3;P1;
2023-09-03T17:32:49;-7.074683333;112.657855;10.5;-1;180;178.9;P1;
2023-09-03T17:33:00;-7.075231667;112.6578667;10.5;-1;180;179.4;P1;
2023-09-03T17:33:10;-7.075725;112.6578767;10.5;-1;180;179.3;P1;
2023-09-03T17:33:19;-7.076218333;112.6578817;10.5;-1;180;179.2;P1;
2023-09-03T17:33:29;-7.07671;112.657885;10.5;-1;180;179.1;P1;
2023-09-03T17:33:39;-7.077203333;112.65789;10.6;-1;180;179.2;P1;
2023-09-03T17:34:00;-7.078193333;112.6579033;10.6;-1;180;179.6;P1;
2023-09-03T17:34:19;-7.079188333;112.6579167;10.6;-1;180;179.2;P1;
2023-09-03T17:34:29;-7.079686667;112.6579217;10.6;-1;180;179.3;P1;
2023-09-03T17:34:49;-7.080638333;112.6579333;10.7;-1;180;179.5;P1;
2023-09-03T17:34:59;-7.081186667;112.6579383;10.7;-1;180;179.6;P1;
2023-09-03T17:35:08;-7.081635;112.65795;10.7;-1;180;179.5;P1;
2023-09-03T17:35:19;-7.082188333;112.657955;10.7;-1;180;179.9;P1;
2023-09-03T17:35:49;-7.083668333;112.6579667;10.9;-1;180;179.9;P1;
2023-09-03T17:35:59;-7.084223333;112.657965;10.9;-1;180;180.3;P1;
2023-09-03T17:36:08;-7.084685;112.6579617;10.9;-1;180;180.4;P1;
2023-09-03T17:36:20;-7.085241667;112.65797;10.9;-1;180;179.5;P1;
2023-09-03T17:37:08;-7.087745;112.657955;10.9;-1;180;180.1;P1;
2023-09-03T17:37:49;-7.0898;112.65793;11;-1;180;180.4;P1;
2023-09-03T17:38:20;-7.091398333;112.657905;11;-1;180;180.3;P1;
2023-09-03T17:39:28;-7.094958333;112.6579033;11;-1;180;180.2;P1;
2023-09-03T17:39:49;-7.095981667;112.65789;11;-1;180;180.5;P1;
2023-09-03T17:40:10;-7.097061667;112.6578733;11;-1;180;180.3;P1;
2023-09-03T17:40:20;-7.097576667;112.6578667;11;-1;180;180.4;P1;
2023-09-03T17:40:28;-7.098043333;112.6578617;11;-1;180;180.5;P1;
2023-09-03T17:43:10;-7.106406667;112.6578317;11.2;-1;180;180.5;P1;
2023-09-03T17:43:28;-7.107405;112.6578133;11.2;-1;180;180.5;P1;
