timestamp;lat [deg];lon [deg];sog [kn];heading [deg];cog [deg];STATE;GERAKAN
2023-09-02T20:57:35;-7.080856667;112.659755;7.9;511;184.7;P1;
2023-09-02T20:57:54;-7.081553333;112.6596983;8;511;184.6;P1;
2023-09-02T20:58:04;-7.081921667;112.6596667;7.9;511;184.7;P1;
2023-09-02T20:58:13;-7.082285;112.6596283;7.9;511;185.7;P1;
2023-09-02T20:58:25;-7.082683333;112.65959;7.9;511;183.9;P1;
2023-09-02T20:58:35;-7.08305;112.65957;7.9;511;182.7;P1;
2023-09-02T20:58:44;-7.083386667;112.6595567;8;511;181.3;P1;
2023-09-02T20:58:54;-7.083761667;112.6595483;8;511;181.9;P1;
2023-09-02T20:59:13;-7.084498333;112.6595217;7.9;511;181.7;P1;
2023-09-02T20:59:25;-7.084901667;112.65951;7.9;511;180.6;P1;
2023-09-02T20:59:54;-7.085971667;112.65951;7.9;511;178.8;P1;
2023-09-02T21:00:13;-7.086705;112.65952;7.9;511;180;P1;
2023-09-02T21:01:15;-7.088931667;112.6594783;7.9;511;182.9;P1;
2023-09-02T21:01:55;-7.090405;112.6594067;7.9;511;181.8;P1;
2023-09-02T21:03:15;-7.093358333;112.6592633;7.9;511;182.3;P1;
2023-09-02T21:03:23;-7.093655;112.659255;8;511;182.4;P1;
2023-09-02T21:05:03;-7.097203333;112.6591033;6.9;511;184;P1;
2023-09-02T21:05:15;-7.097585;112.6590767;6.7;511;183.4;P1;
2023-09-02T21:05:24;-7.097861667;112.65906;6.6;511;184.1;P1;
2023-09-02T21:05:55;-7.098766667;112.6589983;6.2;511;184;P1;
2023-09-02T21:08:33;-7.102686667;112.6586983;4.7;511;185;P1;
2023-09-02T21:08:55;-7.103163333;112.6586583;4.6;511;183.5;P1;
2023-09-02T21:09:43;-7.104133333;112.6585917;4.3;511;182.8;P1;
2023-09-02T21:10:45;-7.105331667;112.6585433;4;511;180.5;P1;
2023-09-02T21:11:13;-7.105851667;112.6585417;3.9;511;180;P1;
2023-09-02T21:11:34;-7.10623;112.6585467;3.8;511;179.6;P1;
2023-09-02T21:11:45;-7.106425;112.6585483;3.8;511;179.7;P1;
2023-09-02T21:11:53;-7.106565;112.65855;3.7;511;179.7;P1;
2023-09-02T21:12:13;-7.106906667;112.6585567;3.7;511;179.1;P1;
2023-09-02T21:12:24;-7.10709;112.6585583;3.6;511;179.5;P1;
2023-09-02T21:12:34;-7.107256667;112.6585567;3.6;511;179.5;P1;
2023-09-02T21:12:45;-7.107438333;112.6585517;3.6;511;179.8;P1;
2023-09-02T21:12:53;-7.10757;112.65855;3.5;511;180.1;P1;
2023-09-02T21:13:05;-7.107763333;112.65855;3.5;511;179.5;P1;
2023-09-02T21:13:13;-7.10789;112.6585483;3.5;511;179.8;P1;
2023-09-02T21:13:25;-7.108081667;112.6585467;3.5;511;179.7;P1;
2023-09-02T21:13:34;-7.108221667;112.6585483;3.4;511;179.6;P1;
2023-09-02T21:13:53;-7.108518333;112.65855;3.4;511;180.1;P1;
2023-09-02T21:14:04;-7.108706667;112.6585517;3.3;511;180.5;P1;
2023-09-02T21:14:13;-7.10883;112.6585517;3.3;511;180.2;P1;
2023-09-02T21:14:34;-7.10915;112.658555;3.3;511;180.7;P1;
2023-09-02T21:14:45;-7.109313333;112.658555;3.3;511;180.2;P1;
2023-09-02T21:14:53;-7.109433333;112.658555;3.2;511;180.8;P1;
2023-09-02T21:15:05;-7.109611667;112.6585583;3.2;511;181.1;P1;
2023-09-02T21:15:14;-7.109743333;112.6585567;3.2;511;181.3;P1;
2023-09-02T21:15:34;-7.11004;112.6585533;3.1;511;182.2;P1;
2023-09-02T21:15:45;-7.110203333;112.65855;3.2;511;181.4;P1;
2023-09-02T21:15:53;-7.110318333;112.658545;3.1;511;182.2;P1;
2023-09-02T21:16:05;-7.110491667;112.6585367;3.1;511;182.2;P1;
2023-09-02T21:16:14;-7.110623333;112.6585317;3.1;511;182.7;P1;
2023-09-02T21:16:25;-7.110781667;112.65852;3.1;511;182.6;P1;
2023-09-02T21:16:34;-7.110911667;112.6585117;3.2;511;183.1;P1;
2023-09-02T21:16:45;-7.111085;112.6585117;3.5;511;181.9;P1;
2023-09-02T21:16:53;-7.11122;112.65851;3.7;511;181.5;P1;
2023-09-02T21:17:05;-7.11143;112.6584983;4;511;180.7;P1;
2023-09-02T21:17:14;-7.1116;112.6585017;4.2;511;179;P1;
2023-09-02T21:17:25;-7.111825;112.6585083;4.5;511;178.3;P1;
2023-09-02T21:17:34;-7.112016667;112.6585133;4.6;511;177.3;P1;
2023-09-02T21:17:45;-7.11226;112.6585317;4.9;511;176;P1;
2023-09-02T21:17:54;-7.112466667;112.6585433;5.1;511;176;P1;
2023-09-02T21:18:05;-7.112735;112.6585633;5.3;511;174.7;P1;
2023-09-02T21:18:54;-7.114013333;112.65873;6;511;170.5;P1;
2023-09-02T21:19:04;-7.114288333;112.65878;6.1;511;169.9;P1;
2023-09-02T21:19:14;-7.114568333;112.6588317;6.2;511;169.7;P1;
2023-09-02T21:19:24;-7.114885;112.6588917;6.3;511;170.1;P1;
2023-09-02T21:19:34;-7.115145;112.65894;6.4;511;169.6;P1;
2023-09-02T21:19:54;-7.115735;112.6590567;6.6;511;168.5;P1;
2023-09-02T21:20:04;-7.116036667;112.6591183;6.7;511;168.7;P1;
2023-09-02T21:20:24;-7.116681667;112.659245;6.8;511;168.6;P1;
2023-09-02T21:21:24;-7.11859;112.659635;7.1;511;169.2;P1;
2023-09-02T21:21:34;-7.118883333;112.659695;7.2;511;169.2;P1;
2023-09-02T21:21:43;-7.119176667;112.659755;7.2;511;168.8;P1;
2023-09-02T21:21:54;-7.119536667;112.6598267;7.2;511;168.6;P1;
2023-09-02T21:22:04;-7.119865;112.659895;7.3;511;168.7;P1;
2023-09-02T21:22:13;-7.120193333;112.659965;7.3;511;169.5;P1;
2023-09-02T21:22:24;-7.12056;112.6600333;7.3;511;169.4;P1;
2023-09-02T21:22:33;-7.120826667;112.660085;7.4;511;168.9;P1;
2023-09-02T21:22:43;-7.121161667;112.6601483;7.3;511;168.9;P1;
2023-09-02T21:22:55;-7.121565;112.660225;7.3;511;169.1;P1;
2023-09-02T21:23:03;-7.121833333;112.6602767;7.3;511;168.5;P1;
2023-09-02T21:23:13;-7.122168333;112.6603433;7.3;511;169.1;P1;
2023-09-02T21:23:24;-7.122538333;112.660415;7.3;511;169.3;P1;
2023-09-02T21:23:33;-7.12284;112.6604767;7.3;511;169;P1;
2023-09-02T21:23:43;-7.123175;112.6605433;7.3;511;168.7;P1;
2023-09-02T21:23:55;-7.123576667;112.6606217;7.3;511;168.8;P1;
2023-09-02T21:24:03;-7.123876667;112.6606833;7.3;511;168.4;P1;
2023-09-02T21:24:13;-7.12421;112.66075;7.3;511;167.7;P1;
2023-09-02T21:24:24;-7.124543333;112.6608217;7.4;511;167.7;P1;
2023-09-02T21:24:33;-7.124843333;112.6608867;7.4;511;167.8;P1;
2023-09-02T21:24:43;-7.12518;112.66096;7.3;511;167.7;P1;
2023-09-02T21:24:55;-7.125585;112.6610517;7.4;511;167;P1;
2023-09-02T21:25:03;-7.125886667;112.66112;7.4;511;167.2;P1;
2023-09-02T21:25:13;-7.126221667;112.6611967;7.4;511;167.1;P1;
2023-09-02T21:25:24;-7.126553333;112.661275;7.2;511;166.7;P1;
2023-09-02T21:25:33;-7.126845;112.661345;7;511;166.5;P1;
2023-09-02T21:25:43;-7.127158333;112.6614133;6.8;511;166.7;P1;
2023-09-02T21:25:55;-7.127523333;112.6614967;6.6;511;166.9;P1;
2023-09-02T21:26:03;-7.127788333;112.6615583;6.5;511;167.1;P1;
2023-09-02T21:26:13;-7.128076667;112.661625;6.3;511;167.2;P1;
2023-09-02T21:26:24;-7.12836;112.6616917;6.2;511;166.9;P1;
2023-09-02T21:26:33;-7.128608333;112.6617517;6;511;167.3;P1;
2023-09-02T21:26:45;-7.128928333;112.6618283;5.9;511;166.6;P1;
2023-09-02T21:26:54;-7.12919;112.66189;5.7;511;167.1;P1;
2023-09-02T21:27:03;-7.129423333;112.661945;5.6;511;167.8;P1;
2023-09-02T21:27:13;-7.129675;112.662;5.5;511;167.9;P1;
2023-09-02T21:27:24;-7.129923333;112.662055;5.3;511;167.6;P1;
2023-09-02T21:27:33;-7.130138333;112.6621017;5.2;511;167.9;P1;
2023-09-02T21:27:45;-7.130418333;112.66216;5.1;511;167.6;P1;
2023-09-02T21:27:54;-7.130645;112.6622067;5;511;167.5;P1;
2023-09-02T21:28:04;-7.130845;112.6622483;4.9;511;168;P1;
2023-09-02T21:28:13;-7.131063333;112.6622933;4.8;511;167.8;P1;
2023-09-02T21:28:23;-7.131253333;112.66233;4.7;511;168.6;P1;
2023-09-02T21:28:34;-7.131483333;112.66238;4.6;511;168.2;P1;
2023-09-02T21:28:45;-7.13171;112.66243;4.5;511;168.1;P1;
2023-09-02T21:29:14;-7.132288333;112.66255;4.3;511;168.3;P1;
2023-09-02T21:29:34;-7.13267;112.66263;4.1;511;168.5;P1;
2023-09-02T21:29:45;-7.132875;112.66268;4.1;511;167.8;P1;
2023-09-02T21:29:55;-7.133056667;112.662725;4;511;168.1;P1;
2023-09-02T21:30:14;-7.1334;112.6628033;3.9;511;168.2;P1;
2023-09-02T21:30:23;-7.13356;112.6628367;3.9;511;168.4;P1;
2023-09-02T21:30:34;-7.13375;112.66287;3.8;511;168.8;P1;
2023-09-02T21:30:45;-7.133936667;112.662905;3.7;511;169.1;P1;
2023-09-02T21:30:54;-7.134101667;112.6629383;3.7;511;168.9;P1;
2023-09-02T21:31:14;-7.13441;112.663;3.5;511;169.9;P1;
2023-09-02T21:31:34;-7.134726667;112.663065;3.4;511;169.5;P1;
2023-09-02T21:31:45;-7.134898333;112.6631;3.4;511;169.4;P1;
2023-09-02T21:31:54;-7.135048333;112.6631317;3.4;511;169.6;P1;
2023-09-02T21:32:04;-7.135183333;112.6631583;3.3;511;169.7;P1;
2023-09-02T21:32:14;-7.135331667;112.663185;3.2;511;169.8;P1;
2023-09-02T21:32:23;-7.135463333;112.66321;3.2;511;169.5;P1;
2023-09-02T21:32:34;-7.135623333;112.6632383;3.2;511;169.9;P1;
2023-09-02T21:32:54;-7.135921667;112.6632883;3.1;511;170.8;P1;
2023-09-02T21:33:04;-7.136048333;112.6633083;3;511;170.8;P1;
2023-09-02T21:33:15;-7.136198333;112.66333;3;511;171.8;P1;
2023-09-02T21:33:23;-7.136305;112.6633433;2.9;511;171.8;P1;
2023-09-02T21:33:34;-7.136453333;112.663365;3;511;171;P1;
2023-09-02T21:33:53;-7.136733333;112.66341;3.5;511;168.6;P1;
2023-09-02T21:34:04;-7.136913333;112.663445;3.7;511;169.2;P1;
2023-09-02T21:34:15;-7.137106667;112.6634817;4;511;168.2;P1;
2023-09-02T21:34:53;-7.137856667;112.6636533;4.7;511;166.1;P1;
2023-09-02T21:35:04;-7.138095;112.6637117;4.8;511;166;P1;
2023-09-02T21:35:14;-7.13834;112.6637733;5;511;165.1;P1;
2023-09-02T21:35:23;-7.138523333;112.6638233;5.1;511;164.2;P1;
2023-09-02T21:35:34;-7.138781667;112.663895;5.3;511;164;P1;
2023-09-02T21:35:43;-7.138996667;112.663955;5.4;511;164.3;P1;
2023-09-02T21:35:53;-7.139236667;112.6640217;5.5;511;164.6;P1;
2023-09-02T21:36:04;-7.139503333;112.664095;5.6;511;165.3;P1;
2023-09-02T21:36:15;-7.139778333;112.6641633;5.6;511;165.9;P1;
2023-09-02T21:36:23;-7.139976667;112.664215;5.4;511;165.9;P1;
2023-09-02T21:36:35;-7.140265;112.6642933;5.3;511;164.5;P1;
2023-09-02T21:36:53;-7.14068;112.664415;5;511;165.4;P1;
2023-09-02T21:37:04;-7.140931667;112.664485;4.9;511;167;P1;
2023-09-02T21:37:14;-7.141173333;112.66454;4.8;511;168.8;P1;
2023-09-02T21:37:23;-7.141343333;112.6645733;4.7;511;168.9;P1;
2023-09-02T21:37:35;-7.141596667;112.6646233;4.5;511;169.9;P1;
2023-09-02T21:37:53;-7.141961667;112.6646867;4.3;511;170;P1;
2023-09-02T21:38:04;-7.142178333;112.66472;4.2;511;171;P1;
2023-09-02T21:38:15;-7.142388333;112.6647483;4.1;511;172.2;P1;
2023-09-02T21:38:24;-7.142556667;112.66477;4.1;511;172.5;P1;
2023-09-02T21:38:35;-7.142756667;112.6647983;4;511;171.6;P1;
2023-09-02T21:38:53;-7.143073333;112.6648433;3.8;511;173.3;P1;
2023-09-02T21:39:04;-7.14327;112.66486;3.9;511;175.5;P1;
2023-09-02T21:39:15;-7.143476667;112.6648817;4.1;511;174.2;P1;
2023-09-02T21:39:24;-7.143648333;112.664905;4.2;511;172.5;P1;
2023-09-02T21:39:35;-7.143865;112.664935;4.3;511;169.9;P1;
2023-09-02T21:39:53;-7.144208333;112.6650033;4.1;511;168.8;P1;
2023-09-02T21:40:04;-7.144413333;112.6650483;4;511;168.2;P1;
2023-09-02T21:40:24;-7.144773333;112.665135;3.8;511;166.5;P1;
2023-09-02T21:40:35;-7.144965;112.6651783;3.7;511;166.7;P1;
2023-09-02T21:40:43;-7.145115;112.6652133;3.6;511;165.6;P1;
2023-09-02T21:40:54;-7.145276667;112.6652533;3.5;511;166;P1;
2023-09-02T21:41:04;-7.145436667;112.66529;3.5;511;166.4;P1;
2023-09-02T21:41:15;-7.145603333;112.6653283;3.4;511;166.9;P1;
2023-09-02T21:41:24;-7.145736667;112.66536;3.3;511;166.8;P1;
2023-09-02T21:41:33;-7.145866667;112.66539;3.2;511;166.9;P1;
2023-09-02T21:41:43;-7.146021667;112.6654267;3.1;511;166.6;P1;
2023-09-02T21:41:54;-7.146161667;112.6654617;3.1;511;165.9;P1;
2023-09-02T21:42:04;-7.146296667;112.6654983;3;511;165.2;P1;
2023-09-02T21:42:15;-7.146438333;112.6655367;2.9;511;163.9;P1;
2023-09-02T21:42:24;-7.14655;112.66557;2.9;511;164.3;P1;
2023-09-02T21:42:33;-7.146663333;112.6656017;2.8;511;164.4;P1;
2023-09-02T21:42:43;-7.146798333;112.6656417;2.8;511;163.7;P1;
2023-09-02T21:42:54;-7.146918333;112.6656783;2.7;511;164.6;P1;
2023-09-02T21:43:04;-7.147036667;112.6657133;2.6;511;163.7;P1;
2023-09-02T21:43:14;-7.147155;112.6657467;2.6;511;164;P1;
2023-09-02T21:43:24;-7.14727;112.6657783;2.6;511;164;P1;
2023-09-02T21:43:33;-7.147373333;112.6658067;2.5;511;163.9;P1;
2023-09-02T21:43:44;-7.147495;112.66584;2.5;511;164.3;P1;
2023-09-02T21:43:54;-7.147605;112.6658733;2.4;511;164.2;P1;
2023-09-02T21:44:04;-7.147711667;112.665905;2.4;511;165.2;P1;
2023-09-02T21:44:14;-7.147818333;112.6659333;2.3;511;165.5;P1;
2023-09-02T21:44:24;-7.147921667;112.6659617;2.3;511;165.9;P1;
2023-09-02T21:44:33;-7.148016667;112.665985;2.3;511;165.9;P1;
2023-09-02T21:44:44;-7.148126667;112.6660133;2.2;511;166.4;P1;
2023-09-02T21:44:54;-7.148225;112.6660383;2.2;511;166.6;P1;
2023-09-02T21:45:03;-7.148311667;112.6660567;2.2;511;167;P1;
2023-09-02T21:45:14;-7.148415;112.66608;2.1;511;167.1;P1;
2023-09-02T21:45:24;-7.148508333;112.6661017;2.1;511;166.6;P1;
2023-09-02T21:45:33;-7.148586667;112.66612;2;511;166.4;P1;
2023-09-02T21:45:44;-7.148683333;112.6661467;2;511;165;P1;
2023-09-02T21:45:54;-7.148768333;112.6661717;2;511;165.1;P1;
2023-09-02T21:48:15;-7.150085;112.6665183;3.1;511;162.9;P1;
2023-09-02T21:48:25;-7.150221667;112.6665617;3.1;511;162.8;P1;
2023-09-02T21:48:37;-7.150383333;112.6666183;3;511;162.8;P1;
2023-09-02T21:48:47;-7.150511667;112.66666;3;511;162.4;P1;
2023-09-02T21:48:56;-7.150626667;112.6666917;2.9;511;164;P1;
2023-09-02T21:49:07;-7.150763333;112.6667333;2.8;511;164.2;P1;
2023-09-02T21:49:15;-7.150861667;112.6667633;2.8;511;164.6;P1;
2023-09-02T21:49:25;-7.150985;112.6667983;2.7;511;164.6;P1;
2023-09-02T21:49:37;-7.15113;112.6668383;2.7;511;165.3;P1;
2023-09-02T21:49:47;-7.151245;112.6668683;2.6;511;165.4;P1;
2023-09-02T21:49:56;-7.151346667;112.6668917;2.5;511;166;P1;
2023-09-02T21:50:07;-7.15147;112.66692;2.5;511;166.9;P1;
2023-09-02T21:52:06;-7.152656667;112.6671667;2.2;511;175.5;P1;
2023-09-02T21:52:45;-7.153136667;112.6672233;3;511;165.6;P1;
2023-09-02T21:52:55;-7.153278333;112.6672567;3.2;511;162.7;P1;
2023-09-02T21:53:15;-7.153588333;112.66735;3.6;511;159.9;P1;
2023-09-02T21:53:36;-7.153931667;112.667505;4;511;155.9;P1;
2023-09-02T21:53:45;-7.15408;112.667585;4.1;511;152.9;P1;
2023-09-02T21:54:15;-7.154561667;112.6678417;3.8;511;151.6;P1;
2023-09-02T21:54:26;-7.154743333;112.6679383;3.7;511;151.5;P1;
2023-09-02T21:54:36;-7.154876667;112.6680133;3.6;511;150.9;P1;
2023-09-02T21:54:45;-7.155005;112.6680867;3.5;511;151.1;P1;
2023-09-02T21:54:55;-7.155145;112.6681667;3.4;511;150.8;P1;
2023-09-02T21:55:15;-7.155415;112.6683167;3.3;511;150.4;P1;
2023-09-02T21:55:26;-7.155568333;112.6684083;3.1;511;150.8;P1;
2023-09-02T21:55:45;-7.155791667;112.668535;3;511;151.1;P1;
2023-09-02T21:55:55;-7.15591;112.6686033;2.9;511;151;P1;
2023-09-02T21:56:07;-7.156051667;112.6686817;2.8;511;151.3;P1;
2023-09-02T21:56:15;-7.156145;112.66873;2.8;511;151.7;P1;
2023-09-02T21:56:36;-7.156376667;112.6688617;2.7;511;150.3;P1;
2023-09-02T21:56:55;-7.156568333;112.66898;2.5;511;149.8;P1;
2023-09-02T21:57:07;-7.15669;112.66905;2.5;511;150.7;P1;
2023-09-02T21:57:15;-7.156771667;112.669095;2.4;511;151.6;P1;
2023-09-02T21:57:27;-7.156885;112.6691617;2.3;511;153.2;P1;
2023-09-02T21:57:36;-7.156971667;112.669205;2.3;511;154;P1;
2023-09-02T21:57:55;-7.157153333;112.6692867;2.2;511;156;P1;
2023-09-02T21:58:36;-7.157531667;112.6694283;2;511;159.8;P1;
2023-09-02T21:58:55;-7.157693333;112.6694833;1.9;511;161.3;P1;
2023-09-02T21:59:07;-7.15779;112.6695167;1.9;511;162.7;P1;
2023-09-02T21:59:15;-7.157853333;112.66954;1.9;511;163;P1;
2023-09-02T21:59:26;-7.157951667;112.6695683;2.1;511;168.4;P1;
2023-09-02T21:59:36;-7.158046667;112.66959;2.3;511;166.9;P1;
2023-09-02T21:59:47;-7.158163333;112.66962;2.5;511;163.6;P1;
2023-09-02T22:00:14;-7.158508333;112.669725;3.1;511;160.4;P1;
2023-09-02T22:00:24;-7.158653333;112.6697767;3.4;511;160;P1;
2023-09-02T22:01:04;-7.159293333;112.6700383;4.1;511;157.7;P1;
