timestamp;lat [deg];lon [deg];sog [kn];heading [deg];cog [deg];STATE;GERAKAN
2023-09-09T06:37:14;-7.185;112.6873183;1.3;123;184.5;P1;1
2023-09-09T06:37:25;-7.185061667;112.6873133;1.2;123;184;P1;1
2023-09-09T06:37:35;-7.185113333;112.68731;1.2;123;183.3;P1;1
2023-09-09T06:37:44;-7.18516;112.6873067;1.1;123;182.7;P1;1
2023-09-09T06:37:54;-7.185216667;112.6873067;1.1;124;181.7;P1;1
2023-09-09T06:38:04;-7.185265;112.6873067;1.1;124;180.9;P1;1
2023-09-09T06:38:14;-7.185306667;112.68731;1.1;124;180;P1;1
2023-09-09T06:38:25;-7.18536;112.6873117;1.1;124;179.3;P1;1
2023-09-09T06:38:34;-7.185403333;112.6873133;1.1;124;179;P1;1
2023-09-09T06:38:44;-7.185446667;112.687315;1;124;177.9;P1;1
2023-09-09T06:38:54;-7.185496667;112.68732;1;123;176.8;P1;1
2023-09-09T06:39:04;-7.18554;112.6873233;1;123;175.9;P1;1
2023-09-09T06:39:14;-7.185578333;112.6873283;1;122;175;P1;1
2023-09-09T06:39:24;-7.185625;112.6873333;0.9;122;175;P1;1
2023-09-09T06:39:34;-7.18566;112.687335;0.9;122;177.8;P1;1
2023-09-09T06:39:44;-7.185686667;112.6873333;0.8;122;182.5;P1;1
2023-09-09T06:39:54;-7.185715;112.6873283;0.7;123;186.3;P1;1
2023-09-09T06:40:04;-7.185741667;112.6873233;0.6;124;187.9;P1;1
2023-09-09T06:40:14;-7.18577;112.6873183;0.6;125;188.3;P1;1
2023-09-09T06:40:24;-7.185798333;112.687315;0.6;126;187.9;P1;1
2023-09-09T06:40:34;-7.18583;112.68731;0.6;127;186.6;P1;1
2023-09-09T06:40:44;-7.185863333;112.6873067;0.7;128;185.8;P1;1
2023-09-09T06:40:54;-7.185898333;112.6873067;0.7;128;185.7;P1;1
2023-09-09T06:41:05;-7.185938333;112.6873033;0.8;127;187.2;P1;1
2023-09-09T06:41:14;-7.185963333;112.6872983;0.7;127;190.6;P1;1
2023-09-09T06:41:24;-7.185995;112.6872917;0.6;126;193.4;P1;1
2023-09-09T06:41:35;-7.186018333;112.687285;0.6;126;193.9;P1;1
2023-09-09T06:41:44;-7.186038333;112.6872783;0.5;127;195.6;P1;1
2023-09-09T06:41:54;-7.186053333;112.68727;0.4;128;206.2;P1;1
2023-09-09T06:42:14;-7.186063333;112.6872483;0.3;129;227.3;P2;
2023-09-09T06:42:24;-7.18607;112.6872383;0.3;130;230.4;P2;
2023-09-09T06:42:35;-7.186075;112.6872267;0.3;130;230.9;P2;
2023-09-09T06:42:44;-7.186081667;112.687215;0.3;130;229.5;P2;
2023-09-09T06:43:05;-7.186086667;112.687185;0.3;130;260.7;P2;
2023-09-09T06:43:14;-7.186085;112.68717;0.4;130;275;P2;
2023-09-09T06:43:25;-7.186081667;112.6871483;0.4;130;279.2;P2;
2023-09-09T06:43:35;-7.186081667;112.6871333;0.3;129;269;P2;
2023-09-09T06:43:44;-7.186088333;112.6871267;0.3;129;248.5;P2;
2023-09-09T06:43:54;-7.186096667;112.68712;0.2;128;232;P2;
2023-09-09T06:44:05;-7.186105;112.6871117;0.2;128;225;P2;
2023-09-09T06:44:14;-7.186111667;112.687105;0.2;128;222.6;P2;
2023-09-09T06:44:24;-7.186118333;112.6871;0.2;127;220.9;P2;
2023-09-09T06:44:35;-7.186123333;112.687095;0.2;127;224.3;P2;
2023-09-09T06:44:44;-7.186128333;112.6870883;0.2;127;222.6;P2;
2023-09-09T06:44:55;-7.186128333;112.6870817;0.1;127;229.5;P2;
2023-09-09T06:45:05;-7.186125;112.68708;0.1;128;287.3;P2;
2023-09-09T06:45:14;-7.186121667;112.68708;0.1;128;317.3;P2;
2023-09-09T06:45:24;-7.186118333;112.6870783;0;129;315.1;P2;
2023-09-09T06:45:35;-7.18612;112.6870767;0;128;315.1;P2;
2023-09-09T06:45:44;-7.186125;112.6870767;0.1;128;220.1;P2;
2023-09-09T06:45:55;-7.186123333;112.6870767;0;128;221.9;P2;
2023-09-09T06:46:05;-7.186125;112.687075;0;128;221.9;P2;
2023-09-09T06:46:14;-7.186125;112.68707;0;128;221.9;P2;
2023-09-09T06:46:24;-7.186125;112.6870667;0.1;128;261.6;P2;
2023-09-09T06:48:32;-7.186131667;112.687085;0;128;266.5;P2;
2023-09-09T06:51:32;-7.186136667;112.6870733;0;127;305.1;P2;
2023-09-09T06:54:32;-7.186141667;112.6870833;0;128;305.1;P2;
2023-09-09T06:57:32;-7.186125;112.6870733;0;128;305.1;P2;
2023-09-09T07:00:32;-7.186108333;112.68708;0;128;305.1;P2;
2023-09-09T07:03:32;-7.186085;112.6870833;0;128;305.1;P2;
2023-09-09T07:06:32;-7.186068333;112.687085;0;128;305.1;P2;
2023-09-09T07:09:32;-7.186071667;112.6870783;0;128;305.1;P2;
2023-09-09T07:12:32;-7.18607;112.6870833;0;128;305.1;P2;
2023-09-09T07:15:32;-7.18609;112.6870933;0;128;305.1;P2;
2023-09-09T07:18:32;-7.186128333;112.6870767;0;128;305.1;P2;
2023-09-09T07:24:32;-7.186143333;112.6870717;0;128;305.1;P2;
2023-09-09T07:27:32;-7.18614;112.68705;0;128;305.1;P2;
2023-09-09T07:30:32;-7.186156667;112.6870433;0;128;305.1;P2;
2023-09-09T07:33:32;-7.186148333;112.68707;0;128;305.1;P2;
2023-09-09T07:36:32;-7.186128333;112.6870567;0;128;305.1;P2;
2023-09-09T07:39:32;-7.186128333;112.6870467;0;128;305.1;P2;
2023-09-09T07:42:32;-7.186106667;112.6870667;0;128;305.1;P2;
2023-09-09T07:45:32;-7.186236667;112.6871117;0;128;305.1;P2;
2023-09-09T07:48:32;-7.186215;112.6870883;0;128;305.1;P2;
2023-09-09T07:54:32;-7.186211667;112.6871117;0;128;305.1;P2;
2023-09-09T07:57:32;-7.18615;112.6870683;0;128;305.1;P2;
2023-09-09T08:00:32;-7.186178333;112.687075;0;128;305.1;P2;
2023-09-09T08:03:32;-7.186201667;112.6870833;0;128;305.1;P2;
2023-09-09T08:06:32;-7.186213333;112.6871;0;128;305.1;P2;
2023-09-09T08:09:32;-7.186208333;112.68708;0;128;305.1;P2;
2023-09-09T08:12:32;-7.186208333;112.6870633;0;128;305.1;P2;
2023-09-09T08:15:32;-7.186193333;112.6870783;0;128;305.1;P2;
2023-09-09T08:18:32;-7.186168333;112.6870683;0;128;305.1;P2;
2023-09-09T08:21:32;-7.186165;112.687075;0;128;305.1;P2;
2023-09-09T08:24:32;-7.186195;112.6870917;0;128;305.1;P2;
2023-09-09T08:27:32;-7.186133333;112.687055;0;128;305.1;P2;
2023-09-09T08:30:32;-7.186143333;112.6870233;0;128;305.1;P2;
2023-09-09T08:33:32;-7.186106667;112.687045;0;128;305.1;P2;
2023-09-09T08:36:32;-7.186113333;112.6870583;0;128;305.1;P2;
2023-09-09T08:39:32;-7.18611;112.687055;0;128;305.1;P2;
2023-09-09T08:42:32;-7.186101667;112.6870283;0;128;31.4;P2;
2023-09-09T08:45:32;-7.186141667;112.6870533;0;128;31.4;P2;
2023-09-09T08:48:32;-7.18615;112.6870483;0;128;31.4;P2;
2023-09-09T08:51:32;-7.186178333;112.6871;0;128;31.4;P2;
2023-09-09T08:54:32;-7.18616;112.6870733;0;128;31.4;P2;
2023-09-09T08:57:32;-7.186168333;112.6870817;0;128;227;P2;
2023-09-09T09:00:32;-7.186151667;112.6870833;0;128;203.5;P2;
2023-09-09T09:03:32;-7.186158333;112.6870533;0;128;203.5;P2;
2023-09-09T09:06:32;-7.186156667;112.6870433;0;128;34.2;P2;
2023-09-09T09:09:32;-7.186136667;112.6870683;0;128;34.2;P2;
2023-09-09T09:12:32;-7.186165;112.6870833;0;128;34.2;P2;
2023-09-09T09:15:32;-7.186183333;112.6870833;0;128;34.2;P2;
2023-09-09T09:18:32;-7.18613;112.6870767;0;128;28.7;P2;
2023-09-09T09:24:32;-7.18614;112.6870967;0;128;28.7;P2;
2023-09-09T09:27:32;-7.186168333;112.6871017;0;128;28.7;P2;
2023-09-09T09:30:32;-7.186181667;112.6871017;0;128;28.7;P2;
2023-09-09T09:33:32;-7.186141667;112.687105;0;128;28.7;P2;
2023-09-09T09:36:32;-7.18616;112.6871;0;128;29.8;P2;
2023-09-09T09:39:32;-7.186158333;112.687125;0;128;29.8;P2;
2023-09-09T09:42:32;-7.186178333;112.6870917;0;128;29.8;P2;
2023-09-09T09:45:32;-7.186171667;112.6870917;0;128;29.8;P2;
2023-09-09T09:48:32;-7.186135;112.6870483;0;128;29.8;P2;
2023-09-09T09:51:32;-7.186138333;112.687075;0;128;29.8;P2;
2023-09-09T09:54:32;-7.186146667;112.687115;0;128;29.8;P2;
2023-09-09T09:57:32;-7.186156667;112.6871133;0;128;29.8;P2;
2023-09-09T10:00:32;-7.18617;112.6870917;0;128;29.8;P2;
2023-09-09T10:06:32;-7.186153333;112.68708;0;128;29.8;P2;
2023-09-09T10:09:32;-7.186165;112.6870383;0;128;29.8;P2;
2023-09-09T10:12:32;-7.186183333;112.6870633;0;128;29.8;P2;
2023-09-09T10:15:32;-7.18619;112.6870683;0;128;29.8;P2;
2023-09-09T10:18:32;-7.186153333;112.6870867;0;128;29.8;P2;
2023-09-09T10:21:32;-7.18619;112.6871283;0;128;29.8;P2;
2023-09-09T10:24:32;-7.186175;112.687135;0;128;29.8;P2;
2023-09-09T10:27:32;-7.186176667;112.6871167;0;128;29.8;P2;
2023-09-09T10:36:32;-7.186143333;112.6871317;0;128;29.8;P2;
2023-09-09T10:39:32;-7.186156667;112.68712;0;128;29.8;P2;
2023-09-09T10:42:32;-7.186146667;112.6871133;0;128;39;P2;
2023-09-09T10:45:32;-7.186108333;112.687105;0;128;39;P2;
2023-09-09T10:51:32;-7.18614;112.6871;0;128;39;P2;
2023-09-09T10:54:32;-7.186133333;112.68713;0;128;39;P2;
2023-09-09T11:00:32;-7.186158333;112.6871017;0;128;39;P2;
2023-09-09T11:03:32;-7.186121667;112.6871267;0;128;39;P2;
2023-09-09T11:06:32;-7.186145;112.6871267;0;128;39;P2;
2023-09-09T11:09:32;-7.186138333;112.687095;0;128;39;P2;
2023-09-09T11:12:32;-7.186116667;112.6871083;0;128;39;P2;
2023-09-09T11:18:32;-7.186081667;112.6871083;0;128;39;P2;
2023-09-09T11:21:32;-7.186131667;112.6870983;0;128;39;P2;
2023-09-09T11:24:32;-7.18615;112.6870967;0;128;39;P2;
2023-09-09T11:27:32;-7.18614;112.687085;0;128;39;P2;
2023-09-09T11:30:32;-7.186183333;112.6870817;0;128;39;P2;
2023-09-09T11:33:32;-7.186183333;112.687105;0;128;39;P2;
2023-09-09T11:36:32;-7.186203333;112.68711;0;128;39;P2;
2023-09-09T11:39:32;-7.186193333;112.6870917;0;128;39;P2;
2023-09-09T11:42:32;-7.186176667;112.68706;0;128;39;P2;
2023-09-09T11:45:32;-7.1862;112.687085;0;128;39;P2;
2023-09-09T11:48:32;-7.186196667;112.6870917;0;128;39;P2;
2023-09-09T11:54:32;-7.186178333;112.68712;0;128;39;P2;
2023-09-09T11:57:32;-7.186161667;112.6871;0;128;39;P2;
2023-09-09T12:00:32;-7.18619;112.6871317;0;128;39;P2;
2023-09-09T12:06:32;-7.186165;112.6870967;0;128;39;P2;
2023-09-09T12:09:32;-7.186136667;112.687085;0;128;39;P2;
2023-09-09T12:12:32;-7.186125;112.68706;0;128;39;P2;
2023-09-09T12:15:32;-7.186096667;112.6870567;0;128;39;P2;
2023-09-09T12:18:32;-7.186128333;112.68706;0;128;39;P2;
2023-09-09T12:21:32;-7.186156667;112.6870633;0;128;39;P2;
2023-09-09T12:24:32;-7.186153333;112.6870883;0.1;128;329.1;P2;
2023-09-09T12:27:32;-7.186175;112.6870983;0;128;324.5;P2;
2023-09-09T12:30:32;-7.186156667;112.68711;0;128;324.5;P2;
2023-09-09T12:33:32;-7.186145;112.6871017;0;128;324.5;P2;
2023-09-09T12:36:32;-7.186161667;112.6871283;0;128;324.5;P2;
2023-09-09T12:39:32;-7.186158333;112.6871383;0;128;324.5;P2;
2023-09-09T12:42:32;-7.186151667;112.6871317;0;128;324.5;P2;
2023-09-09T12:45:32;-7.186171667;112.6871417;0;128;324.5;P2;
2023-09-09T12:48:32;-7.18616;112.6871517;0;128;324.5;P2;
2023-09-09T12:51:32;-7.186165;112.6871217;0;128;324.5;P2;
2023-09-09T12:54:32;-7.186185;112.6871317;0;128;324.5;P2;
2023-09-09T13:00:32;-7.186118333;112.6871067;0;128;324.5;P2;
2023-09-09T13:03:32;-7.186128333;112.6870917;0;128;324.5;P2;
2023-09-09T13:06:32;-7.186115;112.6871233;0;128;324.5;P2;
2023-09-09T13:09:32;-7.186151667;112.687105;0;128;324.5;P2;
2023-09-09T13:12:32;-7.186148333;112.6870917;0;128;324.5;P2;
2023-09-09T13:15:32;-7.186136667;112.68709;0;128;324.5;P2;
2023-09-09T13:18:32;-7.18615;112.6871167;0;128;324.5;P2;
2023-09-09T13:21:32;-7.186135;112.6871083;0;128;324.5;P2;
2023-09-09T13:24:32;-7.186133333;112.6870883;0;128;324.5;P2;
2023-09-09T13:27:32;-7.186146667;112.6871167;0;128;324.5;P2;
2023-09-09T13:33:32;-7.18614;112.6871117;0;128;324.5;P2;
2023-09-09T13:36:32;-7.186126667;112.6870933;0;128;324.5;P2;
2023-09-09T13:42:32;-7.186143333;112.6870933;0;128;324.5;P2;
2023-09-09T13:45:32;-7.18611;112.6870867;0;128;324.5;P2;
2023-09-09T13:48:32;-7.18613;112.6870767;0;128;324.5;P2;
2023-09-09T13:51:32;-7.186118333;112.6871017;0;128;324.5;P2;
2023-09-09T13:54:32;-7.186155;112.687105;0;128;324.5;P2;
2023-09-09T13:57:32;-7.186146667;112.6871033;0;128;207.8;P2;
2023-09-09T14:00:32;-7.186143333;112.6870967;0;128;207.8;P2;
2023-09-09T14:03:32;-7.186165;112.6870667;0;128;228.2;P2;
2023-09-09T14:06:32;-7.18614;112.687055;0;128;228.2;P2;
2023-09-09T14:09:32;-7.186113333;112.687065;0;128;228.2;P2;
2023-09-09T14:12:32;-7.186115;112.6870633;0;128;228.2;P2;
2023-09-09T14:15:32;-7.186148333;112.6870767;0;128;228.2;P2;
2023-09-09T14:18:32;-7.186158333;112.687095;0;128;228.2;P2;
2023-09-09T14:21:32;-7.186115;112.687085;0;128;210.8;P2;
2023-09-09T14:24:32;-7.186095;112.6870817;0;128;210.8;P2;
2023-09-09T14:27:32;-7.186125;112.6870883;0;128;210.8;P2;
2023-09-09T14:30:32;-7.1861;112.687075;0;128;210.8;P2;
2023-09-09T14:36:32;-7.186108333;112.6871167;0;128;210.8;P2;
2023-09-09T14:39:32;-7.186075;112.6870883;0;128;210.8;P2;
2023-09-09T14:42:32;-7.186091667;112.6871017;0;128;210.8;P2;
2023-09-09T14:45:32;-7.186093333;112.6870967;0;128;210.8;P2;
2023-09-09T14:48:32;-7.186115;112.68707;0;128;210.8;P2;
2023-09-09T14:51:32;-7.186085;112.6871183;0;128;210.8;P2;
2023-09-09T14:54:32;-7.186118333;112.687055;0;128;210.8;P2;
2023-09-09T14:57:32;-7.186136667;112.6870883;0;128;212.3;P2;
2023-09-09T15:00:32;-7.186108333;112.6870783;0;128;212.3;P2;
2023-09-09T15:03:32;-7.18612;112.6870783;0;128;212.3;P2;
2023-09-09T15:06:32;-7.18615;112.6871917;0;128;212.3;P2;
2023-09-09T15:09:32;-7.186193333;112.68724;0;128;131.8;P2;
2023-09-09T15:12:32;-7.186165;112.6871567;0;128;131.8;P2;
2023-09-09T15:15:32;-7.186168333;112.6871217;0;128;237.6;P2;
2023-09-09T15:18:32;-7.186155;112.6871483;0;128;237.6;P2;
2023-09-09T15:21:32;-7.18618;112.6871667;0;128;237.6;P2;
2023-09-09T15:24:32;-7.18617;112.6871283;0;128;237.6;P2;
2023-09-09T15:27:32;-7.186185;112.68716;0;128;237.6;P2;
2023-09-09T15:30:32;-7.186168333;112.6871317;0;128;237.6;P2;
2023-09-09T15:33:32;-7.186128333;112.6871167;0;128;237.6;P2;
2023-09-09T15:36:32;-7.186153333;112.6871483;0;128;222.2;P2;
2023-09-09T15:39:32;-7.186123333;112.68715;0;128;220;P2;
2023-09-09T15:42:32;-7.186146667;112.6871317;0;128;220;P2;
2023-09-09T15:45:32;-7.186173333;112.6871233;0;128;212.6;P2;
2023-09-09T15:48:32;-7.186163333;112.68713;0;128;212.6;P2;
2023-09-09T15:51:32;-7.186128333;112.687105;0;128;212.6;P2;
2023-09-09T15:54:32;-7.186136667;112.68708;0;128;212.6;P2;
2023-09-09T15:57:32;-7.186165;112.6871133;0;128;212.6;P2;
2023-09-09T16:00:32;-7.186125;112.68712;0;128;212.6;P2;
2023-09-09T16:03:32;-7.18612;112.687135;0;128;212.6;P2;
2023-09-09T16:06:32;-7.186113333;112.687115;0;128;212.6;P2;
2023-09-09T16:09:32;-7.186115;112.6870917;0;128;212.6;P2;
2023-09-09T16:12:32;-7.186113333;112.6871267;0;128;212.6;P2;
2023-09-09T16:15:32;-7.186136667;112.68709;0;128;212.6;P2;
2023-09-09T16:18:32;-7.186115;112.6870767;0;128;212.6;P2;
2023-09-09T16:21:32;-7.186103333;112.6871017;0;128;210.3;P2;
2023-09-09T16:24:32;-7.18609;112.6870983;0;128;209.3;P2;
2023-09-09T16:27:32;-7.186115;112.687095;0;128;209.3;P2;
2023-09-09T16:30:32;-7.186123333;112.6870967;0;128;209.3;P2;
2023-09-09T16:33:32;-7.186105;112.68707;0;128;209.3;P2;
2023-09-09T16:36:32;-7.186095;112.6870883;0;128;209.3;P2;
2023-09-09T16:39:32;-7.18611;112.6870717;0;128;209.3;P2;
2023-09-09T16:42:32;-7.186096667;112.687095;0;128;38;P2;
2023-09-09T16:45:32;-7.18614;112.6870933;0;128;38;P2;
2023-09-09T16:48:32;-7.18614;112.68712;0;128;38;P2;
2023-09-09T16:51:32;-7.186138333;112.6871017;0;128;38;P2;
2023-09-09T16:54:32;-7.186146667;112.68712;0;128;38;P2;
2023-09-09T16:57:32;-7.18613;112.68708;0;128;35.2;P2;
2023-09-09T17:00:32;-7.186121667;112.6870717;0;128;43.7;P2;
2023-09-09T17:03:32;-7.186148333;112.687065;0;128;44;P2;
2023-09-09T17:06:32;-7.18614;112.687085;0;128;44;P2;
2023-09-09T17:09:32;-7.186161667;112.6870833;0;128;215.9;P2;
2023-09-09T17:12:32;-7.186136667;112.6870667;0;128;215.9;P2;
2023-09-09T17:15:32;-7.186096667;112.687085;0;128;215.9;P2;
2023-09-09T17:18:32;-7.186088333;112.6870967;0;128;224.6;P2;
2023-09-09T17:24:32;-7.186083333;112.6870567;0;128;224.6;P2;
2023-09-09T17:27:32;-7.186125;112.6870733;0;128;224.6;P2;
2023-09-09T17:30:32;-7.186111667;112.6870583;0;128;212.3;P2;
2023-09-09T17:33:32;-7.186096667;112.68706;0;128;35.6;P2;
2023-09-09T17:36:32;-7.186121667;112.6871267;0;128;35.6;P2;
2023-09-09T17:39:32;-7.186113333;112.6870683;0;128;223.9;P2;
2023-09-09T17:42:32;-7.186111667;112.6871183;0;128;219.4;P2;
2023-09-09T17:45:32;-7.186115;112.687135;0;128;219.4;P2;
2023-09-09T17:48:32;-7.186106667;112.6871267;0;128;219.4;P2;
2023-09-09T17:51:32;-7.186086667;112.687125;0;128;219.4;P2;
2023-09-09T17:54:32;-7.186121667;112.687175;0;128;219.4;P2;
2023-09-09T17:57:32;-7.186096667;112.6871233;0;128;219.4;P2;
2023-09-09T18:00:32;-7.1861;112.6871517;0;128;219.4;P2;
2023-09-09T18:03:32;-7.186128333;112.68716;0;128;219.4;P2;
2023-09-09T18:06:32;-7.186113333;112.6871717;0;128;219.4;P2;
2023-09-09T18:09:32;-7.186116667;112.687145;0;128;219.4;P2;
2023-09-09T18:12:32;-7.186083333;112.6871033;0;128;219.4;P2;
2023-09-09T18:15:32;-7.18614;112.6871183;0;128;219.4;P2;
2023-09-09T18:18:32;-7.186155;112.6871367;0;128;41.3;P2;
2023-09-09T18:21:32;-7.18613;112.6870917;0;128;41.3;P2;
2023-09-09T18:27:32;-7.186113333;112.6870867;0;128;207.4;P2;
2023-09-09T18:30:32;-7.186105;112.6870883;0;128;216.9;P2;
2023-09-09T18:33:32;-7.1861;112.687095;0;128;216.9;P2;
2023-09-09T18:36:32;-7.186101667;112.6871;0;128;216.8;P2;
2023-09-09T18:39:32;-7.18609;112.6871033;0;128;216.8;P2;
2023-09-09T18:42:32;-7.1861;112.6871117;0;128;216.8;P2;
2023-09-09T18:45:32;-7.186101667;112.6871;0;128;237.4;P2;
2023-09-09T18:48:32;-7.18609;112.68708;0;128;282.5;P2;
2023-09-09T18:51:32;-7.186085;112.6870733;0;128;24.7;P2;
2023-09-09T18:54:32;-7.186101667;112.6871017;0;128;234.5;P2;
2023-09-09T18:57:32;-7.186101667;112.6870917;0;128;234.5;P2;
2023-09-09T19:00:32;-7.186071667;112.6870767;0;128;42.3;P2;
2023-09-09T19:03:32;-7.186086667;112.687105;0;128;42.3;P2;
2023-09-09T19:09:32;-7.186098333;112.6870967;0;128;42.3;P2;
2023-09-09T19:12:32;-7.18609;112.6870617;0;128;258.3;P2;
2023-09-09T19:18:32;-7.186096667;112.6870917;0;128;27.1;P2;
2023-09-09T19:21:32;-7.186106667;112.6870917;0;128;37.5;P2;
2023-09-09T19:24:32;-7.18609;112.6870883;0;128;37.5;P2;
2023-09-09T19:27:32;-7.186093333;112.687095;0;128;37.5;P2;
2023-09-09T19:30:32;-7.186096667;112.687075;0;128;37.5;P2;
2023-09-09T19:33:32;-7.186106667;112.6870833;0;128;37.5;P2;
2023-09-09T19:36:32;-7.186123333;112.687085;0;128;37.5;P2;
2023-09-09T19:39:32;-7.186105;112.687105;0;128;37.5;P2;
2023-09-09T19:42:32;-7.186093333;112.6871017;0;128;37.5;P2;
2023-09-09T19:45:32;-7.186105;112.687105;0;128;37.5;P2;
2023-09-09T19:48:32;-7.186091667;112.6870967;0;128;37.5;P2;
2023-09-09T19:51:32;-7.186068333;112.68708;0;128;39.2;P2;
2023-09-09T19:54:32;-7.186071667;112.6870683;0;128;39.2;P2;
2023-09-09T19:57:32;-7.186076667;112.6870583;0;128;207.4;P2;
2023-09-09T20:06:32;-7.186075;112.6870883;0;128;207.4;P2;
2023-09-09T20:09:32;-7.186083333;112.6870917;0;128;207.4;P2;
2023-09-09T20:12:32;-7.186111667;112.6871167;0;128;207.4;P2;
2023-09-09T20:15:32;-7.186096667;112.6870917;0;128;207.4;P2;
2023-09-09T20:18:32;-7.1861;112.6871067;0;128;207.4;P2;
2023-09-09T20:21:32;-7.186071667;112.6870817;0;128;207.4;P2;
2023-09-09T20:24:32;-7.186081667;112.6870767;0;128;207.4;P2;
2023-09-09T20:39:32;-7.186135;112.6871133;0;128;203.1;P2;
2023-09-09T20:45:32;-7.186101667;112.687095;0;128;203.1;P2;
2023-09-09T20:51:32;-7.186091667;112.6870933;0;128;216.6;P2;
2023-09-09T20:57:32;-7.18607;112.68707;0;128;216.6;P2;
2023-09-09T21:00:32;-7.186086667;112.687095;0;128;216.6;P2;
2023-09-09T21:03:32;-7.18609;112.6870883;0;128;216.6;P2;
2023-09-09T21:06:32;-7.186106667;112.6871067;0;128;212.4;P2;
2023-09-09T21:09:32;-7.186125;112.6871317;0.1;128;41.9;P2;
2023-09-09T21:12:32;-7.186125;112.687125;0;128;45.6;P2;
2023-09-09T21:15:32;-7.186108333;112.6871133;0;128;35;P2;
2023-09-09T21:18:32;-7.186113333;112.68709;0;128;42.5;P2;
2023-09-09T21:21:32;-7.186103333;112.6870783;0;128;35.4;P2;
2023-09-09T21:24:32;-7.186091667;112.6870783;0;128;208.9;P2;
2023-09-09T21:27:32;-7.18609;112.6870883;0;128;208.9;P2;
2023-09-09T21:30:32;-7.186106667;112.68708;0;128;208.9;P2;
2023-09-09T21:33:32;-7.18612;112.6870667;0;128;208.9;P2;
2023-09-09T21:36:32;-7.186098333;112.68707;0;128;226.1;P2;
2023-09-09T21:39:32;-7.1861;112.6870667;0.1;128;214.2;P2;
2023-09-09T21:42:32;-7.186096667;112.6870633;0;128;213.4;P2;
2023-09-09T21:45:32;-7.186128333;112.6870783;0;128;209.3;P2;
2023-09-09T21:51:32;-7.186103333;112.6870967;0;128;218.5;P2;
2023-09-09T21:54:32;-7.186103333;112.68709;0;128;40.2;P2;
2023-09-09T22:00:32;-7.186085;112.6870917;0;128;40.2;P2;
2023-09-09T22:03:32;-7.186078333;112.6870983;0;128;40.2;P2;
2023-09-09T22:06:32;-7.186086667;112.687085;0;128;40.2;P2;
2023-09-09T22:09:32;-7.186111667;112.6870783;0;128;40.2;P2;
2023-09-09T22:12:32;-7.186115;112.68707;0;128;40.2;P2;
2023-09-09T22:15:32;-7.186108333;112.687085;0;128;40.2;P2;
2023-09-09T22:18:32;-7.186086667;112.68708;0;128;40.2;P2;
2023-09-09T22:21:32;-7.186115;112.6870883;0;128;40.2;P2;
2023-09-09T22:24:32;-7.186085;112.6870583;0;128;34.3;P2;
2023-09-09T22:27:32;-7.18611;112.6870817;0.1;128;36.1;P2;
2023-09-09T22:30:32;-7.186106667;112.6870817;0;128;219.2;P2;
2023-09-09T22:33:32;-7.186118333;112.6870983;0;128;219.2;P2;
2023-09-09T22:36:32;-7.18611;112.68707;0;128;219.2;P2;
2023-09-09T22:39:32;-7.186121667;112.6870633;0;128;219.2;P2;
2023-09-09T22:45:32;-7.186095;112.6870983;0;128;208.3;P2;
2023-09-09T22:48:32;-7.186118333;112.6870833;0;128;226.2;P2;
2023-09-09T22:51:32;-7.186128333;112.6870883;0;128;226.2;P2;
2023-09-09T22:54:32;-7.186138333;112.6870633;0;128;226.2;P2;
2023-09-09T22:57:32;-7.186138333;112.6870867;0;128;226.2;P2;
2023-09-09T23:00:32;-7.186131667;112.6870917;0;128;226.2;P2;
2023-09-09T23:03:32;-7.186121667;112.6870983;0;128;226.2;P2;
2023-09-09T23:06:32;-7.186151667;112.6870833;0;128;222.2;P2;
2023-09-09T23:09:32;-7.186158333;112.6870733;0;128;216.7;P2;
2023-09-09T23:12:32;-7.186161667;112.6870667;0;128;216.7;P2;
2023-09-09T23:15:32;-7.186171667;112.6870933;0;128;9.8;P2;
2023-09-09T23:18:32;-7.186165;112.6870933;0;128;9.8;P2;
2023-09-09T23:21:32;-7.186208333;112.6871467;0;128;9.8;P2;
2023-09-09T23:24:32;-7.186148333;112.6871167;0;128;9.8;P2;
2023-09-09T23:27:32;-7.186143333;112.6871033;0;128;9.8;P2;
2023-09-09T23:30:32;-7.18614;112.6870733;0;128;125.7;P2;
2023-09-09T23:33:32;-7.186156667;112.68709;0;128;125.7;P2;
2023-09-09T23:34:36;-7.186171667;112.6870883;0;128;125.7;P2;
2023-09-09T23:34:47;-7.186171667;112.687085;0;128;125.7;P2;
2023-09-09T23:34:56;-7.186171667;112.6870833;0;128;125.7;P2;
2023-09-09T23:35:06;-7.186171667;112.6870817;0;128;125.7;P2;
2023-09-09T23:35:15;-7.186171667;112.6870833;0;128;125.7;P2;
2023-09-09T23:35:26;-7.186168333;112.687085;0;128;125.7;P2;
2023-09-09T23:35:36;-7.186163333;112.6870883;0;128;125.7;P2;
2023-09-09T23:35:47;-7.186156667;112.68709;0;128;125.7;P2;
2023-09-09T23:35:56;-7.186151667;112.6870883;0;128;125.7;P2;
2023-09-09T23:36:06;-7.186145;112.68709;0;128;125.7;P2;
2023-09-09T23:36:15;-7.186148333;112.687095;0;128;125.7;P2;
2023-09-09T23:36:26;-7.186166667;112.6871017;0;128;125.7;P2;
2023-09-09T23:36:36;-7.186176667;112.6871017;0;128;125.7;P2;
2023-09-09T23:36:47;-7.186175;112.6870967;0;128;125.7;P2;
