timestamp;lat [deg];lon [deg];sog [kn];heading [deg];cog [deg];STATE;GERAKAN;;;LEGEND;STATE;FEE;
2023-09-01T13:56:52;-7.127945;112.659105;9.1;160;172.5;P1;G1;;;;;;
2023-09-01T13:57:03;-7.128356667;112.659165;9;157;170.1;P1;G1;;;;;;
2023-09-01T13:57:13;-7.128763333;112.6592533;8.9;154;166.7;P1;G1;;;;;;
2023-09-01T13:57:21;-7.129103333;112.65938;8.7;153;160.8;P1;G1;;;;;;
2023-09-01T13:57:33;-7.129505;112.6595617;8.6;153;156;P1;G1;;;;;;
2023-09-01T13:57:42;-7.129871667;112.65973;8.6;152;155.3;P1;G1;;;;;;
2023-09-01T13:57:52;-7.130231667;112.6599117;8.5;152;153.3;P1;G1;;;;;;
2023-09-01T13:58:01;-7.130551667;112.66008;8.5;153;152;P1;G1;;;;;;
2023-09-01T13:58:13;-7.130943333;112.66029;8.6;153;151.8;P1;G1;;;;;;
2023-09-01T13:58:21;-7.131261667;112.6604633;8.6;153;152.1;P1;G1;;;;;;
2023-09-01T13:58:42;-7.132011667;112.6608617;8.6;154;152.1;P1;G1;;;;;;
2023-09-01T13:58:52;-7.13237;112.6610483;8.6;154;152.6;P1;G1;;;;;;
2023-09-01T13:59:01;-7.13269;112.661215;8.6;154;152.9;P1;G1;;;;;;
2023-09-01T13:59:13;-7.133086667;112.6614133;8.6;154;153.3;P1;G1;;;;;;
2023-09-01T13:59:21;-7.133411667;112.6615783;8.6;154;152.9;P1;G1;;;;;;
2023-09-01T13:59:33;-7.133808333;112.66179;8.7;155;152.5;P1;G1;;;;;;
2023-09-01T13:59:42;-7.13417;112.661975;8.7;155;153.1;P1;G1;;;;;;
2023-09-01T13:59:52;-7.134538333;112.6621567;8.7;154;153.6;P1;G1;;;;;;
2023-09-01T14:00:02;-7.134901667;112.6623467;8.7;154;153;P1;G1;;;;;;
2023-09-01T14:00:13;-7.135268333;112.6625417;8.8;155;151.9;P1;G1;;;;;;
2023-09-01T14:00:21;-7.1356;112.66272;8.9;156;151.7;P1;G1;;;;;;
2023-09-01T14:00:32;-7.136006667;112.6629333;8.9;157;152.6;P1;G1;;;;;;
2023-09-01T14:01:02;-7.13714;112.6634817;8.9;158;153.8;P1;G1;;;;;;
2023-09-01T14:01:13;-7.137556667;112.663675;8.9;159;154.6;P1;G1;;;;;;
2023-09-01T14:01:21;-7.137866667;112.6638183;8.9;160;156.9;P1;G1;;;;;;
2023-09-01T14:01:32;-7.138255;112.6639867;8.9;160;158.5;P1;G1;;;;;;
2023-09-01T14:01:52;-7.139061667;112.6642617;8.8;160;160.4;P1;G1;;;;;;
2023-09-01T14:02:02;-7.139446667;112.6643883;8.8;160;160.4;P1;G1;;;;;;
2023-09-01T14:02:13;-7.139873333;112.6645517;8.8;160;160.1;P1;G1;;;;;;
2023-09-01T14:02:23;-7.14026;112.6646917;8.8;160;160;P1;G1;;;;;;
2023-09-01T14:02:32;-7.14057;112.664795;8.8;160;160;P1;G1;;;;;;
2023-09-01T14:02:51;-7.141348333;112.6650883;8.8;160;159.3;P1;G1;;;;;;
2023-09-01T14:03:02;-7.141775;112.6652517;8.8;160;159.6;P1;G1;;;;;;
2023-09-01T14:03:11;-7.14213;112.6654033;8.8;160;160;P1;G1;;;;;;
2023-09-01T14:03:23;-7.1426;112.6655833;8.8;160;160.7;P1;G1;;;;;;
2023-09-01T14:03:32;-7.142913333;112.66569;8.8;160;161.3;P1;G1;;;;;;
2023-09-01T14:03:51;-7.143695;112.66593;8.8;160;160.9;P1;G1;;;;;;
2023-09-01T14:04:11;-7.144461667;112.6661967;8.8;160;160.2;P1;G1;;;;;;
2023-09-01T14:04:23;-7.144925;112.66636;8.8;160;160.3;P1;G1;;;;;;
2023-09-01T14:04:32;-7.145236667;112.6664683;8.8;160;160.5;P1;G1;;;;;;
2023-09-01T14:04:42;-7.145665;112.6666233;8.8;160;160.4;P1;G1;;;;;;
2023-09-01T14:04:51;-7.14601;112.66675;8.8;160;160.4;P1;G1;;;;;;
2023-09-01T14:05:02;-7.14643;112.6669017;8.7;160;160.4;P1;G1;;;;;;
2023-09-01T14:05:11;-7.146773333;112.6670217;8.6;160;160.9;P1;G1;;;;;;
2023-09-01T14:05:23;-7.147223333;112.6671767;8.5;160;161.2;P1;G1;;;;;;
2023-09-01T14:05:32;-7.14752;112.667275;8.5;160;161.5;P1;G1;;;;;;
2023-09-01T14:05:42;-7.147928333;112.6674133;8.4;160;161.6;P1;G1;;;;;;
2023-09-01T14:05:51;-7.148261667;112.6675517;8.3;160;161.3;P1;G1;;;;;;
2023-09-01T14:06:11;-7.148995;112.6678033;8.2;160;161.8;P1;G1;;;;;;
2023-09-01T14:06:23;-7.149428333;112.66793;8.1;160;162;P1;G1;;;;;;
2023-09-01T14:06:32;-7.149713333;112.6680333;8.1;160;162.3;P1;G1;;;;;;
2023-09-01T14:06:43;-7.150145;112.6681783;8;160;162;P1;G1;;;;;;
2023-09-01T14:06:51;-7.15043;112.668285;8;160;161.9;P1;G1;;;;;;
2023-09-01T14:07:02;-7.150818333;112.6684017;7.9;160;162.5;P1;G1;;;;;;
2023-09-01T14:07:12;-7.15117;112.6685083;7.8;160;162.6;P1;G1;;;;;;
2023-09-01T14:07:23;-7.151555;112.668605;7.8;160;162.8;P1;G1;;;;;;
2023-09-01T14:07:32;-7.151836667;112.6686783;7.8;159;163.6;P1;G1;;;;;;
2023-09-01T14:07:43;-7.152255;112.6687967;7.7;158;164.1;P1;G1;;;;;;
2023-09-01T14:07:51;-7.152535;112.668875;7.7;158;163.7;P1;G1;;;;;;
2023-09-01T14:08:01;-7.152873333;112.6689917;7.6;158;162;P1;G1;;;;;;
2023-09-01T14:08:12;-7.153245;112.669105;7.5;157;163;P1;G1;;;;;;
2023-09-01T14:08:23;-7.153606667;112.66922;7.3;156;162.4;P1;G1;;;;;;
2023-09-01T14:08:43;-7.15424;112.6694667;7.1;155;159.5;P1;G1;;;;;;
2023-09-01T14:08:52;-7.154516667;112.6695667;7;154;159.1;P1;G1;;;;;;
2023-09-01T14:09:01;-7.154783333;112.6696767;6.9;155;157.2;P1;G1;;;;;;
2023-09-01T14:09:12;-7.155105;112.6698133;6.8;155;157.2;P1;G1;;;;;;
2023-09-01T14:09:23;-7.155391667;112.66993;6.6;155;157.9;P1;G1;;;;;;
2023-09-01T14:09:31;-7.155648333;112.6700367;6.6;154;158.1;P1;G1;;;;;;
2023-09-01T14:09:43;-7.155986667;112.670175;6.5;154;157.8;P1;G1;;;;;;
2023-09-01T14:09:52;-7.156238333;112.670285;6.4;154;156.7;P1;G1;;;;;;
2023-09-01T14:10:01;-7.156485;112.6703967;6.3;155;156.2;P1;G1;;;;;;
2023-09-01T14:10:23;-7.15705;112.67064;6.2;155;157.5;P1;G1;;;;;;
2023-09-01T14:10:31;-7.157291667;112.6707317;6.1;155;158.7;P1;G1;;;;;;
2023-09-01T14:10:43;-7.15761;112.670855;6;155;159;P1;G1;;;;;;
2023-09-01T14:10:52;-7.157845;112.6709417;5.9;154;159.3;P1;G1;;;;;;
2023-09-01T14:11:01;-7.158075;112.671035;5.9;154;158.7;P1;G1;;;;;;
2023-09-01T14:11:12;-7.158351667;112.6711467;5.8;155;158;P1;G1;;;;;;
2023-09-01T14:11:23;-7.1586;112.6712433;5.8;155;158.6;P1;G1;;;;;;
2023-09-01T14:11:31;-7.158826667;112.6713267;5.7;155;159.2;P1;G1;;;;;;
2023-09-01T14:11:43;-7.159123333;112.6714417;5.7;155;159.6;P1;G1;;;;;;
2023-09-01T14:11:52;-7.15935;112.671525;5.6;154;160;P1;G1;;;;;;
2023-09-01T14:12:12;-7.159841667;112.6717183;5.5;154;159.1;P1;G1;;;;;;
2023-09-01T14:12:23;-7.160085;112.6718117;5.5;155;158.7;P1;G1;;;;;;
2023-09-01T14:12:32;-7.160323333;112.6719033;5.4;155;159.2;P1;G1;;;;;;
2023-09-01T14:12:43;-7.160585;112.671995;5.3;155;159.7;P1;G1;;;;;;
2023-09-01T14:12:52;-7.160795;112.6720733;5.3;154;160;P1;G1;;;;;;
2023-09-01T14:13:12;-7.161255;112.6722467;5.2;154;159.4;P1;G1;;;;;;
2023-09-01T14:13:23;-7.161481667;112.6723333;5.2;154;158.9;P1;G1;;;;;;
2023-09-01T14:13:32;-7.161708333;112.67242;5.2;155;159;P1;G1;;;;;;
2023-09-01T14:13:43;-7.161963333;112.6725117;5.1;154;159.7;P1;G1;;;;;;
2023-09-01T14:13:52;-7.162168333;112.672585;5.1;154;159.8;P1;G1;;;;;;
2023-09-01T14:14:12;-7.16262;112.67273;5;153;161.8;P1;G1;;;;;;
2023-09-01T14:14:23;-7.162838333;112.6728033;5;153;160.9;P1;G1;;;;;;
2023-09-01T14:14:32;-7.16306;112.67288;4.9;152;160.2;P1;G1;;;;;;
2023-09-01T14:14:42;-7.16327;112.67297;4.9;151;157.8;P1;G1;;;;;;
2023-09-01T14:14:53;-7.163476667;112.6730617;4.8;151;156.3;P1;G1;;;;;;
2023-09-01T14:15:13;-7.163903333;112.673285;4.7;151;154.7;P1;G1;;;;;;
2023-09-01T14:15:23;-7.164083333;112.6733867;4.6;151;154.7;P1;G1;;;;;;
2023-09-01T14:15:32;-7.164276667;112.6734833;4.6;151;154.4;P1;G1;;;;;;
2023-09-01T14:15:42;-7.164468333;112.67357;4.5;151;154.1;P1;G1;;;;;;
2023-09-01T14:15:53;-7.164661667;112.6736617;4.5;151;153.7;P1;G1;;;;;;
2023-09-01T14:16:02;-7.164848333;112.6737517;4.4;151;153.2;P1;G1;;;;;;
2023-09-01T14:16:13;-7.165055;112.6738433;4.4;152;153.6;P1;G1;;;;;;
2023-09-01T14:16:22;-7.165223333;112.6739217;4.4;152;154.7;P1;G1;;;;;;
2023-09-01T14:16:33;-7.165408333;112.674005;4.3;152;155.3;P1;G1;;;;;;
2023-09-01T14:16:42;-7.165591667;112.674085;4.3;151;155.4;P1;G1;;;;;;
2023-09-01T14:16:53;-7.165775;112.6741683;4.3;152;154.7;P1;G1;;;;;;
2023-09-01T14:17:02;-7.165951667;112.6742533;4.2;152;154.2;P1;G1;;;;;;
2023-09-01T14:17:13;-7.16615;112.6743433;4.2;152;154.5;P1;G1;;;;;;
2023-09-01T14:17:22;-7.166313333;112.67442;4.2;152;154.8;P1;G1;;;;;;
2023-09-01T14:17:33;-7.166491667;112.674505;4.2;151;154.9;P1;G1;;;;;;
2023-09-01T14:17:42;-7.166673333;112.674585;4.1;151;155.9;P1;G1;;;;;;
2023-09-01T14:17:52;-7.166846667;112.6746633;4.1;151;156.8;P1;G1;;;;;;
2023-09-01T14:18:02;-7.167021667;112.6747417;4.1;150;156.3;P1;G1;;;;;;
2023-09-01T14:18:13;-7.16721;112.67483;4.1;150;154.7;P1;G1;;;;;;
2023-09-01T14:18:22;-7.167365;112.6748983;4.1;149;155.7;P1;G1;;;;;;
2023-09-01T14:18:42;-7.16771;112.675055;4;148;156.2;P1;G1;;;;;;
2023-09-01T14:18:52;-7.167883333;112.6751333;3.9;147;155.3;P1;G1;;;;;;
2023-09-01T14:19:02;-7.168051667;112.675215;3.9;147;154.5;P1;G1;;;;;;
2023-09-01T14:19:13;-7.168226667;112.6753133;3.9;147;151.5;P1;G1;;;;;;
2023-09-01T14:19:23;-7.16837;112.6753917;3.9;147;150.1;P1;G1;;;;;;
2023-09-01T14:19:42;-7.16869;112.675575;3.8;146;150.4;P1;G1;;;;;;
2023-09-01T14:19:52;-7.168846667;112.6756683;3.8;146;149.7;P1;G1;;;;;;
2023-09-01T14:20:01;-7.168986667;112.6757567;3.8;146;148.8;P1;G1;;;;;;
2023-09-01T14:20:13;-7.169171667;112.6758667;3.8;147;149.2;P1;G1;;;;;;
2023-09-01T14:20:22;-7.16931;112.67595;3.8;147;150.3;P1;G1;;;;;;
2023-09-01T14:20:42;-7.169628333;112.67613;3.9;146;150.2;P1;G1;;;;;;
2023-09-01T14:20:52;-7.169785;112.6762317;3.9;147;148.4;P1;G1;;;;;;
2023-09-01T14:21:01;-7.16993;112.6763183;4;147;149.6;P1;G1;;;;;;
2023-09-01T14:21:12;-7.17012;112.67643;4.1;147;150.4;P1;G1;;;;;;
2023-09-01T14:21:22;-7.170275;112.6765167;4.2;146;150.8;P1;G1;;;;;;
2023-09-01T14:21:33;-7.170468333;112.6766267;4.3;146;150.2;P1;G1;;;;;;
2023-09-01T14:21:42;-7.170651667;112.6767317;4.4;146;149.8;P1;G1;;;;;;
2023-09-01T14:21:52;-7.17083;112.67684;4.4;146;149.2;P1;G1;;;;;;
2023-09-01T14:22:01;-7.170996667;112.6769383;4.5;146;149.4;P1;G1;;;;;;
2023-09-01T14:22:12;-7.171206667;112.6770583;4.5;146;150.5;P1;G1;;;;;;
2023-09-01T14:22:22;-7.171378333;112.67715;4.6;146;151.1;P1;G1;;;;;;
2023-09-01T14:22:33;-7.171586667;112.677275;4.7;146;149.6;P1;G1;;;;;;
2023-09-01T14:22:42;-7.17178;112.677385;4.8;147;149.7;P1;G1;;;;;;
2023-09-01T14:22:52;-7.171976667;112.6774967;4.8;147;150.3;P1;G1;;;;;;
2023-09-01T14:23:01;-7.172158333;112.6775983;4.9;147;150.8;P1;G1;;;;;;
2023-09-01T14:23:12;-7.172386667;112.6777167;5;146;151.5;P1;G1;;;;;;
2023-09-01T14:23:22;-7.172575;112.6778217;5;146;151.4;P1;G1;;;;;;
2023-09-01T14:23:33;-7.172808333;112.6779533;5.1;147;151;P1;G1;;;;;;
2023-09-01T14:23:42;-7.173021667;112.6780633;5.1;146;153.2;P1;G1;;;;;;
2023-09-01T14:24:02;-7.173435;112.67827;5.2;145;153;P1;G1;;;;;;
2023-09-01T14:24:12;-7.17367;112.6784017;5.2;145;151.3;P1;G1;;;;;;
2023-09-01T14:24:22;-7.173865;112.6785083;5.2;145;151.1;P1;G1;;;;;;
2023-09-01T14:24:32;-7.17411;112.6786317;5.3;144;153;P1;G1;;;;;;
2023-09-01T14:24:42;-7.174331667;112.6787517;5.3;142;151.8;P1;G1;;;;;;
2023-09-01T14:25:02;-7.17474;112.67901;5.3;141;147.6;P1;G1;;;;;;
2023-09-01T14:25:12;-7.174955;112.6791817;5.3;142;142.4;P1;G1;;;;;;
2023-09-01T14:25:22;-7.175135;112.6793233;5.3;142;142.3;P1;G1;;;;;;
2023-09-01T14:25:32;-7.175361667;112.6794867;5.3;142;143.8;P1;G1;;;;;;
2023-09-01T14:25:42;-7.175566667;112.6796417;5.4;142;143.3;P1;G1;;;;;;
2023-09-01T14:25:52;-7.175748333;112.67978;5.5;141;143.3;P1;G1;;;;;;
2023-09-01T14:26:02;-7.175956667;112.6799367;5.5;141;142.8;P1;G1;;;;;;
2023-09-01T14:26:12;-7.17618;112.68011;5.5;141;142.7;P1;G1;;;;;;
2023-09-01T14:26:22;-7.176363333;112.6802533;5.6;141;142.5;P1;G1;;;;;;
2023-09-01T14:26:32;-7.176596667;112.680425;5.6;142;142.8;P1;G1;;;;;;
2023-09-01T14:26:42;-7.176811667;112.6805817;5.6;141;143.4;P1;G1;;;;;;
2023-09-01T14:26:51;-7.177;112.6807267;5.6;141;143.4;P1;G1;;;;;;
2023-09-01T14:27:02;-7.17721;112.6808883;5.6;141;142.9;P1;G1;;;;;;
2023-09-01T14:27:12;-7.177438333;112.6810633;5.5;141;142.6;P1;G1;;;;;;
2023-09-01T14:27:22;-7.17762;112.6812017;5.5;141;142.7;P1;G1;;;;;;
2023-09-01T14:27:32;-7.177838333;112.6813767;5.4;142;142.3;P1;G1;;;;;;
2023-09-01T14:27:42;-7.178036667;112.6815217;5.3;142;143.5;P1;G1;;;;;;
2023-09-01T14:27:51;-7.178218333;112.6816467;5.2;141;145;P1;G1;;;;;;
2023-09-01T14:28:02;-7.17842;112.68178;5.1;141;146.1;P1;G1;;;;;;
2023-09-01T14:28:12;-7.17864;112.6819233;5.1;140;147.1;P1;G1;;;;;;
2023-09-01T14:28:22;-7.178838333;112.68205;5;139;147.3;P1;G1;;;;;;
2023-09-01T14:28:52;-7.17939;112.6824417;4.8;137;145.1;P1;G1;;;;;;
2023-09-01T14:29:02;-7.179575;112.6825683;4.8;137;145.5;P1;G1;;;;;;
2023-09-01T14:29:13;-7.17979;112.68272;4.7;136;145.5;P1;G1;;;;;;
2023-09-01T14:29:22;-7.17995;112.6828333;4.6;135;144.9;P1;G1;;;;;;
2023-09-01T14:29:32;-7.18012;112.6829667;4.5;135;142.9;P1;G1;;;;;;
2023-09-01T14:29:43;-7.180286667;112.6830983;4.4;134;141.9;P1;G1;;;;;;
2023-09-01T14:29:52;-7.180426667;112.6832167;4.3;134;141;P1;G1;;;;;;
2023-09-01T14:30:02;-7.180575;112.68334;4.2;134;139.8;P1;G1;;;;;;
2023-09-01T14:30:13;-7.180746667;112.68349;4.1;134;139;P1;G1;;;;;;
2023-09-01T14:30:22;-7.180871667;112.683605;4;134;138.6;P1;G1;;;;;;
2023-09-01T14:30:33;-7.181011667;112.68373;3.8;134;138.4;P1;G1;;;;;;
2023-09-01T14:30:42;-7.181148333;112.6838483;3.8;134;139.3;P1;G1;;;;;;
2023-09-01T14:31:02;-7.181401667;112.6840533;3.6;133;141.3;P1;G1;;;;;;
2023-09-01T14:31:13;-7.181556667;112.684175;3.5;132;142;P1;G1;;;;;;
2023-09-01T14:31:22;-7.181671667;112.68426;3.4;131;142.8;P1;G1;;;;;;
2023-09-01T14:31:33;-7.1818;112.6843567;3.3;130;143.3;P1;G1;;;;;;
2023-09-01T14:31:42;-7.181918333;112.6844467;3.2;129;142.9;P1;G1;;;;;;
2023-09-01T14:31:53;-7.182045;112.6845417;3;128;142.8;P1;G1;;;;;;
2023-09-01T14:32:02;-7.182138333;112.6846133;2.9;127;142.8;P1;G1;;;;;;
2023-09-01T14:32:13;-7.182268333;112.684715;2.8;125;141.3;P1;G1;;;;;;
2023-09-01T14:32:22;-7.182355;112.68479;2.7;124;140.4;P1;G1;;;;;;
2023-09-01T14:32:33;-7.182445;112.684875;2.5;123;138.4;P1;G1;;;;;;
2023-09-01T14:32:42;-7.182528333;112.6849517;2.4;122;137.7;P1;G1;;;;;;
2023-09-01T14:32:53;-7.182616667;112.6850367;2.3;121;135.9;P1;G1;;;;;;
2023-09-01T14:33:02;-7.182671667;112.6850983;2.2;120;134.7;P1;G1;;;;;;
2023-09-01T14:33:13;-7.18275;112.6851867;2.1;120;132.4;P1;G1;;;;;;
2023-09-01T14:33:23;-7.182806667;112.68526;1.9;120;129.5;P1;G1;;;;;;
2023-09-01T14:33:33;-7.182851667;112.6853267;1.8;120;126;P1;G1;;;;;;
2023-09-01T14:33:42;-7.182893333;112.6853967;1.7;120;122.7;P1;G1;;;;;;
2023-09-01T14:33:53;-7.182926667;112.685465;1.5;121;118.6;P1;G1;;;;;;
2023-09-01T14:34:02;-7.18295;112.6855233;1.4;122;116.7;P1;G1;;;;;;
2023-09-01T14:34:23;-7.183001667;112.6856333;1.1;125;112.8;P1;G1;;;;;;
2023-09-01T14:34:33;-7.183021667;112.68568;1.1;126;112.8;P1;G1;;;;;;
2023-09-01T14:34:42;-7.183043333;112.6857233;1;128;114;P1;G1;;;;;;
2023-09-01T14:35:02;-7.1831;112.6858017;0.9;130;126.6;P1;G1;;;;;;
2023-09-01T14:35:13;-7.183141667;112.685835;0.9;131;137.1;P1;G1;;;;;;
2023-09-01T14:35:23;-7.183183333;112.685855;0.9;131;145.5;P1;G1;;;;;;
2023-09-01T14:35:33;-7.183221667;112.6858683;1;132;153.6;P1;G1;;;;;;
2023-09-01T14:35:42;-7.183266667;112.68588;1;132;159.5;P1;G1;;;;;;
2023-09-01T14:35:53;-7.183318333;112.685885;1;132;166.6;P1;G1;;;;;;
2023-09-01T14:36:02;-7.183366667;112.68589;1.1;132;170.6;P1;G1;;;;;;
2023-09-01T14:36:13;-7.183425;112.685895;1.1;131;176;P1;G1;;;;;;
2023-09-01T14:36:23;-7.183478333;112.6858983;1.1;130;180;P1;G1;;;;;;
2023-09-01T14:36:33;-7.183531667;112.6858983;1.1;129;183;P1;G1;;;;;;
2023-09-01T14:36:42;-7.183591667;112.6858967;1.1;128;186.1;P1;G1;;;;;;
2023-09-01T14:36:53;-7.183648333;112.6858833;1.1;127;190.7;P1;G1;;;;;;
2023-09-01T14:37:03;-7.1837;112.685865;1.1;126;195.9;P1;G1;;;;;;
2023-09-01T14:37:13;-7.183748333;112.685845;1.1;124;201;P1;G1;;;;;;
2023-09-01T14:37:23;-7.183796667;112.6858217;1;122;204.6;P1;G1;;;;;;
2023-09-01T14:37:33;-7.183833333;112.6858033;0.9;121;207.7;P1;G1;;;;;;
2023-09-01T14:37:42;-7.183863333;112.6857817;0.8;120;212.2;P1;G1;;;;;;
2023-09-01T14:37:53;-7.183893333;112.6857567;0.7;119;217.6;P1;G1;;;;;;
2023-09-01T14:38:03;-7.183911667;112.6857367;0.5;118;225.1;P1;G1;;;;;;
2023-09-01T14:38:12;-7.183918333;112.6857183;0.5;118;236.5;P1;G1;;;;;;
2023-09-01T14:38:23;-7.18392;112.6856883;0.4;118;251.4;P1;G1;;;;;;
2023-09-01T14:38:33;-7.183916667;112.68567;0.5;118;268;P1;G1;;;;;;
2023-09-01T14:38:42;-7.183905;112.6856433;0.5;119;282.2;P1;G1;;;;;;
2023-09-01T14:38:52;-7.183893333;112.6856133;0.6;120;289.7;P1;G1;;;;;;
2023-09-01T14:39:03;-7.183875;112.6855767;0.7;120;296.2;P1;G1;;;;;;
2023-09-01T14:39:12;-7.183856667;112.6855483;0.7;121;297.4;P1;G1;;;;;;
2023-09-01T14:39:23;-7.183838333;112.6855133;0.8;122;295.5;P1;G1;;;;;;
2023-09-01T14:39:42;-7.183816667;112.6854383;0.8;122;287.1;P1;G1;;;;;;
2023-09-01T14:39:52;-7.18381;112.6854;0.8;122;283.1;P1;G1;;;;;;
2023-09-01T14:40:03;-7.183805;112.6853567;0.9;122;279.5;P1;G1;;;;;;
2023-09-01T14:40:12;-7.183798333;112.6853167;0.9;122;278.3;P1;G1;;;;;;
2023-09-01T14:40:23;-7.183795;112.68527;0.9;121;276.9;P1;G1;;;;;;
2023-09-01T14:40:32;-7.183793333;112.6852367;0.9;121;275;P1;G1;;;;;;
2023-09-01T14:40:42;-7.183791667;112.6852;0.8;121;272;P1;G1;;;;;;
2023-09-01T14:40:52;-7.18379;112.685165;0.7;121;271.1;P1;G1;;;;;;
2023-09-01T14:41:03;-7.183786667;112.6851283;0.6;121;271.3;P1;G1;;;;;;
2023-09-01T14:41:12;-7.183786667;112.6851;0.5;121;270.4;P1;G1;;;;;;
2023-09-01T14:41:21;-7.18379;112.685075;0.5;121;268.2;P1;G1;;;;;;
2023-09-01T14:41:32;-7.183793333;112.68505;0.5;121;261.6;P1;G1;;;;;;
2023-09-01T14:41:42;-7.1838;112.6850283;0.4;121;254.2;P1;G1;;;;;;
2023-09-01T14:41:52;-7.183811667;112.68501;0.4;122;247.5;P1;G1;;;;;;
2023-09-01T14:42:02;-7.183826667;112.684995;0.4;122;239.2;P1;G1;;;;;;
2023-09-01T14:42:22;-7.183856667;112.6849717;0.3;122;227.4;P1;G1;;;;;;
2023-09-01T14:42:32;-7.183875;112.684965;0.3;123;215.6;P1;G1;;;;;;
2023-09-01T14:42:42;-7.183893333;112.6849583;0.3;123;204.8;P1;G1;;;;;;
2023-09-01T14:42:52;-7.183916667;112.684955;0.3;123;196.8;P1;G1;;;;;;
2023-09-01T14:43:32;-7.184001667;112.6849567;0.4;122;183;P1;G1;;;;;;
2023-09-01T14:44:13;-7.184076667;112.6849583;0.3;121;181.7;P2;;;;;;;
2023-09-01T14:44:21;-7.184091667;112.6849533;0.3;121;180.9;P2;;;;;;;
2023-09-01T14:44:32;-7.1841;112.68495;0.2;122;180.7;P2;;;;;;;
2023-09-01T14:45:02;-7.184133333;112.6849467;0.1;124;181.8;P2;;;;;;;
2023-09-01T14:45:13;-7.18414;112.68495;0.1;125;181.8;P2;;;;;;;
2023-09-01T14:45:21;-7.184145;112.6849483;0.1;126;181.8;P2;;;;;;;
2023-09-01T14:45:32;-7.184151667;112.6849533;0.1;126;181.8;P2;;;;;;;
2023-09-01T14:45:52;-7.184166667;112.6849467;0.1;127;181.8;P2;;;;;;;
2023-09-01T14:46:02;-7.184175;112.6849417;0.1;128;181.8;P2;;;;;;;
2023-09-01T14:46:13;-7.184185;112.6849383;0.2;128;200.5;P2;;;;;;;
2023-09-01T14:46:21;-7.184193333;112.684935;0.2;128;206.4;P2;;;;;;;
2023-09-01T14:46:32;-7.184203333;112.6849233;0.2;127;214.1;P2;;;;;;;
2023-09-01T14:47:02;-7.184231667;112.6848867;0.3;126;230.8;P2;;;;;;;
2023-09-01T14:47:13;-7.184238333;112.68487;0.3;125;233.8;P2;;;;;;;
2023-09-01T14:47:22;-7.184243333;112.6848567;0.3;125;236.3;P2;;;;;;;
2023-09-01T14:47:32;-7.18425;112.684845;0.2;125;239.5;P2;;;;;;;
2023-09-01T14:47:43;-7.184255;112.6848333;0.2;125;244.7;P2;;;;;;;
2023-09-01T14:49:54;-7.184231667;112.6847967;0;126;250.4;P2;;;;;;;
2023-09-01T14:55:56;-7.184248333;112.6847817;0;126;250.4;P2;;;;;;;
2023-09-01T15:01:55;-7.184251667;112.684785;0;126;250.4;P2;;;;;;;
2023-09-01T15:10:56;-7.18424;112.6847917;0;126;250.4;P2;;;;;;;
2023-09-01T15:13:55;-7.184226667;112.6847983;0;126;250.4;P2;;;;;;;
2023-09-01T15:19:56;-7.184251667;112.6848017;0;126;250.4;P2;;;;;;;
2023-09-01T15:25:55;-7.184236667;112.684785;0;126;250.4;P2;;;;;;;
2023-09-01T15:28:55;-7.184255;112.6848083;0;126;250.4;P2;;;;;;;
2023-09-01T15:31:54;-7.18426;112.6847983;0;126;250.4;P2;;;;;;;
2023-09-01T15:34:57;-7.184261667;112.6847967;0;126;250.4;P2;;;;;;;
2023-09-01T15:37:53;-7.184246667;112.6847867;0;126;250.4;P2;;;;;;;
2023-09-01T15:43:56;-7.18424;112.6847833;0;126;250.4;P2;;;;;;;
2023-09-01T15:46:52;-7.184238333;112.684785;0;126;250.4;P2;;;;;;;
2023-09-01T15:49:57;-7.184243333;112.6847833;0;126;250.4;P2;;;;;;;
2023-09-01T15:55:51;-7.184225;112.6847967;0;126;250.4;P2;;;;;;;
2023-09-01T16:01:56;-7.18423;112.6847967;0;126;250.4;P2;;;;;;;
2023-09-01T16:07:57;-7.18424;112.68479;0;126;250.4;P2;;;;;;;
2023-09-01T16:10:54;-7.184255;112.6848083;0;126;250.4;P2;;;;;;;
2023-09-01T16:13:57;-7.184243333;112.684785;0;126;250.4;P2;;;;;;;
2023-09-01T16:16:54;-7.184248333;112.6847733;0;126;250.4;P2;;;;;;;
2023-09-01T16:19:56;-7.184248333;112.684765;0;126;250.4;P2;;;;;;;
2023-09-01T16:22:57;-7.184261667;112.6847883;0;126;250.4;P2;;;;;;;
2023-09-01T16:25:55;-7.184255;112.6848183;0;126;250.4;P2;;;;;;;
2023-09-01T16:28:58;-7.184258333;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-01T16:34:58;-7.184245;112.6847833;0;126;250.4;P2;;;;;;;
2023-09-01T16:37:55;-7.18425;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-01T16:40:52;-7.18427;112.68479;0;126;250.4;P2;;;;;;;
2023-09-01T16:43:57;-7.184266667;112.6847817;0;126;250.4;P2;;;;;;;
2023-09-01T16:46:57;-7.184248333;112.6847733;0;126;250.4;P2;;;;;;;
2023-09-01T16:49:59;-7.184263333;112.684775;0;126;250.4;P2;;;;;;;
2023-09-01T16:52:56;-7.184256667;112.6847733;0;126;250.4;P2;;;;;;;
