timestamp;lat [deg];lon [deg];sog [kn];draught [m];heading [deg];cog [deg];rot [deg/min];zone  [UTM];band  [UTM];easting [UTM];northing [UTM]
2023-09-09T01:02:12;-6.925081667;112.721915;6.2;-1;205;205.9;0;49;M;690245;9234188
2023-09-09T01:03:32;-6.927165;112.7209217;6.2;-1;202;204.2;0;49;M;690134;9233958
2023-09-09T01:04:11;-6.928243333;112.7204517;6.1;-1;201;203.3;0;49;M;690082;9233839
2023-09-09T01:09:02;-6.936191667;112.717995;6.1;-1;192;193.9;0;49;M;689807;9232961
2023-09-09T01:10:12;-6.938166667;112.7174683;6.1;-1;193;195;0;49;M;689748;9232742
2023-09-09T01:22:51;-6.958235;112.710565;5.9;-1;198;201.6;0;49;M;688977;9230526
2023-09-09T01:23:12;-6.958785;112.7103533;5.9;-1;200;202.1;0;49;M;688954;9230465
2023-09-09T01:23:42;-6.959565;112.7100533;5.9;-1;200;202.2;0;49;M;688920;9230379
2023-09-09T01:23:51;-6.9598;112.7099567;5.9;-1;199;201.6;0;49;M;688909;9230353
2023-09-09T01:24:02;-6.960051667;112.7098533;5.9;-1;198;200.9;0;49;M;688898;9230325
2023-09-09T01:24:12;-6.960323333;112.7097367;5.9;-1;197;200.3;0;49;M;688885;9230295
2023-09-09T01:24:52;-6.961383333;112.7093467;5.9;-1;196;200;0;49;M;688841;9230178
2023-09-09T01:25:22;-6.96216;112.70904;5.9;-1;197;200.1;0;49;M;688807;9230092
2023-09-09T01:25:31;-6.9624;112.7089533;5.9;-1;198;200.3;0;49;M;688798;9230066
2023-09-09T01:25:52;-6.962955;112.70875;5.9;-1;198;200.5;0;49;M;688775;9230005
2023-09-09T01:26:43;-6.964318333;112.708255;6;-1;198;200.8;0;49;M;688720;9229854
2023-09-09T01:27:22;-6.9653;112.7078633;6;-1;200;202.8;0;49;M;688676;9229746
2023-09-09T01:41:12;-6.985708333;112.6965983;6.1;-1;207;210.6;0;49;M;687423;9227493
2023-09-09T02:35:32;-7.074936667;112.6610617;6.5;-1;182;185.1;0;49;M;683461;9217639
2023-09-09T02:35:43;-7.075261667;112.66105;6.5;-1;182;184.9;0;49;M;683460;9217603
2023-09-09T02:39:02;-7.081325;112.6600667;6.5;-1;189;189.6;0;49;M;683349;9216933
2023-09-09T02:39:31;-7.082228333;112.6598883;6.5;-1;190;190.1;0;49;M;683329;9216833
2023-09-09T02:39:53;-7.082911667;112.6597667;6.6;-1;190;190.3;0;49;M;683315;9216758
2023-09-09T02:40:53;-7.084735;112.6595133;6.5;-1;183;185.3;0;49;M;683286;9216556
2023-09-09T02:41:23;-7.085618333;112.6594783;6.6;-1;182;183.6;0;49;M;683282;9216458
2023-09-09T02:41:31;-7.085885;112.6594667;6.6;-1;182;183.3;0;49;M;683281;9216429
2023-09-09T02:46:54;-7.095861667;112.6591733;6.5;-1;177;177.9;0;49;M;683244;9215326
2023-09-09T02:47:13;-7.096453333;112.65919;6.5;-1;179;179.8;0;49;M;683246;9215260
2023-09-09T02:47:23;-7.096796667;112.65918;6.5;-1;179;180;0;49;M;683245;9215222
2023-09-09T02:47:44;-7.097413333;112.659155;6.5;-1;179;179.6;0;49;M;683242;9215154
2023-09-09T02:47:53;-7.097721667;112.659165;6.5;-1;178;179.2;0;49;M;683243;9215120
2023-09-09T02:48:03;-7.09803;112.6591733;6.5;-1;177;178.5;0;49;M;683243;9215086
2023-09-09T02:48:13;-7.098298333;112.659185;6.5;-1;176;178;0;49;M;683245;9215056
2023-09-09T02:48:33;-7.098938333;112.6592283;6.5;-1;176;177.5;0;49;M;683249;9214985
2023-09-09T02:48:44;-7.09925;112.65923;6.5;-1;176;177.7;0;49;M;683249;9214951
2023-09-09T02:48:53;-7.099548333;112.659245;6.5;-1;177;178.1;0;49;M;683251;9214918
2023-09-09T02:49:03;-7.099858333;112.6592417;6.5;-1;178;178.6;0;49;M;683250;9214884
2023-09-09T02:49:13;-7.100141667;112.659235;6.5;-1;179;179.1;0;49;M;683249;9214852
2023-09-09T02:49:33;-7.100785;112.6592267;6.5;-1;180;179.6;0;49;M;683248;9214781
2023-09-09T02:53:53;-7.10882;112.6592217;6.6;-1;174;174.5;0;49;M;683244;9213893
2023-09-09T02:54:14;-7.109463333;112.6592683;6.6;-1;174;174.4;0;49;M;683249;9213821
2023-09-09T02:54:23;-7.109733333;112.6592883;6.6;-1;174;174.5;0;49;M;683251;9213791
2023-09-09T02:54:34;-7.11003;112.6593117;6.6;-1;174;174.1;0;49;M;683254;9213759
2023-09-09T02:54:43;-7.110335;112.65936;6.6;-1;174;173.6;0;49;M;683259;9213725
2023-09-09T02:54:53;-7.110656667;112.6594133;6.6;-1;173;173.1;0;49;M;683265;9213689
2023-09-09T02:55:35;-7.111925;112.6596283;6.6;-1;168;169.9;0;49;M;683288;9213549
2023-09-09T02:55:43;-7.112208333;112.6596783;6.6;-1;167;169.5;0;49;M;683294;9213518
2023-09-09T02:55:54;-7.112515;112.65974;6.6;-1;167;169.2;0;49;M;683300;9213484
2023-09-09T02:56:04;-7.112821667;112.6597983;6.6;-1;167;169.3;0;49;M;683307;9213450
2023-09-09T02:56:13;-7.1131;112.6598517;6.6;-1;168;169.4;0;49;M;683312;9213419
2023-09-09T02:56:23;-7.113438333;112.659925;6.6;-1;168;169.5;0;49;M;683320;9213381
2023-09-09T02:56:35;-7.113798333;112.65999;6.6;-1;169;169.7;0;49;M;683327;9213342
2023-09-09T02:56:43;-7.11407;112.660045;6.6;-1;170;170;0;49;M;683333;9213312
2023-09-09T02:57:35;-7.115658333;112.6602567;6.6;-1;171;171.5;0;49;M;683356;9213136
2023-09-09T02:57:43;-7.115941667;112.6602917;6.6;-1;171;171.5;0;49;M;683360;9213104
2023-09-09T02:57:53;-7.116255;112.660335;6.6;-1;171;171.4;0;49;M;683364;9213070
2023-09-09T02:58:23;-7.11717;112.6605033;6.6;-1;168;169.5;0;49;M;683383;9212969
2023-09-09T02:58:34;-7.117503333;112.6605817;6.6;-1;166;168.6;0;49;M;683391;9212932
2023-09-09T02:58:44;-7.117813333;112.6606483;6.6;-1;165;168;0;49;M;683398;9212897
2023-09-09T02:58:53;-7.118091667;112.6607017;6.6;-1;165;167.5;0;49;M;683404;9212867
2023-09-09T02:59:13;-7.118668333;112.66084;6.6;-1;164;167;0;49;M;683419;9212803
2023-09-09T03:00:13;-7.120506667;112.66123;6.6;-1;169;169.1;0;49;M;683462;9212599
2023-09-09T03:00:23;-7.120843333;112.661275;6.6;-1;169;169.3;0;49;M;683467;9212562
